Cell_line,GENE,normZ,p-value,FDR,Treatment
HeLA,MOCS3,0.52,0.697,1.01,VE821
HeLA,MOG,1.52,0.936,0.994,VE821
HeLA,MOGAT1,1.31,0.905,0.992,VE821
HeLA,MOGAT2,0.43,0.668,1.01,VE821
HeLA,MOGAT3,-0.25,0.402,1.04,VE821
HeLA,MOGS,2.03,0.979,0.995,VE821
HeLA,MOK,-0.26,0.396,1.04,VE821
HeLA,MON1A,-0.33,0.372,1.04,VE821
HeLA,MON1B,-0.28,0.39,1.04,VE821
HeLA,MON2,0.72,0.764,0.998,VE821
HeLA,MORC1,-0.86,0.195,1.03,VE821
HeLA,MORC2,-0.53,0.299,1.05,VE821
HeLA,MORC3,-0.04,0.485,1.03,VE821
HeLA,MORC4,-0.72,0.237,1.04,VE821
HeLA,MORF4L1,-2.4,0.00829,0.641,VE821
HeLA,MORF4L2,-0.31,0.377,1.04,VE821
HeLA,MORN1,2.74,0.997,0.999,VE821
HeLA,MORN2,0.6,0.725,1,VE821
HeLA,MORN3,-0.25,0.399,1.04,VE821
HeLA,MORN4,0.16,0.563,1.02,VE821
HeLA,MORN5,1.64,0.95,0.995,VE821
HeLA,MOS,-0.26,0.398,1.04,VE821
HeLA,MOSPD1,0.63,0.734,1,VE821
HeLA,MOSPD2,0.26,0.601,1.02,VE821
HeLA,MOSPD3,-0.71,0.239,1.05,VE821
HeLA,MOV10,0.24,0.595,1.02,VE821
HeLA,MOV10L1,0.04,0.517,1.02,VE821
HeLA,MOXD1,-0.46,0.322,1.05,VE821
HeLA,MPC1,-0.75,0.227,1.05,VE821
HeLA,MPC2,-0.87,0.192,1.03,VE821
HeLA,MPDU1,0.81,0.79,0.997,VE821
HeLA,MPDZ,-1.2,0.115,1.01,VE821
HeLA,MPEG1,1.8,0.964,0.994,VE821
HeLA,MPG,-0.29,0.386,1.04,VE821
HeLA,MPHOSPH10,1.1,0.865,0.991,VE821
HeLA,MPHOSPH8,-0.4,0.345,1.04,VE821
HeLA,MPHOSPH9,0.27,0.608,1.01,VE821
HeLA,MPI,0.03,0.512,1.02,VE821
HeLA,MPL,0.77,0.78,0.997,VE821
HeLA,MPLKIP,-1.12,0.131,1.03,VE821
HeLA,MPND,0.72,0.763,0.998,VE821
HeLA,MPO,-0.62,0.269,1.05,VE821
HeLA,MPP1,-1.26,0.104,1,VE821
HeLA,MPP2,-1.45,0.0739,0.986,VE821
HeLA,MPP3,-0.66,0.256,1.05,VE821
HeLA,MPP4,-0.46,0.323,1.05,VE821
HeLA,MPP5,-1,0.158,1.03,VE821
HeLA,MPP6,0.15,0.558,1.02,VE821
HeLA,MPP7,-0.53,0.297,1.05,VE821
HeLA,MPPE1,-0.36,0.358,1.04,VE821
HeLA,MPPED1,0.45,0.675,1.01,VE821
HeLA,MPPED2,-0.54,0.296,1.05,VE821
HeLA,MPRIP,0.92,0.821,0.994,VE821
HeLA,MPST,-0.15,0.442,1.03,VE821
HeLA,MPV17,0.05,0.519,1.02,VE821
HeLA,MPV17L,0.34,0.633,1.01,VE821
HeLA,MPV17L2,0.15,0.56,1.02,VE821
HeLA,MPZ,-0.49,0.311,1.05,VE821
HeLA,MPZL1,-0.08,0.467,1.03,VE821
HeLA,MPZL2,-1.58,0.0568,0.921,VE821
HeLA,MPZL3,0.29,0.614,1.01,VE821
HeLA,MR1,0.19,0.575,1.02,VE821
HeLA,MRAP,-0.36,0.361,1.04,VE821
HeLA,MRAP2,-0.14,0.446,1.03,VE821
HeLA,MRAS,0.14,0.554,1.02,VE821
HeLA,MRC2,-0.12,0.453,1.03,VE821
HeLA,MRE11A,0.13,0.552,1.02,VE821
HeLA,MREG,-0.62,0.268,1.05,VE821
HeLA,MRFAP1,-1.11,0.134,1.03,VE821
HeLA,MRFAP1L1,1.37,0.914,0.992,VE821
HeLA,MRGBP,0.74,0.77,0.997,VE821
HeLA,MRGPRD,0.14,0.555,1.02,VE821
HeLA,MRGPRE,-0.13,0.448,1.03,VE821
HeLA,MRGPRF,0.4,0.655,1.01,VE821
HeLA,MRGPRG,-1.42,0.0779,0.978,VE821
HeLA,MRGPRX1,-1.63,0.0514,0.909,VE821
HeLA,MRGPRX2,-1.63,0.0512,0.909,VE821
HeLA,MRI1,-0.06,0.476,1.03,VE821
HeLA,MRM1,-0.78,0.219,1.04,VE821
HeLA,MRO,-0.94,0.173,1.03,VE821
HeLA,MROH1,0.57,0.716,1,VE821
HeLA,MROH2A,-2.51,0.00602,0.621,VE821
HeLA,MROH2B,-1.64,0.0505,0.906,VE821
HeLA,MROH6,1.91,0.972,0.995,VE821
HeLA,MROH7,0.4,0.657,1.01,VE821
HeLA,MROH9,-0.14,0.444,1.03,VE821
HeLA,MRP63,1.11,0.866,0.991,VE821
HeLA,MRPL1,-1.26,0.104,1,VE821
HeLA,MRPL10,0.94,0.827,0.993,VE821
HeLA,MRPL12,1.69,0.955,0.996,VE821
HeLA,MRPL13,1.75,0.96,0.995,VE821
HeLA,MRPL14,1.57,0.942,0.996,VE821
HeLA,MRPL15,-0.05,0.481,1.03,VE821
HeLA,MRPL16,0.33,0.63,1.01,VE821
HeLA,MRPL17,-0.32,0.374,1.04,VE821
HeLA,MRPL18,0.06,0.522,1.02,VE821
HeLA,MRPL19,-1.4,0.0812,0.975,VE821
HeLA,MRPL2,-1.04,0.148,1.03,VE821
HeLA,MRPL20,0.24,0.596,1.02,VE821
HeLA,MRPL21,-0.28,0.391,1.04,VE821
HeLA,MRPL22,0.58,0.718,1,VE821
HeLA,MRPL23,1.37,0.914,0.992,VE821
HeLA,MRPL24,-0.15,0.44,1.03,VE821
HeLA,MRPL27,-0.58,0.281,1.05,VE821
HeLA,MRPL28,1.37,0.915,0.992,VE821
HeLA,MRPL3,1.63,0.949,0.996,VE821
HeLA,MRPL32,0.9,0.817,0.995,VE821
HeLA,MRPL33,2.49,0.994,0.998,VE821
HeLA,MRPL34,0.47,0.679,1.01,VE821
HeLA,MRPL37,-0.36,0.361,1.04,VE821
HeLA,MRPL38,0.03,0.51,1.02,VE821
HeLA,MRPL39,-1.43,0.0768,0.982,VE821
HeLA,MRPL4,0.57,0.715,1,VE821
HeLA,MRPL40,-0.2,0.422,1.04,VE821
HeLA,MRPL41,0.26,0.604,1.02,VE821
HeLA,MRPL42,0.98,0.837,0.993,VE821
HeLA,MRPL43,-0.24,0.405,1.04,VE821
HeLA,MRPL44,-0.45,0.325,1.05,VE821
HeLA,MRPL45,-0.19,0.425,1.03,VE821
HeLA,MRPL46,-1.26,0.103,0.999,VE821
HeLA,MRPL47,0.39,0.652,1.01,VE821
HeLA,MRPL49,0.41,0.659,1.01,VE821
HeLA,MRPL50,0.36,0.642,1.01,VE821
HeLA,MRPL51,0.57,0.715,1,VE821
HeLA,MRPL52,1.23,0.892,0.991,VE821
HeLA,MRPL53,-1.18,0.119,1.01,VE821
HeLA,MRPL54,1.7,0.955,0.996,VE821
HeLA,MRPL55,0.93,0.824,0.994,VE821
HeLA,MRPL9,0.6,0.724,1,VE821
HeLA,MRPS11,0.27,0.606,1.02,VE821
HeLA,MRPS12,-1.13,0.129,1.03,VE821
HeLA,MRPS14,-0.44,0.331,1.05,VE821
HeLA,MRPS15,-0.81,0.21,1.04,VE821
HeLA,MRPS16,1.46,0.929,0.994,VE821
HeLA,MRPS17,-0.51,0.304,1.05,VE821
HeLA,MRPS18A,0.63,0.734,1,VE821
HeLA,MRPS18B,1.09,0.862,0.991,VE821
HeLA,MRPS18C,1,0.84,0.992,VE821
HeLA,MRPS2,2.17,0.985,0.996,VE821
HeLA,MRPS22,-0.53,0.3,1.05,VE821
HeLA,MRPS23,1.65,0.951,0.995,VE821
HeLA,MRPS24,1.28,0.9,0.992,VE821
HeLA,MRPS25,0.11,0.545,1.02,VE821
HeLA,MRPS26,0.51,0.696,1.01,VE821
HeLA,MRPS27,-0.44,0.329,1.05,VE821
HeLA,MRPS28,0.27,0.605,1.02,VE821
HeLA,MRPS30,-3.18,0.000737,0.366,VE821
HeLA,MRPS31,1.27,0.897,0.991,VE821
HeLA,MRPS34,1.07,0.859,0.992,VE821
HeLA,MRPS35,-1.32,0.0927,0.987,VE821
HeLA,MRPS5,0.78,0.781,0.997,VE821
HeLA,MRPS7,-0.68,0.249,1.05,VE821
HeLA,MRPS9,-0.28,0.389,1.04,VE821
HeLA,MRS2,0.27,0.605,1.02,VE821
HeLA,MRTO4,0.87,0.807,0.995,VE821
HeLA,MRVI1,-1.43,0.0761,0.983,VE821
HeLA,MS4A10,0.46,0.678,1.01,VE821
HeLA,MS4A12,-0.56,0.288,1.05,VE821
HeLA,MS4A14,-0.89,0.188,1.04,VE821
HeLA,MS4A15,0.67,0.75,1,VE821
HeLA,MS4A2,0.47,0.681,1.01,VE821
HeLA,MS4A3,-0.05,0.481,1.03,VE821
HeLA,MS4A4A,1.75,0.96,0.995,VE821
HeLA,MS4A6A,1.15,0.875,0.992,VE821
HeLA,MS4A6E,-0.35,0.363,1.04,VE821
HeLA,MS4A8,0.49,0.688,1.01,VE821
HeLA,MSANTD1,0.52,0.699,1,VE821
HeLA,MSANTD2,-0.7,0.243,1.05,VE821
HeLA,MSANTD4,-0.27,0.394,1.04,VE821
HeLA,MSC,-0.26,0.396,1.04,VE821
HeLA,MSGN1,0.08,0.53,1.02,VE821
HeLA,MSH2,-1.08,0.141,1.03,VE821
HeLA,MSH3,-0.25,0.4,1.04,VE821
HeLA,MSH4,-1.04,0.149,1.03,VE821
HeLA,MSH5,-1.19,0.116,1.01,VE821
HeLA,MSH6,0.47,0.681,1.01,VE821
HeLA,MSI1,-0.9,0.183,1.03,VE821
HeLA,MSI2,-0.87,0.192,1.04,VE821
HeLA,MSL1,0.59,0.722,1,VE821
HeLA,MSL2,-0.05,0.481,1.03,VE821
HeLA,MSL3,-0.17,0.431,1.03,VE821
HeLA,MSLN,-0.65,0.258,1.05,VE821
HeLA,MSMB,2.41,0.992,0.998,VE821
HeLA,MSN,-0.54,0.295,1.05,VE821
HeLA,MSR1,0.34,0.631,1.01,VE821
HeLA,MSRA,0.5,0.692,1.01,VE821
HeLA,MSRB1,0.33,0.628,1.01,VE821
HeLA,MSRB2,0.26,0.603,1.02,VE821
HeLA,MSRB3,-1.19,0.117,1.01,VE821
HeLA,MSS51,-0.13,0.448,1.03,VE821
HeLA,MST1R,-0.59,0.278,1.05,VE821
HeLA,MSTN,-0.01,0.495,1.02,VE821
HeLA,MSX1,0.33,0.631,1.01,VE821
HeLA,MSX2,-0.93,0.177,1.03,VE821
HeLA,MT3,0.27,6.06E-01,1.02,VE821
HeLA,MTA1,0.02,0.508,1.02,VE821
HeLA,MTA2,-0.44,0.331,1.05,VE821
HeLA,MTA3,0.94,0.827,0.993,VE821
HeLA,MTAP,1.5,0.933,0.995,VE821
HeLA,MTBP,-1.35,0.0885,0.981,VE821
HeLA,MTCH1,-0.32,0.375,1.04,VE821
HeLA,MTCH2,1.23,0.89,0.991,VE821
HeLA,MTCP1,-0.25,0.403,1.04,VE821
HeLA,MTDH,1.66,0.952,0.995,VE821
HeLA,MTERFD1,0.04,0.517,1.02,VE821
HeLA,MTERFD2,-0.63,0.266,1.05,VE821
HeLA,MTF1,-0.3,0.382,1.04,VE821
HeLA,MTF2,0.51,0.694,1.01,VE821
HeLA,MTFMT,-0.25,0.4,1.04,VE821
HeLA,MTFP1,-0.3,0.383,1.04,VE821
HeLA,MTFR1L,0.42,0.663,1.01,VE821
HeLA,MTFR2,0.93,0.824,0.994,VE821
HeLA,MTG1,0.25,0.601,1.02,VE821
HeLA,MTHFD1,-0.45,0.326,1.05,VE821
HeLA,MTHFD1L,-1.64,0.0501,0.904,VE821
HeLA,MTHFD2,-1.06,0.145,1.03,VE821
HeLA,MTHFR,0.63,0.736,0.999,VE821
HeLA,MTHFS,-1.19,0.117,1.01,VE821
HeLA,MTHFSD,-1.11,0.134,1.03,VE821
HeLA,MTIF2,1.17,0.88,0.991,VE821
HeLA,MTL5,-0.04,0.485,1.03,VE821
HeLA,MTM1,0.38,0.649,1.01,VE821
HeLA,MTMR1,0.25,0.599,1.02,VE821
HeLA,MTMR10,0.56,0.711,1,VE821
HeLA,MTMR11,-0.62,0.267,1.05,VE821
HeLA,MTMR12,0.3,0.618,1.01,VE821
HeLA,MTMR14,0.73,0.768,0.997,VE821
HeLA,MTMR2,0.32,0.625,1.01,VE821
HeLA,MTMR3,0.51,0.695,1.01,VE821
HeLA,MTMR4,2.04,0.98,0.995,VE821
HeLA,MTMR6,1.29,0.902,0.992,VE821
HeLA,MTMR7,0.77,0.778,0.998,VE821
HeLA,MTMR8,-0.38,0.354,1.04,VE821
HeLA,MTMR9,-0.97,0.167,1.03,VE821
HeLA,MTNR1A,1.08,0.86,0.992,VE821
HeLA,MTNR1B,0.64,0.74,0.999,VE821
HeLA,MTO1,0.66,0.745,0.999,VE821
HeLA,MTOR,0.55,0.708,1,VE821
HeLA,MTPAP,-0.02,0.493,1.02,VE821
HeLA,MTPN,0.02,0.51,1.02,VE821
HeLA,MTR,1.51,0.934,0.994,VE821
HeLA,MTRF1,0.12,0.549,1.02,VE821
HeLA,MTRR,-2.24,0.0126,0.709,VE821
HeLA,MTSS1,-0.99,0.162,1.03,VE821
HeLA,MTSS1L,-2.22,0.0133,0.697,VE821
HeLA,MTTP,1.53,0.937,0.995,VE821
HeLA,MTUS1,-0.93,0.177,1.03,VE821
HeLA,MTUS2,-2.06,0.0196,0.764,VE821
HeLA,MTX1,0.28,0.611,1.01,VE821
HeLA,MTX2,1.78,0.963,0.994,VE821
HeLA,MTX3,-1.01,0.155,1.03,VE821
HeLA,MUC1,0.38,0.649,1.01,VE821
HeLA,MUC12,-0.04,0.484,1.03,VE821
HeLA,MUC13,0.61,0.731,1,VE821
HeLA,MUC15,1,0.842,0.993,VE821
HeLA,MUC16,0.68,0.753,0.999,VE821
HeLA,MUC17,0.43,0.666,1.01,VE821
HeLA,MUC2,-1.34,0.0906,0.98,VE821
HeLA,MUC20,0.28,0.609,1.01,VE821
HeLA,MUC21,-0.01,0.497,1.02,VE821
HeLA,MUC22,-0.7,0.242,1.05,VE821
HeLA,MUC4,0.56,0.712,1,VE821
HeLA,MUC5B,0.52,0.699,1,VE821
HeLA,MUC6,-1.52,0.0648,0.943,VE821
HeLA,MUCL1,-1.4,0.0808,0.978,VE821
HeLA,MUL1,1.1,0.864,0.992,VE821
HeLA,MUM1,-2.22,0.013,0.706,VE821
HeLA,MUM1L1,0.13,0.551,1.02,VE821
HeLA,MURC,2.89,0.998,1,VE821
HeLA,MUS81,1,0.842,0.992,VE821
HeLA,MUSK,-0.71,0.239,1.05,VE821
HeLA,MUT,0.14,0.556,1.02,VE821
HeLA,MUTYH,1.75,0.96,0.995,VE821
HeLA,MVB12A,0.4,0.655,1.01,VE821
HeLA,MVB12B,-0.51,0.306,1.05,VE821
HeLA,MVD,0.35,0.638,1.01,VE821
HeLA,MVK,0.01,0.503,1.02,VE821
HeLA,MVP,0.67,0.75,0.999,VE821
HeLA,MX1,-1.32,0.0935,0.99,VE821
HeLA,MX2,-1.63,0.0514,0.91,VE821
HeLA,MXD1,-0.26,0.397,1.04,VE821
HeLA,MXD3,0.89,0.813,0.996,VE821
HeLA,MXD4,-0.63,0.266,1.05,VE821
HeLA,MXI1,-1.36,0.0873,0.981,VE821
HeLA,MXRA5,-0.52,0.301,1.05,VE821
HeLA,MXRA7,1.01,0.845,0.992,VE821
HeLA,MXRA8,1.16,0.877,0.992,VE821
HeLA,MYADM,-0.25,0.402,1.04,VE821
HeLA,MYADML2,-0.82,0.205,1.03,VE821
HeLA,MYB,0.16,0.562,1.02,VE821
HeLA,MYBBP1A,-2.68,0.00373,0.594,VE821
HeLA,MYBL1,0.2,0.578,1.02,VE821
HeLA,MYBL2,-0.38,0.353,1.04,VE821
HeLA,MYBPC1,-0.56,0.287,1.05,VE821
HeLA,MYBPC2,1.24,0.893,0.991,VE821
HeLA,MYBPC3,-0.07,0.474,1.03,VE821
HeLA,MYBPH,-0.71,0.239,1.05,VE821
HeLA,MYBPHL,1.95,0.975,0.995,VE821
HeLA,MYC,3.14,0.999,1,VE821
HeLA,MYCBP2,-2.64,0.0042,0.632,VE821
HeLA,MYCBPAP,-0.59,0.278,1.05,VE821
HeLA,MYCN,0.11,0.544,1.02,VE821
HeLA,MYCT1,-0.48,0.317,1.05,VE821
HeLA,MYD88,-0.43,0.335,1.05,VE821
HeLA,MYEF2,0.12,0.549,1.02,VE821
HeLA,MYEOV,-1.4,0.0802,0.976,VE821
HeLA,MYEOV2,-1.68,0.0465,0.894,VE821
HeLA,MYF5,-1.51,0.0649,0.944,VE821
HeLA,MYF6,1.27,0.898,0.991,VE821
HeLA,MYH1,0.46,0.678,1.01,VE821
HeLA,MYH10,0.73,0.766,0.998,VE821
HeLA,MYH11,-0.87,0.192,1.03,VE821
HeLA,MYH13,-1.28,0.101,1,VE821
HeLA,MYH14,0.12,0.547,1.02,VE821
HeLA,MYH15,0.21,0.584,1.02,VE821
HeLA,MYH2,0.46,0.676,1.01,VE821
HeLA,MYH3,-0.32,0.374,1.04,VE821
HeLA,MYH4,-0.44,0.33,1.05,VE821
HeLA,MYH6,-1.69,0.0451,0.891,VE821
HeLA,MYH7,1.09,0.863,0.991,VE821
HeLA,MYH7B,0.06,0.526,1.02,VE821
HeLA,MYH8,0.97,0.833,0.993,VE821
HeLA,MYH9,-0.35,0.365,1.04,VE821
HeLA,MYL1,1.63,0.948,0.996,VE821
HeLA,MYL10,-0.63,0.266,1.05,VE821
HeLA,MYL2,1.06,0.856,0.993,VE821
HeLA,MYL3,0.21,0.584,1.02,VE821
HeLA,MYL4,0.7,0.758,0.998,VE821
HeLA,MYL5,0.66,0.745,0.999,VE821
HeLA,MYL6,0.15,0.558,1.02,VE821
HeLA,MYL6B,-0.91,0.181,1.03,VE821
HeLA,MYL7,-2.27,0.0115,0.688,VE821
HeLA,MYL9,0.51,0.693,1.01,VE821
HeLA,MYLIP,-1.27,0.102,1,VE821
HeLA,MYLK,-0.07,0.473,1.03,VE821
HeLA,MYLK2,0.23,0.593,1.02,VE821
HeLA,MYLK3,1.55,0.94,0.995,VE821
HeLA,MYLK4,-0.69,0.244,1.05,VE821
HeLA,MYLPF,1.98,0.976,0.995,VE821
HeLA,MYNN,-0.45,0.326,1.05,VE821
HeLA,MYO10,-0.19,0.426,1.03,VE821
HeLA,MYO15A,1.01,0.844,0.992,VE821
HeLA,MYO16,0.24,0.596,1.02,VE821
HeLA,MYO18A,-1.43,0.0762,0.984,VE821
HeLA,MYO18B,-0.17,0.434,1.03,VE821
HeLA,MYO19,-0.49,0.31,1.05,VE821
HeLA,MYO1A,0.4,0.656,1.01,VE821
HeLA,MYO1B,-2.4,0.00825,0.644,VE821
HeLA,MYO1C,-1.62,0.0524,0.915,VE821
HeLA,MYO1D,0.53,0.702,1,VE821
HeLA,MYO1E,-1.84,0.0329,0.836,VE821
HeLA,MYO1F,-1.01,0.156,1.02,VE821
HeLA,MYO1G,-0.3,0.383,1.04,VE821
HeLA,MYO1H,1.14,0.873,0.991,VE821
HeLA,MYO3A,1.79,0.963,0.995,VE821
HeLA,MYO3B,-0.38,0.354,1.04,VE821
HeLA,MYO5A,-0.38,0.354,1.04,VE821
HeLA,MYO5B,-0.82,0.206,1.03,VE821
HeLA,MYO5C,-0.18,0.427,1.03,VE821
HeLA,MYO6,-1.05,0.147,1.03,VE821
HeLA,MYO7A,1.45,0.926,0.994,VE821
HeLA,MYO7B,-0.98,0.163,1.03,VE821
HeLA,MYO9A,-0.98,0.164,1.03,VE821
HeLA,MYO9B,-0.7,0.241,1.04,VE821
HeLA,MYOC,-1.54,0.0612,0.936,VE821
HeLA,MYOCD,-0.98,0.163,1.03,VE821
HeLA,MYOD1,1.15,0.876,0.992,VE821
HeLA,MYOF,0.15,0.561,1.02,VE821
HeLA,MYOG,0.83,0.796,0.997,VE821
HeLA,MYOM1,-0.58,0.279,1.05,VE821
HeLA,MYOM2,-0.71,0.238,1.04,VE821
HeLA,MYOM3,1.19,0.882,0.991,VE821
HeLA,MYOT,0.17,0.567,1.02,VE821
HeLA,MYOZ1,0.25,0.6,1.02,VE821
HeLA,MYOZ2,-0.92,0.18,1.03,VE821
HeLA,MYOZ3,-0.49,0.313,1.05,VE821
HeLA,MYPN,-0.32,0.373,1.04,VE821
HeLA,MYPOP,1.33,0.909,0.992,VE821
HeLA,MYRF,2.3,0.989,0.997,VE821
HeLA,MYRFL,0.65,0.742,0.999,VE821
HeLA,MYRIP,2.47,0.993,0.998,VE821
HeLA,MYSM1,1.14,0.873,0.992,VE821
HeLA,MYT1,-0.18,0.429,1.03,VE821
HeLA,MYT1L,-0.46,0.324,1.05,VE821
HeLA,MZB1,-1.36,0.0875,0.981,VE821
HeLA,MZF1,-0.56,0.289,1.05,VE821
HeLA,N4BP1,-0.27,0.392,1.04,VE821
HeLA,N4BP2,1.95,0.974,0.995,VE821
HeLA,N4BP2L1,1.95,0.974,0.995,VE821
HeLA,N4BP2L2,-0.2,0.423,1.04,VE821
HeLA,N4BP3,-0.04,0.485,1.03,VE821
HeLA,N6AMT1,0.06,0.525,1.02,VE821
HeLA,N6AMT2,0.01,0.504,1.02,VE821
HeLA,NAA10,0.66,0.746,0.999,VE821
HeLA,NAA11,-0.1,0.461,1.03,VE821
HeLA,NAA15,-0.94,0.173,1.03,VE821
HeLA,NAA16,-0.43,0.332,1.05,VE821
HeLA,NAA20,0.66,0.744,0.999,VE821
HeLA,NAA25,-0.06,0.475,1.03,VE821
HeLA,NAA30,0.93,0.823,0.994,VE821
HeLA,NAA35,-0.65,0.258,1.05,VE821
HeLA,NAA40,0.53,0.703,1,VE821
HeLA,NAA60,0.25,0.599,1.02,VE821
HeLA,NAAA,-2.93,0.00171,0.551,VE821
HeLA,NAALAD2,0.77,0.778,0.998,VE821
HeLA,NAALADL1,0.35,0.636,1.01,VE821
HeLA,NAALADL2,0.38,0.647,1.01,VE821
HeLA,NAB1,-0.29,0.384,1.04,VE821
HeLA,NAB2,-0.28,0.39,1.04,VE821
HeLA,NABP1,-1.06,0.145,1.03,VE821
HeLA,NABP2,-0.43,0.334,1.05,VE821
HeLA,NACA,1.15,0.875,0.992,VE821
HeLA,NACAD,-0.82,0.207,1.04,VE821
HeLA,NACC1,1.62,0.948,0.996,VE821
HeLA,NACC2,-1.73,0.0418,0.863,VE821
HeLA,NADK,-2.52,0.00582,0.624,VE821
HeLA,NADSYN1,-0.99,1.61E-01,1.03E+00,VE821
HeLA,NAE1,-0.22,0.412,1.04,VE821
HeLA,NAF1,0.74,0.771,0.997,VE821
HeLA,NAGA,1.77,0.962,0.995,VE821
HeLA,NAGK,0.16,0.562,1.02,VE821
HeLA,NAGLU,-0.92,0.179,1.03,VE821
HeLA,NAGPA,0.93,0.823,0.994,VE821
HeLA,NAGS,-2,0.0225,0.792,VE821
HeLA,NAIF1,-0.63,0.264,1.05,VE821
HeLA,NAIP,0.19,0.574,1.02,VE821
HeLA,NALCN,1.34,0.91,0.992,VE821
HeLA,NANOGNB,1,0.842,0.992,VE821
HeLA,NANOS1,-0.79,0.214,1.04,VE821
HeLA,NANOS2,-0.56,0.288,1.05,VE821
HeLA,NANOS3,1.33,0.908,0.992,VE821
HeLA,NANP,0.68,0.752,0.999,VE821
HeLA,NANS,0.03,0.513,1.02,VE821
HeLA,NAP1L2,0.22,0.586,1.02,VE821
HeLA,NAP1L3,-0.79,0.214,1.04,VE821
HeLA,NAP1L4,0.18,0.572,1.02,VE821
HeLA,NAP1L5,-0.7,0.241,1.04,VE821
HeLA,NAPB,0.09,0.536,1.02,VE821
HeLA,NAPEPLD,-1.4,0.0813,0.975,VE821
HeLA,NAPG,0.31,0.62,1.01,VE821
HeLA,NAPRT1,0.29,0.614,1.01,VE821
HeLA,NAPSA,-0.8,0.211,1.04,VE821
HeLA,NARF,-0.93,0.177,1.03,VE821
HeLA,NARFL,-1.81,0.035,0.828,VE821
HeLA,NARG2,0.29,0.614,1.01,VE821
HeLA,NARS2,0.7,0.757,0.999,VE821
HeLA,NASP,1.69,0.954,0.995,VE821
HeLA,NAT10,-1.87,0.0305,0.842,VE821
HeLA,NAT14,-0.38,0.351,1.04,VE821
HeLA,NAT16,-0.87,0.192,1.04,VE821
HeLA,NAT6,-0.86,0.195,1.03,VE821
HeLA,NAT9,-1.13,0.13,1.02,VE821
HeLA,NAV1,-0.63,0.266,1.05,VE821
HeLA,NAV2,1.07,0.857,0.992,VE821
HeLA,NAV3,1.08,0.861,0.992,VE821
HeLA,NBAS,1.72,0.957,0.996,VE821
HeLA,NBEA,0.51,0.694,1.01,VE821
HeLA,NBEAL1,-1.26,0.105,0.999,VE821
HeLA,NBEAL2,0.26,0.603,1.02,VE821
HeLA,NBN,-0.13,0.447,1.03,VE821
HeLA,NBPF3,-1.03,0.151,1.03,VE821
HeLA,NBR1,0.48,0.683,1.01,VE821
HeLA,NCALD,-0.72,0.237,1.04,VE821
HeLA,NCAM1,0.03,0.511,1.02,VE821
HeLA,NCAM2,-0.2,0.422,1.04,VE821
HeLA,NCAN,-0.77,0.22,1.04,VE821
HeLA,NCAPD2,0.69,0.754,0.999,VE821
HeLA,NCAPD3,1.32,0.907,0.992,VE821
HeLA,NCAPG,0.89,0.813,0.995,VE821
HeLA,NCAPG2,-2.13,0.0166,0.754,VE821
HeLA,NCAPH,-0.19,0.426,1.03,VE821
HeLA,NCAPH2,0.79,0.785,0.997,VE821
HeLA,NCBP1,0.46,0.678,1.01,VE821
HeLA,NCBP2,-0.52,0.3,1.05,VE821
HeLA,NCBP2L,0.32,0.626,1.01,VE821
HeLA,NCCRP1,-0.35,0.362,1.04,VE821
HeLA,NCDN,-0.83,0.204,1.03,VE821
HeLA,NCEH1,-0.56,0.289,1.05,VE821
HeLA,NCF2,1.1,0.864,0.992,VE821
HeLA,NCF4,0.74,0.771,0.998,VE821
HeLA,NCK1,2.23,0.987,0.996,VE821
HeLA,NCK2,1.04,0.851,0.993,VE821
HeLA,NCKAP1,1.69,0.954,0.995,VE821
HeLA,NCKAP1L,0.86,0.805,0.995,VE821
HeLA,NCKAP5,-1.15,0.124,1.01,VE821
HeLA,NCKAP5L,-0.34,0.366,1.04,VE821
HeLA,NCKIPSD,-0.07,0.472,1.03,VE821
HeLA,NCL,-0.37,0.357,1.04,VE821
HeLA,NCLN,-1.24,0.108,1,VE821
HeLA,NCMAP,0.16,0.563,1.02,VE821
HeLA,NCOA1,0.46,0.677,1.01,VE821
HeLA,NCOA2,0.63,0.735,1,VE821
HeLA,NCOA3,-0.05,0.478,1.03,VE821
HeLA,NCOA4,0.89,0.814,0.995,VE821
HeLA,NCOA5,-0.19,0.423,1.03,VE821
HeLA,NCOA6,-0.23,0.408,1.04,VE821
HeLA,NCOA7,-0.81,0.209,1.04,VE821
HeLA,NCOR1,-1.02,0.153,1.03,VE821
HeLA,NCOR2,0.94,0.827,0.993,VE821
HeLA,NCR1,-0.21,0.417,1.04,VE821
HeLA,NCR2,-0.45,0.325,1.05,VE821
HeLA,NCR3,-0.35,0.364,1.04,VE821
HeLA,NCR3LG1,-0.18,0.43,1.03,VE821
HeLA,NCS1,-0.07,0.474,1.03,VE821
HeLA,NCSTN,0.43,0.665,1.01,VE821
HeLA,NDC80,0.22,0.588,1.02,VE821
HeLA,NDE1,-1.33,0.0924,0.988,VE821
HeLA,NDEL1,1.59,0.944,0.996,VE821
HeLA,NDFIP1,-0.29,0.387,1.04,VE821
HeLA,NDFIP2,-0.85,0.197,1.03,VE821
HeLA,NDN,-0.72,0.235,1.05,VE821
HeLA,NDNF,0.76,0.777,0.998,VE821
HeLA,NDNL2,-1.44,0.0752,0.986,VE821
HeLA,NDOR1,-0.19,0.425,1.03,VE821
