Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,ALDH6A1,1.48,0.931,0.994,AZD6738
HCT116,ALDH7A1,0.99,0.839,0.987,AZD6738
HCT116,ALDH8A1,0.67,0.748,0.986,AZD6738
HCT116,ALDH9A1,-0.42,0.335,1.03,AZD6738
HCT116,ALDOA,1.97,0.976,0.999,AZD6738
HCT116,ALDOB,0.14,0.557,1,AZD6738
HCT116,ALDOC,-0.78,0.219,1.07,AZD6738
HCT116,ALG1,-1.35,0.0887,1.08,AZD6738
HCT116,ALG11,-0.72,0.236,1.06,AZD6738
HCT116,ALG12,2.32,0.99,1,AZD6738
HCT116,ALG13,-0.49,0.311,1.03,AZD6738
HCT116,ALG14,-2.66,0.00394,0.702,AZD6738
HCT116,ALG2,0.66,0.744,0.988,AZD6738
HCT116,ALG3,3.55,1,1,AZD6738
HCT116,ALG5,1.53,0.937,0.995,AZD6738
HCT116,ALG6,-0.31,0.38,1.03,AZD6738
HCT116,ALG8,0.95,0.829,0.986,AZD6738
HCT116,ALG9,1.58,0.943,0.996,AZD6738
HCT116,ALK,-1.12,0.131,1.07,AZD6738
HCT116,ALKBH1,0.52,0.697,0.991,AZD6738
HCT116,ALKBH2,0.44,0.67,0.99,AZD6738
HCT116,ALKBH3,-0.62,0.269,1.05,AZD6738
HCT116,ALKBH4,0.77,0.779,0.984,AZD6738
HCT116,ALKBH5,2.28,0.989,1,AZD6738
HCT116,ALKBH6,1.3,0.904,0.99,AZD6738
HCT116,ALKBH7,0.38,0.646,0.991,AZD6738
HCT116,ALKBH8,-0.61,0.27,1.05,AZD6738
HCT116,ALLC,-0.15,0.442,1.02,AZD6738
HCT116,ALMS1,0.57,0.715,0.988,AZD6738
HCT116,ALOX12,0.27,0.607,0.995,AZD6738
HCT116,ALOX12B,-0.57,0.286,1.04,AZD6738
HCT116,ALOX15,-0.3,0.382,1.03,AZD6738
HCT116,ALOX15B,-0.08,0.47,1.01,AZD6738
HCT116,ALOX5,-0.52,0.3,1.03,AZD6738
HCT116,ALOX5AP,0.16,0.563,0.999,AZD6738
HCT116,ALOXE3,0.37,0.646,0.991,AZD6738
HCT116,ALPI,0.41,0.659,0.992,AZD6738
HCT116,ALPK1,0.38,0.649,0.991,AZD6738
HCT116,ALPK2,1.18,0.882,0.988,AZD6738
HCT116,ALPK3,1.07,0.857,0.986,AZD6738
HCT116,ALPL,0.3,0.618,0.994,AZD6738
HCT116,ALS2,1.19,0.882,0.988,AZD6738
HCT116,ALS2CL,0.85,0.803,0.983,AZD6738
HCT116,ALS2CR11,0.33,0.628,0.992,AZD6738
HCT116,ALS2CR12,0.02,0.507,1.01,AZD6738
HCT116,ALX1,-0.43,0.332,1.04,AZD6738
HCT116,ALX3,0.71,0.761,0.984,AZD6738
HCT116,ALX4,-1.96,0.0252,0.903,AZD6738
HCT116,ALYREF,1.18,0.88,0.988,AZD6738
HCT116,AMACR,0.78,0.781,0.983,AZD6738
HCT116,AMBN,-1.24,0.107,1.07,AZD6738
HCT116,AMBP,0,0.501,1.01,AZD6738
HCT116,AMBRA1,-0.18,0.429,1.02,AZD6738
HCT116,AMDHD1,0.43,0.667,0.991,AZD6738
HCT116,AMDHD2,-0.47,0.318,1.03,AZD6738
HCT116,AMER1,0.88,0.811,0.984,AZD6738
HCT116,AMER2,-1.56,0.0598,1.06,AZD6738
HCT116,AMER3,0.34,0.633,0.99,AZD6738
HCT116,AMFR,0.18,0.573,0.999,AZD6738
HCT116,AMH,-0.58,0.28,1.04,AZD6738
HCT116,AMHR2,-0.07,0.473,1.01,AZD6738
HCT116,AMICA1,-0.15,0.439,1.02,AZD6738
HCT116,AMIGO1,-0.46,0.324,1.03,AZD6738
HCT116,AMIGO2,-0.48,0.316,1.03,AZD6738
HCT116,AMMECR1,1.26,0.897,0.99,AZD6738
HCT116,AMMECR1L,-0.59,0.277,1.04,AZD6738
HCT116,AMN,1.29,0.901,0.989,AZD6738
HCT116,AMN1,-0.08,0.468,1.01,AZD6738
HCT116,AMOT,-0.05,0.479,1.01,AZD6738
HCT116,AMOTL1,1.04,0.85,0.986,AZD6738
HCT116,AMOTL2,-0.52,0.302,1.03,AZD6738
HCT116,AMPD1,-0.74,0.23,1.07,AZD6738
HCT116,AMPD2,1.22,0.889,0.989,AZD6738
HCT116,AMPD3,2.2,0.986,1,AZD6738
HCT116,AMPH,-1.23,0.109,1.08,AZD6738
HCT116,AMT,0.86,0.804,0.983,AZD6738
HCT116,AMTN,-1.16,1.22E-01,1.08,AZD6738
HCT116,AMZ1,-1.14,0.128,1.08,AZD6738
HCT116,ANAPC11,-0.24,0.405,1.02,AZD6738
HCT116,ANAPC13,1.08,0.861,0.987,AZD6738
HCT116,ANAPC15,2.62,0.996,1,AZD6738
HCT116,ANAPC16,-0.79,0.215,1.07,AZD6738
HCT116,ANAPC2,-1.17,0.121,1.08,AZD6738
HCT116,ANAPC4,-1.31,0.0955,1.06,AZD6738
HCT116,ANAPC5,-0.47,0.317,1.03,AZD6738
HCT116,ANAPC7,-0.79,0.214,1.07,AZD6738
HCT116,ANG,0.65,0.742,0.989,AZD6738
HCT116,ANGEL1,1.59,0.944,0.996,AZD6738
HCT116,ANGEL2,0.27,0.605,0.994,AZD6738
HCT116,ANGPT1,0.51,0.695,0.991,AZD6738
HCT116,ANGPT2,-0.52,0.3,1.03,AZD6738
HCT116,ANGPT4,0.73,0.766,0.985,AZD6738
HCT116,ANGPTL1,-0.62,0.269,1.05,AZD6738
HCT116,ANGPTL2,0.13,0.552,1,AZD6738
HCT116,ANGPTL3,-1.12,0.132,1.07,AZD6738
HCT116,ANGPTL4,-0.61,0.269,1.05,AZD6738
HCT116,ANGPTL5,-0.61,0.27,1.05,AZD6738
HCT116,ANGPTL6,-0.63,0.264,1.05,AZD6738
HCT116,ANGPTL7,0.86,0.805,0.983,AZD6738
HCT116,ANHX,0.24,0.594,0.996,AZD6738
HCT116,ANK1,-0.01,0.498,1,AZD6738
HCT116,ANK2,-0.08,0.468,1.01,AZD6738
HCT116,ANK3,0.5,0.69,0.99,AZD6738
HCT116,ANKAR,-0.83,0.202,1.08,AZD6738
HCT116,ANKDD1A,1.66,0.952,0.997,AZD6738
HCT116,ANKDD1B,0.05,0.518,1.01,AZD6738
HCT116,ANKEF1,0.14,0.556,1,AZD6738
HCT116,ANKFN1,0.48,0.685,0.989,AZD6738
HCT116,ANKFY1,-1.06,0.144,1.08,AZD6738
HCT116,ANKH,-1.23,0.11,1.08,AZD6738
HCT116,ANKIB1,0.29,0.616,0.995,AZD6738
HCT116,ANKK1,-0.17,0.433,1.02,AZD6738
HCT116,ANKLE1,-1.07,0.143,1.08,AZD6738
HCT116,ANKLE2,0.45,0.675,0.991,AZD6738
HCT116,ANKMY1,0.79,0.785,0.984,AZD6738
HCT116,ANKMY2,-0.57,0.286,1.04,AZD6738
HCT116,ANKRA2,-0.16,0.436,1.02,AZD6738
HCT116,ANKRD1,-0.09,0.464,1.01,AZD6738
HCT116,ANKRD10,-1.24,0.107,1.07,AZD6738
HCT116,ANKRD11,0.24,0.593,0.996,AZD6738
HCT116,ANKRD12,0.15,0.561,0.999,AZD6738
HCT116,ANKRD13A,1.81,0.965,0.998,AZD6738
HCT116,ANKRD13B,-0.12,0.454,1.02,AZD6738
HCT116,ANKRD13C,-0.53,0.297,1.03,AZD6738
HCT116,ANKRD13D,0.3,0.618,0.994,AZD6738
HCT116,ANKRD16,0.93,0.824,0.985,AZD6738
HCT116,ANKRD17,-0.24,0.404,1.02,AZD6738
HCT116,ANKRD2,-0.78,0.217,1.07,AZD6738
HCT116,ANKRD22,-0.02,0.49,1.01,AZD6738
HCT116,ANKRD23,-0.31,0.377,1.03,AZD6738
HCT116,ANKRD24,1.47,0.929,0.994,AZD6738
HCT116,ANKRD26,-0.56,0.289,1.04,AZD6738
HCT116,ANKRD27,0.9,0.816,0.984,AZD6738
HCT116,ANKRD28,-1.43,0.077,1.08,AZD6738
HCT116,ANKRD29,1.18,0.881,0.988,AZD6738
HCT116,ANKRD30B,-1.25,0.105,1.07,AZD6738
HCT116,ANKRD31,-0.33,0.371,1.03,AZD6738
HCT116,ANKRD32,-0.68,0.248,1.06,AZD6738
HCT116,ANKRD33,-1.47,0.0709,1.06,AZD6738
HCT116,ANKRD33B,-1.1,0.136,1.08,AZD6738
HCT116,ANKRD34A,-0.58,0.28,1.04,AZD6738
HCT116,ANKRD34B,-0.31,0.38,1.03,AZD6738
HCT116,ANKRD34C,-0.4,0.345,1.03,AZD6738
HCT116,ANKRD35,1.74,0.959,0.997,AZD6738
HCT116,ANKRD36C,-0.19,0.424,1.02,AZD6738
HCT116,ANKRD37,0.61,0.728,0.989,AZD6738
HCT116,ANKRD39,0.33,0.63,0.992,AZD6738
HCT116,ANKRD40,0.71,0.76,0.985,AZD6738
HCT116,ANKRD42,-0.7,0.243,1.06,AZD6738
HCT116,ANKRD44,-1.43,0.0762,1.08,AZD6738
HCT116,ANKRD45,0.16,0.565,0.999,AZD6738
HCT116,ANKRD46,-1.17,0.121,1.09,AZD6738
HCT116,ANKRD49,0.73,0.768,0.984,AZD6738
HCT116,ANKRD50,-0.67,0.252,1.05,AZD6738
HCT116,ANKRD52,-0.21,0.416,1.02,AZD6738
HCT116,ANKRD53,-0.84,0.201,1.08,AZD6738
HCT116,ANKRD54,0.79,0.786,0.984,AZD6738
HCT116,ANKRD55,1.01,0.844,0.986,AZD6738
HCT116,ANKRD6,0.35,0.636,0.99,AZD6738
HCT116,ANKRD61,0.83,0.798,0.984,AZD6738
HCT116,ANKRD62,-0.38,0.35,1.03,AZD6738
HCT116,ANKRD63,-0.99,0.162,1.08,AZD6738
HCT116,ANKRD65,-0.19,0.425,1.02,AZD6738
HCT116,ANKRD66,0.72,0.765,0.984,AZD6738
HCT116,ANKRD7,-0.33,0.37,1.03,AZD6738
HCT116,ANKRD9,0.72,0.763,0.984,AZD6738
HCT116,ANKS1A,0.32,0.626,0.993,AZD6738
HCT116,ANKS1B,-1.58,0.057,1.06,AZD6738
HCT116,ANKS3,0.61,0.73,0.989,AZD6738
HCT116,ANKS4B,-0.05,0.48,1.01,AZD6738
HCT116,ANKS6,0.68,0.752,0.985,AZD6738
HCT116,ANKUB1,0.55,0.708,0.988,AZD6738
HCT116,ANKZF1,1.18,0.88,0.988,AZD6738
HCT116,ANLN,2.02,0.978,0.999,AZD6738
HCT116,ANO1,-0.51,0.304,1.04,AZD6738
HCT116,ANO10,0.05,0.518,1.01,AZD6738
HCT116,ANO2,0.84,0.801,0.984,AZD6738
HCT116,ANO3,-1.08,0.14,1.08,AZD6738
HCT116,ANO4,-0.16,0.436,1.02,AZD6738
HCT116,ANO5,0.7,0.759,0.985,AZD6738
HCT116,ANO6,0.41,0.66,0.992,AZD6738
HCT116,ANO7,-0.05,0.479,1.01,AZD6738
HCT116,ANO8,0.1,0.542,1,AZD6738
HCT116,ANO9,0.27,0.605,0.994,AZD6738
HCT116,ANP32A,-0.37,0.355,1.03,AZD6738
HCT116,ANP32E,-1.96,0.025,0.9,AZD6738
HCT116,ANPEP,0.41,0.66,0.992,AZD6738
HCT116,ANTXR1,-0.56,0.286,1.04,AZD6738
HCT116,ANTXR2,0.31,0.623,0.994,AZD6738
HCT116,ANTXRL,-0.52,0.302,1.03,AZD6738
HCT116,ANXA1,-1.07,0.142,1.08,AZD6738
HCT116,ANXA10,-0.21,0.417,1.02,AZD6738
HCT116,ANXA11,0.42,0.664,0.991,AZD6738
HCT116,ANXA13,0.39,0.651,0.992,AZD6738
HCT116,ANXA2R,-0.42,0.337,1.03,AZD6738
HCT116,ANXA3,-0.08,0.47,1.01,AZD6738
HCT116,ANXA4,-0.32,0.374,1.03,AZD6738
HCT116,ANXA5,0.31,0.622,0.994,AZD6738
HCT116,ANXA6,0.34,0.632,0.991,AZD6738
HCT116,ANXA7,0.7,0.757,0.985,AZD6738
HCT116,ANXA9,0.67,0.747,0.987,AZD6738
HCT116,AOAH,-0.51,0.306,1.03,AZD6738
HCT116,AOC2,0.09,0.538,1,AZD6738
HCT116,AOC3,0.69,0.755,0.986,AZD6738
HCT116,AOX1,-0.36,0.36,1.03,AZD6738
HCT116,AP1AR,-1.07,0.142,1.08,AZD6738
HCT116,AP1B1,1.65,0.95,0.997,AZD6738
HCT116,AP1G1,1.23,0.89,0.989,AZD6738
HCT116,AP1G2,-1.52,0.0645,1.04,AZD6738
HCT116,AP1M1,-0.3,0.38,1.03,AZD6738
HCT116,AP1M2,-0.43,0.334,1.03,AZD6738
HCT116,AP1S1,0.66,0.744,0.988,AZD6738
HCT116,AP1S3,1.1,0.865,0.987,AZD6738
HCT116,AP2A1,-0.22,0.412,1.02,AZD6738
HCT116,AP2A2,0.6,0.724,0.988,AZD6738
HCT116,AP2B1,1.53,0.937,0.995,AZD6738
HCT116,AP2M1,1.54,0.939,0.996,AZD6738
HCT116,AP2S1,-0.27,0.394,1.02,AZD6738
HCT116,AP3B1,-0.15,0.442,1.02,AZD6738
HCT116,AP3B2,-0.35,0.363,1.03,AZD6738
HCT116,AP3D1,0.25,0.599,0.995,AZD6738
HCT116,AP3M1,-1.64,0.0508,1.04,AZD6738
HCT116,AP3M2,-0.19,0.426,1.02,AZD6738
HCT116,AP3S2,-0.19,0.423,1.02,AZD6738
HCT116,AP4B1,0.72,0.765,0.984,AZD6738
HCT116,AP4E1,-0.26,0.399,1.02,AZD6738
HCT116,AP4M1,-0.47,0.321,1.03,AZD6738
HCT116,AP5B1,0.42,0.661,0.992,AZD6738
HCT116,AP5M1,-1.31,0.0947,1.07,AZD6738
HCT116,AP5S1,-0.05,0.479,1.01,AZD6738
HCT116,AP5Z1,-0.78,0.217,1.07,AZD6738
HCT116,APAF1,0.46,0.678,0.99,AZD6738
HCT116,APBA1,0.01,0.502,1.01,AZD6738
HCT116,APBA2,0.01,0.506,1.01,AZD6738
HCT116,APBA3,0.61,0.729,0.989,AZD6738
HCT116,APBB1,1.63,0.949,0.997,AZD6738
HCT116,APBB1IP,1,0.842,0.986,AZD6738
HCT116,APBB2,-0.16,0.437,1.02,AZD6738
HCT116,APBB3,0.13,0.55,1,AZD6738
HCT116,APC,1.45,0.927,0.994,AZD6738
HCT116,APC2,0.08,0.532,1,AZD6738
HCT116,APCDD1,-0.27,0.395,1.02,AZD6738
HCT116,APCDD1L,0.02,0.508,1.01,AZD6738
HCT116,APCS,0.69,0.756,0.985,AZD6738
HCT116,APEH,-1.04,0.149,1.08,AZD6738
HCT116,APEX1,-3.5,0.00023,0.192,AZD6738
HCT116,APEX2,-3.13,0.000862,0.407,AZD6738
HCT116,APH1A,0.24,0.593,0.997,AZD6738
HCT116,APH1B,0.39,0.65,0.991,AZD6738
HCT116,APLF,0.52,0.699,0.99,AZD6738
HCT116,APLN,0.67,0.748,0.986,AZD6738
HCT116,APLNR,-0.16,0.434,1.02,AZD6738
HCT116,APLP1,0.03,0.514,1.01,AZD6738
HCT116,APLP2,0.72,0.764,0.984,AZD6738
HCT116,APMAP,-0.89,0.187,1.08,AZD6738
HCT116,APOA1,-0.08,0.469,1.01,AZD6738
HCT116,APOA1BP,1.26,0.896,0.989,AZD6738
HCT116,APOA2,-0.53,0.297,1.03,AZD6738
HCT116,APOA4,-0.22,0.412,1.02,AZD6738
HCT116,APOA5,-2.48,0.0065,0.806,AZD6738
HCT116,APOB,-0.69,0.246,1.06,AZD6738
HCT116,APOBEC1,-0.03,0.487,1.01,AZD6738
HCT116,APOBEC2,-0.1,0.458,1.01,AZD6738
HCT116,APOBEC3A,0.32,0.626,0.993,AZD6738
HCT116,APOBEC3D,0.14,0.554,1,AZD6738
HCT116,APOBEC3G,-2.12,0.017,0.914,AZD6738
HCT116,APOBEC3H,0.08,0.53,1,AZD6738
HCT116,APOBR,-1,0.16,1.08,AZD6738
HCT116,APOC3,0.59,0.723,0.988,AZD6738
HCT116,APOC4,0.96,0.832,0.987,AZD6738
HCT116,APOD,-0.61,0.271,1.05,AZD6738
HCT116,APOE,-1.75,0.0404,0.993,AZD6738
HCT116,APOF,0.51,0.696,0.991,AZD6738
HCT116,APOH,0.45,0.675,0.99,AZD6738
HCT116,APOL1,-0.01,0.495,1,AZD6738
HCT116,APOL2,-1.25,0.106,1.07,AZD6738
HCT116,APOL3,0.34,0.632,0.991,AZD6738
HCT116,APOL5,0.9,0.815,0.984,AZD6738
HCT116,APOL6,-2.71,0.00339,0.658,AZD6738
HCT116,APOLD1,-1.62,0.053,1.04,AZD6738
HCT116,APOM,-1.66,0.0489,1.04,AZD6738
HCT116,APOO,-0.07,0.474,1.01,AZD6738
HCT116,APOOL,0.52,0.698,0.99,AZD6738
HCT116,APP,0.85,0.801,0.984,AZD6738
HCT116,APPBP2,0.53,0.703,0.989,AZD6738
HCT116,APPL1,0.7,0.758,0.985,AZD6738
HCT116,APPL2,-1.05,0.147,1.08,AZD6738
HCT116,APRT,-0.98,0.163,1.08,AZD6738
HCT116,APTX,0.7,0.757,0.985,AZD6738
HCT116,AQP1,-0.77,0.222,1.07,AZD6738
HCT116,AQP10,0.2,0.578,0.999,AZD6738
HCT116,AQP11,0.63,0.736,0.988,AZD6738
HCT116,AQP2,0.02,0.508,1.01,AZD6738
HCT116,AQP3,0.7,0.758,0.985,AZD6738
HCT116,AQP4,2.73,0.997,1,AZD6738
HCT116,AQP5,0.69,0.754,0.986,AZD6738
HCT116,AQP6,-1.46,0.0728,1.07,AZD6738
HCT116,AQP8,0.11,0.542,1,AZD6738
HCT116,AQP9,0.67,0.748,0.987,AZD6738
HCT116,AQR,-0.73,0.232,1.07,AZD6738
HCT116,AR,0.25,0.597,0.995,AZD6738
HCT116,ARAF,-1.53,0.0628,1.05,AZD6738
HCT116,ARAP1,-1.94,0.0261,0.916,AZD6738
HCT116,ARAP2,-0.77,0.221,1.07,AZD6738
HCT116,ARAP3,-0.59,0.278,1.04,AZD6738
HCT116,ARC,-0.07,0.473,1.01,AZD6738
HCT116,ARCN1,1.53,0.937,0.995,AZD6738
HCT116,AREL1,-1.45,0.0735,1.07,AZD6738
HCT116,ARF1,0.38,0.647,0.99,AZD6738
HCT116,ARF3,1.17,0.88,0.988,AZD6738
HCT116,ARF5,0.51,0.696,0.991,AZD6738
HCT116,ARFGAP1,-1.15,0.125,1.08,AZD6738
HCT116,ARFGAP2,-0.63,0.265,1.05,AZD6738
HCT116,ARFGAP3,-0.76,0.224,1.07,AZD6738
HCT116,ARFGEF1,0.21,0.584,0.998,AZD6738
HCT116,ARFGEF2,1.04,0.851,0.986,AZD6738
HCT116,ARFIP2,-1.51,0.0659,1.05,AZD6738
HCT116,ARFRP1,1.06,0.855,0.986,AZD6738
HCT116,ARG1,0.05,0.522,1.01,AZD6738
HCT116,ARG2,0.55,0.708,0.988,AZD6738
HCT116,ARGLU1,0.49,0.686,0.99,AZD6738
HCT116,ARHGAP1,-1.75,0.0399,0.996,AZD6738
HCT116,ARHGAP10,0.11,0.542,1,AZD6738
HCT116,ARHGAP11A,-2.02,0.0219,0.893,AZD6738
HCT116,ARHGAP12,0.44,0.669,0.99,AZD6738
HCT116,ARHGAP15,-0.51,0.304,1.04,AZD6738
HCT116,ARHGAP17,1.05,0.852,0.986,AZD6738
HCT116,ARHGAP18,1.75,0.96,0.997,AZD6738
HCT116,ARHGAP19,0.27,0.607,0.995,AZD6738
HCT116,ARHGAP20,-1.02,0.153,1.09,AZD6738
HCT116,ARHGAP21,-0.8,0.211,1.07,AZD6738
HCT116,ARHGAP22,-0.88,0.189,1.08,AZD6738
HCT116,ARHGAP23,0.02,0.507,1.01,AZD6738
HCT116,ARHGAP24,1.08,0.859,0.987,AZD6738
HCT116,ARHGAP25,-0.3,0.382,1.03,AZD6738
HCT116,ARHGAP26,-1.32,0.0928,1.07,AZD6738
HCT116,ARHGAP27,-0.36,0.361,1.03,AZD6738
HCT116,ARHGAP28,-0.39,0.349,1.03,AZD6738
HCT116,ARHGAP29,-1.79,0.037,0.996,AZD6738
HCT116,ARHGAP30,-0.13,0.449,1.02,AZD6738
HCT116,ARHGAP31,-0.97,0.166,1.08,AZD6738
HCT116,ARHGAP32,1.69,0.955,0.997,AZD6738
HCT116,ARHGAP33,-1.69,0.0458,1.04,AZD6738
HCT116,ARHGAP35,0.62,0.733,0.988,AZD6738
HCT116,ARHGAP36,-1.47,0.071,1.06,AZD6738
HCT116,ARHGAP39,0.64,0.739,0.988,AZD6738
HCT116,ARHGAP4,-0.43,0.335,1.03,AZD6738
HCT116,ARHGAP42,-0.16,0.438,1.02,AZD6738
HCT116,ARHGAP44,-0.61,0.272,1.04,AZD6738
HCT116,ARHGAP5,0.15,0.561,0.999,AZD6738
HCT116,ARHGAP6,-0.69,0.244,1.06,AZD6738
HCT116,ARHGAP8,-0.82,0.206,1.08,AZD6738
HCT116,ARHGAP9,-1.92,0.0275,0.93,AZD6738
HCT116,ARHGDIA,-0.32,0.373,1.03,AZD6738
HCT116,ARHGDIB,0.54,0.706,0.989,AZD6738
HCT116,ARHGDIG,1.06,0.856,0.987,AZD6738
HCT116,ARHGEF1,-0.27,0.392,1.02,AZD6738
HCT116,ARHGEF10,0.06,0.524,1.01,AZD6738
HCT116,ARHGEF10L,0.43,0.667,0.991,AZD6738
HCT116,ARHGEF11,-1.16,0.122,1.08,AZD6738
HCT116,ARHGEF12,0.88,0.81,0.984,AZD6738
HCT116,ARHGEF15,0.7,0.757,0.985,AZD6738
HCT116,ARHGEF16,0.96,0.832,0.987,AZD6738
HCT116,ARHGEF17,0.31,0.623,0.994,AZD6738
HCT116,ARHGEF18,-0.09,0.463,1.01,AZD6738
HCT116,ARHGEF19,-0.29,0.385,1.03,AZD6738
HCT116,ARHGEF2,0.1,0.54,1.01,AZD6738
HCT116,ARHGEF25,-0.14,0.446,1.02,AZD6738
HCT116,ARHGEF26,-0.83,0.204,1.08,AZD6738
HCT116,ARHGEF28,-0.26,0.397,1.02,AZD6738
HCT116,ARHGEF3,-0.01,0.498,1.01,AZD6738
HCT116,ARHGEF33,-3.14,0.000851,0.425,AZD6738
HCT116,ARHGEF37,-0.27,0.393,1.02,AZD6738
HCT116,ARHGEF38,0.25,0.598,0.995,AZD6738
HCT116,ARHGEF39,-0.4,0.345,1.03,AZD6738
HCT116,ARHGEF40,0.18,0.57,0.998,AZD6738
HCT116,ARHGEF5,0.29,0.613,0.995,AZD6738
HCT116,ARHGEF6,0.02,0.51,1.01,AZD6738
HCT116,ARHGEF7,-0.2,0.419,1.02,AZD6738
HCT116,ARHGEF9,0.42,0.661,0.992,AZD6738
HCT116,ARID1A,1.21,0.888,0.989,AZD6738
HCT116,ARID1B,1,0.842,0.986,AZD6738
HCT116,ARID2,-1.87,0.0307,0.946,AZD6738
HCT116,ARID3A,0.47,0.679,0.99,AZD6738
HCT116,ARID3C,1.14,0.872,0.987,AZD6738
HCT116,ARID4A,0.87,0.808,0.984,AZD6738
HCT116,ARID4B,0.61,0.729,0.989,AZD6738
HCT116,ARID5A,0.36,0.64,0.99,AZD6738
HCT116,ARID5B,-1.33,0.0921,1.07,AZD6738
HCT116,ARIH1,2.75,0.997,1,AZD6738
HCT116,ARIH2,-2.16,0.0152,0.894,AZD6738
HCT116,ARIH2OS,0.31,0.62,0.995,AZD6738
HCT116,ARL1,-0.03,0.487,1.01,AZD6738
HCT116,ARL10,-0.19,0.426,1.02,AZD6738
HCT116,ARL11,1.08,0.861,0.987,AZD6738
HCT116,ARL13A,-0.31,0.377,1.03,AZD6738
HCT116,ARL13B,-0.33,0.37,1.03,AZD6738
HCT116,ARL14,-0.18,0.427,1.02,AZD6738
HCT116,ARL14EP,-0.34,0.368,1.03,AZD6738
HCT116,ARL15,-0.45,0.326,1.03,AZD6738
HCT116,ARL16,-0.75,0.226,1.07,AZD6738
HCT116,ARL2,-0.35,0.364,1.03,AZD6738
HCT116,ARL3,-0.51,0.304,1.04,AZD6738
HCT116,ARL4C,-0.6,0.273,1.04,AZD6738
HCT116,ARL4D,0.65,0.743,0.988,AZD6738
HCT116,ARL5B,1.51,0.934,0.994,AZD6738
HCT116,ARL5C,-1.31,0.0948,1.06,AZD6738
HCT116,ARL6,0.97,0.834,0.987,AZD6738
HCT116,ARL6IP1,-0.92,0.18,1.08,AZD6738
HCT116,ARL6IP4,1.14,0.872,0.988,AZD6738
HCT116,ARL6IP5,1.26,0.896,0.989,AZD6738
HCT116,ARL6IP6,0.47,0.682,0.99,AZD6738
HCT116,ARL8A,0.65,0.741,0.989,AZD6738
HCT116,ARL9,1.12,0.869,0.987,AZD6738
HCT116,ARMC1,0.33,0.631,0.992,AZD6738
HCT116,ARMC12,0.59,0.722,0.988,AZD6738
HCT116,ARMC2,-0.46,0.322,1.03,AZD6738
HCT116,ARMC3,-0.54,0.293,1.04,AZD6738
HCT116,ARMC4,-0.61,0.27,1.05,AZD6738
HCT116,ARMC5,0.94,0.827,0.986,AZD6738
HCT116,ARMC6,1.16,0.877,0.987,AZD6738
HCT116,ARMC7,-2.28,0.0113,0.888,AZD6738
HCT116,ARMC8,0.37,0.643,0.991,AZD6738
HCT116,ARMC9,-1.11,0.133,1.08,AZD6738
HCT116,ARMCX1,1.23,0.89,0.989,AZD6738
HCT116,ARMCX2,-0.3,0.384,1.03,AZD6738
HCT116,ARMCX3,-1.09,0.138,1.08,AZD6738
HCT116,ARMCX4,1.42,0.923,0.993,AZD6738
HCT116,ARMCX5,-1.48,6.89E-02,1.05E+00,AZD6738
HCT116,ARMCX6,-0.53,0.299,1.03,AZD6738
HCT116,ARMS2,2.5,0.994,1,AZD6738
HCT116,ARNT,1,0.841,0.986,AZD6738
HCT116,ARNT2,0.16,0.564,0.999,AZD6738
HCT116,ARNTL,0.11,0.542,1,AZD6738
HCT116,ARNTL2,0.08,0.532,1,AZD6738
HCT116,ARPC1A,0.97,0.834,0.987,AZD6738
HCT116,ARPC1B,-0.91,0.182,1.08,AZD6738
HCT116,ARPC2,-1.4,0.08,1.08,AZD6738
HCT116,ARPC4,-1.15,0.126,1.08,AZD6738
HCT116,ARPC5,-2.06,0.0199,0.919,AZD6738
HCT116,ARPC5L,0.27,0.605,0.994,AZD6738
HCT116,ARPP19,0.8,0.787,0.983,AZD6738
HCT116,ARPP21,-0.24,0.406,1.02,AZD6738
HCT116,ARR3,-1.09,0.138,1.08,AZD6738
HCT116,ARRB1,-1.25,0.106,1.07,AZD6738
HCT116,ARRB2,0.3,0.619,0.995,AZD6738
HCT116,ARRDC1,-0.1,0.46,1.02,AZD6738
HCT116,ARRDC2,-0.75,0.227,1.07,AZD6738
HCT116,ARRDC3,-0.5,0.308,1.03,AZD6738
HCT116,ARRDC4,-0.17,0.434,1.02,AZD6738
HCT116,ARRDC5,0.46,0.679,0.99,AZD6738
HCT116,ARSA,0.52,0.697,0.99,AZD6738
HCT116,ARSB,-1.25,0.106,1.07,AZD6738
HCT116,ARSD,0.11,0.543,1,AZD6738
HCT116,ARSE,0.17,0.567,0.999,AZD6738
HCT116,ARSF,0.31,0.622,0.994,AZD6738
HCT116,ARSG,-0.55,0.29,1.04,AZD6738
HCT116,ARSH,-0.55,0.29,1.04,AZD6738
HCT116,ARSI,0.02,0.509,1.01,AZD6738
HCT116,ARSJ,0.24,0.596,0.995,AZD6738
HCT116,ARSK,-1.47,0.0712,1.06,AZD6738
HCT116,ART1,0.65,0.741,0.989,AZD6738
HCT116,ART3,-0.54,0.295,1.03,AZD6738
HCT116,ART4,-0.69,0.246,1.06,AZD6738
HCT116,ART5,-1.15,0.125,1.08,AZD6738
HCT116,ARTN,-1.04,0.15,1.08,AZD6738
HCT116,ARV1,0.62,0.734,0.988,AZD6738
HCT116,ARVCF,0.51,0.696,0.991,AZD6738
HCT116,ARX,-0.33,0.371,1.03,AZD6738
