Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1-hTER_p53,PTPRD,0.92,0.82,0.972,AZD6738
RPE1-hTER_p53,PTPRE,-0.83,0.204,1.19,AZD6738
RPE1-hTER_p53,PTPRF,0.07,0.526,1.03,AZD6738
RPE1-hTER_p53,PTPRG,0.15,0.559,1.02,AZD6738
RPE1-hTER_p53,PTPRH,0.93,0.824,0.971,AZD6738
RPE1-hTER_p53,PTPRJ,-0.43,0.333,1.12,AZD6738
RPE1-hTER_p53,PTPRK,0.83,0.797,0.974,AZD6738
RPE1-hTER_p53,PTPRM,-0.38,0.352,1.11,AZD6738
RPE1-hTER_p53,PTPRN,-0.13,0.448,1.06,AZD6738
RPE1-hTER_p53,PTPRN2,-0.85,0.196,1.2,AZD6738
RPE1-hTER_p53,PTPRO,-0.02,0.492,1.04,AZD6738
RPE1-hTER_p53,PTPRR,0.26,0.604,1.01,AZD6738
RPE1-hTER_p53,PTPRS,0.58,0.719,0.982,AZD6738
RPE1-hTER_p53,PTPRT,0.17,0.569,1.02,AZD6738
RPE1-hTER_p53,PTPRU,-0.64,0.262,1.16,AZD6738
RPE1-hTER_p53,PTPRZ1,-0.55,0.29,1.15,AZD6738
RPE1-hTER_p53,PTRF,0.36,0.641,0.996,AZD6738
RPE1-hTER_p53,PTRH1,-0.19,0.426,1.08,AZD6738
RPE1-hTER_p53,PTRH2,1.29,0.902,0.97,AZD6738
RPE1-hTER_p53,PTRHD1,0.84,0.801,0.973,AZD6738
RPE1-hTER_p53,PTS,-1.08,0.139,1.25,AZD6738
RPE1-hTER_p53,PTTG1,0.8,0.788,0.975,AZD6738
RPE1-hTER_p53,PTTG1IP,-0.01,0.495,1.04,AZD6738
RPE1-hTER_p53,PTX3,0.5,0.69,0.987,AZD6738
RPE1-hTER_p53,PTX4,-1.87,0.031,1.16,AZD6738
RPE1-hTER_p53,PUF60,-0.39,0.348,1.11,AZD6738
RPE1-hTER_p53,PUM1,-6.05,7.43E-10,5.02E-07,AZD6738
RPE1-hTER_p53,PUM2,0.41,0.661,0.99,AZD6738
RPE1-hTER_p53,PURA,1.71,0.956,0.982,AZD6738
RPE1-hTER_p53,PURB,0.05,0.518,1.04,AZD6738
RPE1-hTER_p53,PURG,-0.27,0.395,1.09,AZD6738
RPE1-hTER_p53,PUS1,1.39,0.918,0.972,AZD6738
RPE1-hTER_p53,PUS10,-0.65,0.258,1.17,AZD6738
RPE1-hTER_p53,PUS3,-0.54,0.295,1.15,AZD6738
RPE1-hTER_p53,PUS7,0.74,0.771,0.975,AZD6738
RPE1-hTER_p53,PUS7L,0.99,0.838,0.97,AZD6738
RPE1-hTER_p53,PUSL1,0.49,0.688,0.987,AZD6738
RPE1-hTER_p53,PVALB,0.1,0.539,1.03,AZD6738
RPE1-hTER_p53,PVR,0.29,0.613,1,AZD6738
RPE1-hTER_p53,PVRIG,0.77,0.778,0.975,AZD6738
RPE1-hTER_p53,PVRL1,-0.01,0.496,1.04,AZD6738
RPE1-hTER_p53,PVRL2,-1,0.16,1.23,AZD6738
RPE1-hTER_p53,PVRL3,0.4,0.656,0.991,AZD6738
RPE1-hTER_p53,PVRL4,1.83,0.967,0.987,AZD6738
RPE1-hTER_p53,PWP1,0.75,0.773,0.976,AZD6738
RPE1-hTER_p53,PWP2,-0.78,0.217,1.18,AZD6738
RPE1-hTER_p53,PWWP2A,1.24,0.893,0.968,AZD6738
RPE1-hTER_p53,PWWP2B,-1.6,0.055,1.23,AZD6738
RPE1-hTER_p53,PXDC1,0.53,0.702,0.985,AZD6738
RPE1-hTER_p53,PXDN,0.7,0.758,0.978,AZD6738
RPE1-hTER_p53,PXDNL,-0.48,0.314,1.13,AZD6738
RPE1-hTER_p53,PXK,1.37,0.915,0.971,AZD6738
RPE1-hTER_p53,PXMP2,-0.11,0.457,1.06,AZD6738
RPE1-hTER_p53,PXMP4,-0.41,0.341,1.12,AZD6738
RPE1-hTER_p53,PXN,1.12,0.868,0.97,AZD6738
RPE1-hTER_p53,PYCARD,-0.15,0.442,1.07,AZD6738
RPE1-hTER_p53,PYCR1,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,PYCR2,0.81,0.79,0.974,AZD6738
RPE1-hTER_p53,PYCRL,0.1,0.539,1.03,AZD6738
RPE1-hTER_p53,PYDC1,-0.69,0.244,1.17,AZD6738
RPE1-hTER_p53,PYGB,0.62,0.732,0.979,AZD6738
RPE1-hTER_p53,PYGL,0.23,0.592,1.01,AZD6738
RPE1-hTER_p53,PYGM,-1.39,0.0819,1.25,AZD6738
RPE1-hTER_p53,PYGO1,-0.37,0.358,1.11,AZD6738
RPE1-hTER_p53,PYGO2,-0.99,0.161,1.23,AZD6738
RPE1-hTER_p53,PYHIN1,0.06,0.523,1.03,AZD6738
RPE1-hTER_p53,PYROXD2,0.54,0.705,0.984,AZD6738
RPE1-hTER_p53,PYY,-0.66,0.255,1.17,AZD6738
RPE1-hTER_p53,PZP,0.57,0.716,0.984,AZD6738
RPE1-hTER_p53,QARS,-1.25,0.106,1.26,AZD6738
RPE1-hTER_p53,QDPR,-0.11,0.455,1.06,AZD6738
RPE1-hTER_p53,QKI,-1.27,0.102,1.26,AZD6738
RPE1-hTER_p53,QPCT,0.05,0.521,1.04,AZD6738
RPE1-hTER_p53,QPCTL,0.89,0.813,0.973,AZD6738
RPE1-hTER_p53,QPRT,1.94,0.974,0.989,AZD6738
RPE1-hTER_p53,QRFP,-0.83,0.205,1.19,AZD6738
RPE1-hTER_p53,QRFPR,1.53,0.937,0.977,AZD6738
RPE1-hTER_p53,QRICH1,-0.63,0.266,1.16,AZD6738
RPE1-hTER_p53,QRICH2,-0.35,0.361,1.1,AZD6738
RPE1-hTER_p53,QSER1,2.39,0.992,0.997,AZD6738
RPE1-hTER_p53,QSOX1,-1.52,0.0641,1.24,AZD6738
RPE1-hTER_p53,QSOX2,-0.67,0.251,1.17,AZD6738
RPE1-hTER_p53,QTRT1,0.03,0.511,1.04,AZD6738
RPE1-hTER_p53,QTRTD1,-0.49,0.314,1.13,AZD6738
RPE1-hTER_p53,R3HCC1,-1.47,0.0705,1.23,AZD6738
RPE1-hTER_p53,R3HCC1L,-0.16,0.437,1.07,AZD6738
RPE1-hTER_p53,R3HDM1,-1.69,0.0456,1.24,AZD6738
RPE1-hTER_p53,R3HDM2,0.55,0.709,0.983,AZD6738
RPE1-hTER_p53,R3HDM4,0.81,0.79,0.974,AZD6738
RPE1-hTER_p53,R3HDML,0.73,0.766,0.977,AZD6738
RPE1-hTER_p53,RAB11B,-0.35,0.363,1.1,AZD6738
RPE1-hTER_p53,RAB11FIP1,1.66,0.952,0.98,AZD6738
RPE1-hTER_p53,RAB11FIP2,-0.63,0.265,1.16,AZD6738
RPE1-hTER_p53,RAB11FIP3,0.21,0.585,1.01,AZD6738
RPE1-hTER_p53,RAB11FIP4,1.02,0.846,0.97,AZD6738
RPE1-hTER_p53,RAB11FIP5,-0.65,0.256,1.17,AZD6738
RPE1-hTER_p53,RAB12,-1.38,0.0835,1.25,AZD6738
RPE1-hTER_p53,RAB13,0.58,0.719,0.983,AZD6738
RPE1-hTER_p53,RAB15,-0.08,0.468,1.06,AZD6738
RPE1-hTER_p53,RAB17,-1.31,0.0951,1.26,AZD6738
RPE1-hTER_p53,RAB18,-1.12,0.132,1.26,AZD6738
RPE1-hTER_p53,RAB19,-0.01,0.497,1.04,AZD6738
RPE1-hTER_p53,RAB20,-0.19,0.425,1.08,AZD6738
RPE1-hTER_p53,RAB21,-1.42,0.0774,1.23,AZD6738
RPE1-hTER_p53,RAB24,0.96,0.831,0.97,AZD6738
RPE1-hTER_p53,RAB25,0.65,0.741,0.978,AZD6738
RPE1-hTER_p53,RAB26,1.55,0.939,0.977,AZD6738
RPE1-hTER_p53,RAB27A,-0.69,0.245,1.17,AZD6738
RPE1-hTER_p53,RAB27B,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,RAB28,0.05,0.52,1.04,AZD6738
RPE1-hTER_p53,RAB2A,1.75,0.96,0.984,AZD6738
RPE1-hTER_p53,RAB2B,-0.03,0.487,1.05,AZD6738
RPE1-hTER_p53,RAB30,-1.02,0.154,1.24,AZD6738
RPE1-hTER_p53,RAB31,-2.11,0.0173,1.02,AZD6738
RPE1-hTER_p53,RAB32,-1.06,0.144,1.24,AZD6738
RPE1-hTER_p53,RAB33A,-0.25,0.401,1.09,AZD6738
RPE1-hTER_p53,RAB33B,-0.23,0.411,1.08,AZD6738
RPE1-hTER_p53,RAB34,-0.12,0.452,1.06,AZD6738
RPE1-hTER_p53,RAB35,0.7,0.758,0.978,AZD6738
RPE1-hTER_p53,RAB36,-1.3,0.0962,1.26,AZD6738
RPE1-hTER_p53,RAB37,-0.47,0.319,1.12,AZD6738
RPE1-hTER_p53,RAB38,1.07,0.857,0.97,AZD6738
RPE1-hTER_p53,RAB39A,0.69,0.755,0.979,AZD6738
RPE1-hTER_p53,RAB39B,-0.67,0.25,1.17,AZD6738
RPE1-hTER_p53,RAB3A,-0.73,0.231,1.18,AZD6738
RPE1-hTER_p53,RAB3B,-0.64,0.262,1.16,AZD6738
RPE1-hTER_p53,RAB3C,-0.93,0.177,1.22,AZD6738
RPE1-hTER_p53,RAB3D,0.62,0.734,0.98,AZD6738
RPE1-hTER_p53,RAB3GAP1,-0.78,0.217,1.18,AZD6738
RPE1-hTER_p53,RAB3GAP2,1.96,0.975,0.989,AZD6738
RPE1-hTER_p53,RAB3IL1,-1.82,0.0347,1.2,AZD6738
RPE1-hTER_p53,RAB3IP,0.22,0.585,1.01,AZD6738
RPE1-hTER_p53,RAB40B,-0.3,0.38,1.09,AZD6738
RPE1-hTER_p53,RAB40C,1.52,0.935,0.977,AZD6738
RPE1-hTER_p53,RAB41,0.5,0.691,0.987,AZD6738
RPE1-hTER_p53,RAB4A,0.25,0.597,1.01,AZD6738
RPE1-hTER_p53,RAB4B,-0.25,0.401,1.09,AZD6738
RPE1-hTER_p53,RAB5A,0.69,0.755,0.979,AZD6738
RPE1-hTER_p53,RAB5B,-0.12,0.451,1.06,AZD6738
RPE1-hTER_p53,RAB5C,-0.89,0.187,1.21,AZD6738
RPE1-hTER_p53,RAB6B,0.47,0.68,0.988,AZD6738
RPE1-hTER_p53,RAB7A,-0.71,0.238,1.18,AZD6738
RPE1-hTER_p53,RAB7L1,-0.31,0.38,1.09,AZD6738
RPE1-hTER_p53,RAB8A,-0.14,0.445,1.07,AZD6738
RPE1-hTER_p53,RAB8B,-1.18,0.12,1.27,AZD6738
RPE1-hTER_p53,RAB9B,0.43,0.666,0.99,AZD6738
RPE1-hTER_p53,RABAC1,0.42,0.662,0.989,AZD6738
RPE1-hTER_p53,RABEP1,-0.78,0.218,1.18,AZD6738
RPE1-hTER_p53,RABEP2,-0.78,0.219,1.18,AZD6738
RPE1-hTER_p53,RABEPK,-0.8,0.212,1.19,AZD6738
RPE1-hTER_p53,RABGAP1,0.23,0.593,1.01,AZD6738
RPE1-hTER_p53,RABGAP1L,0.77,0.78,0.975,AZD6738
RPE1-hTER_p53,RABGEF1,-0.06,0.474,1.05,AZD6738
RPE1-hTER_p53,RABGGTA,-0.19,0.426,1.08,AZD6738
RPE1-hTER_p53,RABGGTB,0.91,0.818,0.972,AZD6738
RPE1-hTER_p53,RABIF,-0.71,0.237,1.18,AZD6738
RPE1-hTER_p53,RABL5,-1.08,0.139,1.25,AZD6738
RPE1-hTER_p53,RABL6,-0.19,0.425,1.08,AZD6738
RPE1-hTER_p53,RAC2,0.18,0.57,1.02,AZD6738
RPE1-hTER_p53,RAC3,0.44,0.672,0.988,AZD6738
RPE1-hTER_p53,RACGAP1,0.3,0.619,1,AZD6738
RPE1-hTER_p53,RAD17,-6.14,4.20E-10,3.07E-07,AZD6738
RPE1-hTER_p53,RAD18,-0.4,0.344,1.11,AZD6738
RPE1-hTER_p53,RAD21L1,-0.27,0.393,1.09,AZD6738
RPE1-hTER_p53,RAD23A,0.54,0.704,0.985,AZD6738
RPE1-hTER_p53,RAD50,0.94,0.826,0.971,AZD6738
RPE1-hTER_p53,RAD51,0.37,0.645,0.995,AZD6738
RPE1-hTER_p53,RAD51AP1,-0.02,0.49,1.05,AZD6738
RPE1-hTER_p53,RAD51AP2,1.02,0.845,0.97,AZD6738
RPE1-hTER_p53,RAD51B,-5.39,3.51E-08,1.99E-05,AZD6738
RPE1-hTER_p53,RAD51C,-1.71,0.044,1.23,AZD6738
RPE1-hTER_p53,RAD51D,-0.36,0.36,1.11,AZD6738
RPE1-hTER_p53,RAD52,1.15,0.874,0.969,AZD6738
RPE1-hTER_p53,RAD54B,-0.41,0.34,1.12,AZD6738
RPE1-hTER_p53,RAD54L,-1.93,0.0267,1.13,AZD6738
RPE1-hTER_p53,RAD54L2,-0.12,0.453,1.06,AZD6738
RPE1-hTER_p53,RAD9A,-8.31,4.94E-17,5.42E-14,AZD6738
RPE1-hTER_p53,RAD9B,-0.32,0.375,1.1,AZD6738
RPE1-hTER_p53,RADIL,-0.06,0.478,1.05,AZD6738
RPE1-hTER_p53,RAE1,0.32,0.624,1,AZD6738
RPE1-hTER_p53,RAET1E,0.82,0.795,0.974,AZD6738
RPE1-hTER_p53,RAF1,0,0.501,1.04,AZD6738
RPE1-hTER_p53,RAG1,0.7,0.759,0.978,AZD6738
RPE1-hTER_p53,RAG2,-0.84,0.201,1.2,AZD6738
RPE1-hTER_p53,RAI1,-0.41,0.342,1.12,AZD6738
RPE1-hTER_p53,RAI14,-0.11,0.455,1.06,AZD6738
RPE1-hTER_p53,RAI2,0.89,0.812,0.973,AZD6738
RPE1-hTER_p53,RALB,-0.05,0.479,1.05,AZD6738
RPE1-hTER_p53,RALGAPA1,-1.7,0.0442,1.23,AZD6738
RPE1-hTER_p53,RALGAPA2,0.78,0.781,0.975,AZD6738
RPE1-hTER_p53,RALGAPB,2.4,0.992,0.997,AZD6738
RPE1-hTER_p53,RALGDS,0.51,0.693,0.987,AZD6738
RPE1-hTER_p53,RALGPS1,1,0.841,0.97,AZD6738
RPE1-hTER_p53,RALGPS2,-0.29,0.387,1.09,AZD6738
RPE1-hTER_p53,RALY,-0.13,0.446,1.06,AZD6738
RPE1-hTER_p53,RALYL,-0.36,0.358,1.11,AZD6738
RPE1-hTER_p53,RAMP1,-0.04,0.485,1.05,AZD6738
RPE1-hTER_p53,RAMP2,-0.76,0.222,1.18,AZD6738
RPE1-hTER_p53,RAMP3,-0.7,0.243,1.18,AZD6738
RPE1-hTER_p53,RANBP1,-0.58,0.28,1.15,AZD6738
RPE1-hTER_p53,RANBP10,-0.57,0.283,1.15,AZD6738
RPE1-hTER_p53,RANBP17,-0.19,0.427,1.08,AZD6738
RPE1-hTER_p53,RANBP2,-0.13,0.448,1.06,AZD6738
RPE1-hTER_p53,RANBP3,1.6,0.946,0.979,AZD6738
RPE1-hTER_p53,RANBP3L,-0.47,0.319,1.12,AZD6738
RPE1-hTER_p53,RANBP6,0.53,0.702,0.985,AZD6738
RPE1-hTER_p53,RANBP9,0.47,0.682,0.988,AZD6738
RPE1-hTER_p53,RANGAP1,-0.22,0.411,1.08,AZD6738
RPE1-hTER_p53,RANGRF,-0.31,0.377,1.1,AZD6738
RPE1-hTER_p53,RAP1GAP,-0.29,0.385,1.09,AZD6738
RPE1-hTER_p53,RAP1GAP2,-0.64,0.262,1.16,AZD6738
RPE1-hTER_p53,RAP1GDS1,-0.23,0.411,1.09,AZD6738
RPE1-hTER_p53,RAP2A,-0.38,0.352,1.11,AZD6738
RPE1-hTER_p53,RAP2B,0.48,0.686,0.987,AZD6738
RPE1-hTER_p53,RAP2C,-0.01,0.497,1.04,AZD6738
RPE1-hTER_p53,RAPGEF1,0.91,0.819,0.972,AZD6738
RPE1-hTER_p53,RAPGEF2,0.6,0.725,0.98,AZD6738
RPE1-hTER_p53,RAPGEF3,0.2,0.578,1.02,AZD6738
RPE1-hTER_p53,RAPGEF4,-0.22,0.412,1.08,AZD6738
RPE1-hTER_p53,RAPGEF5,0.15,0.558,1.02,AZD6738
RPE1-hTER_p53,RAPGEF6,0.22,0.588,1.01,AZD6738
RPE1-hTER_p53,RAPGEFL1,1.2,0.884,0.969,AZD6738
RPE1-hTER_p53,RAPH1,0.47,0.682,0.988,AZD6738
RPE1-hTER_p53,RAPSN,-1.65,0.0498,1.23,AZD6738
RPE1-hTER_p53,RARA,0.77,0.78,0.975,AZD6738
RPE1-hTER_p53,RARB,-0.44,0.329,1.12,AZD6738
RPE1-hTER_p53,RARG,1.24,0.893,0.968,AZD6738
RPE1-hTER_p53,RARRES1,-2.09,0.0184,1.02,AZD6738
RPE1-hTER_p53,RARRES2,0.07,0.528,1.03,AZD6738
RPE1-hTER_p53,RARRES3,-0.15,0.439,1.07,AZD6738
RPE1-hTER_p53,RARS,-0.05,0.479,1.05,AZD6738
RPE1-hTER_p53,RASA1,-0.25,0.401,1.09,AZD6738
RPE1-hTER_p53,RASA2,0.62,0.734,0.979,AZD6738
RPE1-hTER_p53,RASA3,-1.21,0.114,1.27,AZD6738
RPE1-hTER_p53,RASAL1,0.64,0.738,0.979,AZD6738
RPE1-hTER_p53,RASAL2,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,RASAL3,1.11,0.866,0.969,AZD6738
RPE1-hTER_p53,RASD1,-0.99,0.162,1.23,AZD6738
RPE1-hTER_p53,RASD2,1.09,0.863,0.97,AZD6738
RPE1-hTER_p53,RASEF,0.8,0.788,0.974,AZD6738
RPE1-hTER_p53,RASGEF1A,1.02,0.846,0.97,AZD6738
RPE1-hTER_p53,RASGEF1B,0.48,0.685,0.987,AZD6738
RPE1-hTER_p53,RASGEF1C,1.35,0.911,0.971,AZD6738
RPE1-hTER_p53,RASGRF1,-0.15,0.441,1.07,AZD6738
RPE1-hTER_p53,RASGRF2,1.22,0.888,0.968,AZD6738
RPE1-hTER_p53,RASGRP1,1.23,0.89,0.968,AZD6738
RPE1-hTER_p53,RASGRP2,-0.56,0.287,1.15,AZD6738
RPE1-hTER_p53,RASGRP3,-0.72,0.235,1.18,AZD6738
RPE1-hTER_p53,RASGRP4,-0.68,0.249,1.17,AZD6738
RPE1-hTER_p53,RASIP1,-0.84,0.2,1.2,AZD6738
RPE1-hTER_p53,RASL10A,0.26,0.604,1.01,AZD6738
RPE1-hTER_p53,RASL10B,-0.81,0.21,1.19,AZD6738
RPE1-hTER_p53,RASL11A,1.74,0.959,0.984,AZD6738
RPE1-hTER_p53,RASL11B,2.07,0.981,0.992,AZD6738
RPE1-hTER_p53,RASL12,1.45,0.927,0.973,AZD6738
RPE1-hTER_p53,RASSF1,-0.11,0.457,1.06,AZD6738
RPE1-hTER_p53,RASSF2,0.23,0.59,1.01,AZD6738
RPE1-hTER_p53,RASSF3,-0.54,0.295,1.15,AZD6738
RPE1-hTER_p53,RASSF4,-0.78,0.217,1.18,AZD6738
RPE1-hTER_p53,RASSF5,-0.81,0.209,1.19,AZD6738
RPE1-hTER_p53,RASSF6,2.69,0.996,0.999,AZD6738
RPE1-hTER_p53,RASSF7,0.95,0.83,0.971,AZD6738
RPE1-hTER_p53,RASSF8,0.54,0.704,0.984,AZD6738
RPE1-hTER_p53,RASSF9,0,0.501,1.04,AZD6738
RPE1-hTER_p53,RAVER1,1.43,0.923,0.972,AZD6738
RPE1-hTER_p53,RAVER2,-0.69,0.247,1.17,AZD6738
RPE1-hTER_p53,RAX,0.09,0.536,1.03,AZD6738
RPE1-hTER_p53,RAX2,1.03,0.848,0.97,AZD6738
RPE1-hTER_p53,RB1,1.51,0.935,0.977,AZD6738
RPE1-hTER_p53,RB1CC1,-1.89,0.0293,1.14,AZD6738
RPE1-hTER_p53,RBAK,0.33,0.628,0.999,AZD6738
RPE1-hTER_p53,RBBP4,1.54,0.938,0.977,AZD6738
RPE1-hTER_p53,RBBP5,0.26,0.604,1,AZD6738
RPE1-hTER_p53,RBBP6,0.69,0.755,0.979,AZD6738
RPE1-hTER_p53,RBBP7,-0.3,0.382,1.09,AZD6738
RPE1-hTER_p53,RBBP8,-0.41,0.341,1.12,AZD6738
RPE1-hTER_p53,RBBP8NL,0.1,0.539,1.03,AZD6738
RPE1-hTER_p53,RBBP9,0.28,0.61,1,AZD6738
RPE1-hTER_p53,RBCK1,-0.15,0.44,1.07,AZD6738
RPE1-hTER_p53,RBFA,0.35,0.637,0.996,AZD6738
RPE1-hTER_p53,RBFOX1,0.03,0.513,1.04,AZD6738
RPE1-hTER_p53,RBFOX2,0.51,0.693,0.987,AZD6738
RPE1-hTER_p53,RBFOX3,0.58,0.72,0.982,AZD6738
RPE1-hTER_p53,RBKS,-0.6,0.275,1.16,AZD6738
RPE1-hTER_p53,RBL1,0.88,0.81,0.973,AZD6738
RPE1-hTER_p53,RBL2,-0.35,0.363,1.1,AZD6738
RPE1-hTER_p53,RBM10,-0.94,0.175,1.21,AZD6738
RPE1-hTER_p53,RBM11,-0.97,0.167,1.22,AZD6738
RPE1-hTER_p53,RBM12,-1.83,0.034,1.18,AZD6738
RPE1-hTER_p53,RBM12B,-0.47,0.318,1.12,AZD6738
RPE1-hTER_p53,RBM14,1.85,0.968,0.987,AZD6738
RPE1-hTER_p53,RBM15,0.7,0.758,0.978,AZD6738
RPE1-hTER_p53,RBM15B,0.85,0.804,0.973,AZD6738
RPE1-hTER_p53,RBM18,-0.87,0.191,1.2,AZD6738
RPE1-hTER_p53,RBM19,0.42,0.662,0.989,AZD6738
RPE1-hTER_p53,RBM20,0.57,0.715,0.984,AZD6738
RPE1-hTER_p53,RBM22,0.73,0.767,0.976,AZD6738
RPE1-hTER_p53,RBM23,-0.55,0.29,1.15,AZD6738
RPE1-hTER_p53,RBM24,-0.16,0.436,1.07,AZD6738
RPE1-hTER_p53,RBM25,0.59,0.723,0.98,AZD6738
RPE1-hTER_p53,RBM26,0.33,0.628,0.999,AZD6738
RPE1-hTER_p53,RBM27,0.13,0.552,1.02,AZD6738
RPE1-hTER_p53,RBM28,0.52,0.699,0.986,AZD6738
RPE1-hTER_p53,RBM3,-1.02,0.153,1.24,AZD6738
RPE1-hTER_p53,RBM33,-0.43,0.334,1.12,AZD6738
RPE1-hTER_p53,RBM34,-1.49,0.0677,1.24,AZD6738
RPE1-hTER_p53,RBM38,1.01,0.844,0.97,AZD6738
RPE1-hTER_p53,RBM39,-0.09,0.463,1.06,AZD6738
RPE1-hTER_p53,RBM4,-1.9,0.0289,1.14,AZD6738
RPE1-hTER_p53,RBM41,0.56,0.712,0.984,AZD6738
RPE1-hTER_p53,RBM42,-0.45,0.328,1.12,AZD6738
RPE1-hTER_p53,RBM43,-0.05,0.478,1.05,AZD6738
RPE1-hTER_p53,RBM44,0.1,0.54,1.03,AZD6738
RPE1-hTER_p53,RBM45,-0.22,0.415,1.08,AZD6738
RPE1-hTER_p53,RBM46,1.78,0.963,0.985,AZD6738
RPE1-hTER_p53,RBM47,0.7,0.757,0.978,AZD6738
RPE1-hTER_p53,RBM48,-0.58,0.282,1.15,AZD6738
RPE1-hTER_p53,RBM4B,-0.96,0.169,1.22,AZD6738
RPE1-hTER_p53,RBM5,-2.37,0.00892,0.764,AZD6738
RPE1-hTER_p53,RBM6,-0.42,0.338,1.12,AZD6738
RPE1-hTER_p53,RBMS1,0.21,0.581,1.01,AZD6738
RPE1-hTER_p53,RBMS2,-1.03,0.15,1.23,AZD6738
RPE1-hTER_p53,RBMS3,-1.09,0.138,1.25,AZD6738
RPE1-hTER_p53,RBMX2,0.05,0.52,1.04,AZD6738
RPE1-hTER_p53,RBMXL2,0.02,0.509,1.04,AZD6738
RPE1-hTER_p53,RBMXL3,-0.64,0.261,1.17,AZD6738
RPE1-hTER_p53,RBP1,0.61,0.73,0.98,AZD6738
RPE1-hTER_p53,RBP2,-0.26,0.399,1.09,AZD6738
RPE1-hTER_p53,RBP3,0.09,0.534,1.03,AZD6738
RPE1-hTER_p53,RBP4,-0.51,0.307,1.13,AZD6738
RPE1-hTER_p53,RBP5,0.38,0.648,0.994,AZD6738
RPE1-hTER_p53,RBP7,-1.11,0.133,1.26,AZD6738
RPE1-hTER_p53,RBPJ,0.11,0.545,1.03,AZD6738
RPE1-hTER_p53,RBPJL,0.3,0.619,1,AZD6738
RPE1-hTER_p53,RBPMS,-0.74,0.23,1.18,AZD6738
RPE1-hTER_p53,RBPMS2,0.27,0.608,1,AZD6738
RPE1-hTER_p53,RC3H1,-0.27,0.395,1.09,AZD6738
RPE1-hTER_p53,RC3H2,-0.45,0.327,1.12,AZD6738
RPE1-hTER_p53,RCAN1,0.39,0.653,0.992,AZD6738
RPE1-hTER_p53,RCAN2,0.04,0.518,1.04,AZD6738
RPE1-hTER_p53,RCAN3,0.97,0.835,0.97,AZD6738
RPE1-hTER_p53,RCBTB1,1.21,0.886,0.968,AZD6738
RPE1-hTER_p53,RCBTB2,-0.53,0.297,1.14,AZD6738
RPE1-hTER_p53,RCC1,-0.88,0.189,1.2,AZD6738
RPE1-hTER_p53,RCC2,-1.61,0.0542,1.24,AZD6738
RPE1-hTER_p53,RCCD1,0.23,0.592,1.01,AZD6738
RPE1-hTER_p53,RCE1,-0.31,0.38,1.09,AZD6738
RPE1-hTER_p53,RCHY1,1.22,0.889,0.968,AZD6738
RPE1-hTER_p53,RCN1,0.72,0.763,0.978,AZD6738
RPE1-hTER_p53,RCN2,-1.05,0.146,1.24,AZD6738
RPE1-hTER_p53,RCN3,1.04,0.85,0.97,AZD6738
RPE1-hTER_p53,RCOR1,0.83,0.797,0.973,AZD6738
RPE1-hTER_p53,RCOR2,1.32,0.907,0.97,AZD6738
RPE1-hTER_p53,RCOR3,-1.32,0.0935,1.25,AZD6738
RPE1-hTER_p53,RCSD1,-0.66,0.254,1.17,AZD6738
RPE1-hTER_p53,RCVRN,0.05,0.518,1.04,AZD6738
RPE1-hTER_p53,RD3,-0.64,0.261,1.17,AZD6738
RPE1-hTER_p53,RDH10,1.05,0.853,0.97,AZD6738
RPE1-hTER_p53,RDH11,-0.93,0.177,1.21,AZD6738
RPE1-hTER_p53,RDH12,0.74,0.769,0.975,AZD6738
RPE1-hTER_p53,RDH13,0.5,0.69,0.987,AZD6738
RPE1-hTER_p53,RDH14,1.35,0.912,0.971,AZD6738
RPE1-hTER_p53,RDH16,-0.26,0.399,1.09,AZD6738
RPE1-hTER_p53,RDH5,-0.72,0.235,1.18,AZD6738
RPE1-hTER_p53,RDH8,0.33,0.628,0.999,AZD6738
RPE1-hTER_p53,REC8,-0.61,0.272,1.16,AZD6738
RPE1-hTER_p53,RECK,1.52,0.935,0.977,AZD6738
RPE1-hTER_p53,RECQL,0.78,0.783,0.975,AZD6738
RPE1-hTER_p53,RECQL5,-0.98,0.163,1.22,AZD6738
RPE1-hTER_p53,REEP1,1.16,0.876,0.97,AZD6738
RPE1-hTER_p53,REEP2,0.56,0.714,0.984,AZD6738
RPE1-hTER_p53,REEP4,0.49,0.687,0.987,AZD6738
RPE1-hTER_p53,REEP5,0.01,0.505,1.04,AZD6738
RPE1-hTER_p53,REEP6,2.2,0.986,0.994,AZD6738
RPE1-hTER_p53,REG3A,1.33,0.908,0.971,AZD6738
RPE1-hTER_p53,REG4,-0.05,0.481,1.05,AZD6738
RPE1-hTER_p53,REL,0.17,0.569,1.02,AZD6738
RPE1-hTER_p53,RELA,0.79,0.787,0.975,AZD6738
RPE1-hTER_p53,RELB,1.67,0.953,0.981,AZD6738
RPE1-hTER_p53,RELL1,0.02,0.506,1.04,AZD6738
RPE1-hTER_p53,RELL2,1.36,0.912,0.971,AZD6738
RPE1-hTER_p53,RELN,-1.21,0.113,1.26,AZD6738
RPE1-hTER_p53,RELT,0.82,0.793,0.974,AZD6738
RPE1-hTER_p53,REM1,-1.29,0.0988,1.26,AZD6738
