Cell_line,GENE,normZ,p-value,FDR,Treatment
293A,OGN,0.09,0.535,1.01,AZD6738
293A,OGT,0.38,0.647,1.01,AZD6738
293A,OIP5,1.57,0.941,0.994,AZD6738
293A,OIT3,0.29,0.615,1.01,AZD6738
293A,OLAH,-0.5,0.31,1.04,AZD6738
293A,OLFM1,0.53,0.704,1,AZD6738
293A,OLFM2,-0.4,0.345,1.04,AZD6738
293A,OLFM3,-0.52,0.3,1.05,AZD6738
293A,OLFM4,0.27,0.608,1.01,AZD6738
293A,OLFML1,-0.51,0.304,1.05,AZD6738
293A,OLFML2A,1.7,0.956,0.994,AZD6738
293A,OLFML2B,0.84,0.799,0.993,AZD6738
293A,OLFML3,-1.06,0.145,1.01,AZD6738
293A,OLIG1,1.05,0.852,0.994,AZD6738
293A,OLIG2,-1.38,0.0838,1,AZD6738
293A,OLIG3,-0.21,0.417,1.03,AZD6738
293A,OLR1,-0.38,0.352,1.04,AZD6738
293A,OMA1,0.51,0.695,1.01,AZD6738
293A,OMG,-0.43,0.334,1.04,AZD6738
293A,OMP,-0.11,0.455,1.02,AZD6738
293A,ONECUT1,-0.83,0.204,1.03,AZD6738
293A,ONECUT2,-0.27,0.393,1.04,AZD6738
293A,ONECUT3,-0.32,0.373,1.04,AZD6738
293A,OOEP,-0.93,0.175,1.04,AZD6738
293A,OPA1,0.38,0.649,1.01,AZD6738
293A,OPA3,-2.07,0.0194,0.835,AZD6738
293A,OPALIN,-1,0.158,1.02,AZD6738
293A,OPCML,-1.88,0.03,0.908,AZD6738
293A,OPHN1,-0.25,0.4,1.04,AZD6738
293A,OPN1SW,-0.9,0.184,1.03,AZD6738
293A,OPN3,0.92,0.822,0.993,AZD6738
293A,OPN4,-0.63,0.266,1.04,AZD6738
293A,OPN5,0.85,0.801,0.993,AZD6738
293A,OPRD1,-1.64,0.0508,0.981,AZD6738
293A,OPRK1,1.82,0.966,0.995,AZD6738
293A,OPRL1,-0.68,0.248,1.04,AZD6738
293A,OPRM1,-0.97,0.167,1.03,AZD6738
293A,OPTC,-0.46,0.322,1.04,AZD6738
293A,OPTN,-0.25,0.4,1.04,AZD6738
293A,OR10A3,-0.16,0.437,1.03,AZD6738
293A,OR10A4,-0.71,0.24,1.03,AZD6738
293A,OR10A7,-0.99,0.161,1.02,AZD6738
293A,OR10AD1,0.49,0.689,1.01,AZD6738
293A,OR10AG1,0.52,0.7,1.01,AZD6738
293A,OR10C1,0.65,0.743,1,AZD6738
293A,OR10G3,0.3,0.619,1.01,AZD6738
293A,OR10J1,-1.51,0.066,0.981,AZD6738
293A,OR10J3,-2.41,0.00788,0.673,AZD6738
293A,OR10J5,-0.43,0.334,1.04,AZD6738
293A,OR10K1,-0.69,0.245,1.03,AZD6738
293A,OR10K2,0.26,0.604,1.01,AZD6738
293A,OR10P1,-0.75,0.227,1.03,AZD6738
293A,OR10Q1,-0.46,0.322,1.04,AZD6738
293A,OR10R2,-1.41,0.0787,1,AZD6738
293A,OR10S1,-1.64,0.0509,0.98,AZD6738
293A,OR10T2,-0.34,0.366,1.04,AZD6738
293A,OR10V1,-0.06,0.476,1.02,AZD6738
293A,OR10W1,-0.13,0.45,1.03,AZD6738
293A,OR10X1,-1.66,0.048,0.964,AZD6738
293A,OR10Z1,0.44,0.669,1.01,AZD6738
293A,OR11A1,0.25,0.598,1.01,AZD6738
293A,OR11H4,1.63,0.949,0.995,AZD6738
293A,OR11H6,0.2,0.58,1.01,AZD6738
293A,OR11L1,-0.27,0.395,1.04,AZD6738
293A,OR12D2,-0.49,0.312,1.04,AZD6738
293A,OR12D3,0.24,0.593,1.01,AZD6738
293A,OR13A1,0.41,0.658,1.01,AZD6738
293A,OR13C3,0.75,0.774,0.994,AZD6738
293A,OR13C4,0.72,0.764,0.997,AZD6738
293A,OR13C8,-0.86,0.195,1.03,AZD6738
293A,OR13F1,-1.32,0.0931,1.01,AZD6738
293A,OR13G1,1.36,0.913,0.992,AZD6738
293A,OR13H1,-0.44,0.329,1.04,AZD6738
293A,OR13J1,1.56,0.94,0.994,AZD6738
293A,OR14A16,-0.06,0.477,1.02,AZD6738
293A,OR14C36,-0.22,0.413,1.03,AZD6738
293A,OR14I1,0.78,0.784,0.994,AZD6738
293A,OR14J1,-0.26,0.399,1.04,AZD6738
293A,OR14K1,1.29,0.901,0.993,AZD6738
293A,OR1A1,0.37,0.645,1.01,AZD6738
293A,OR1B1,-1.4,0.0809,1,AZD6738
293A,OR1C1,-1.24,0.108,1.01,AZD6738
293A,OR1D2,-1.08,0.139,1.01,AZD6738
293A,OR1F1,0.79,0.785,0.993,AZD6738
293A,OR1G1,0.22,0.586,1.01,AZD6738
293A,OR1I1,0.38,0.649,1.01,AZD6738
293A,OR1J1,-0.61,0.272,1.04,AZD6738
293A,OR1J2,-0.55,0.291,1.05,AZD6738
293A,OR1J4,0.76,0.778,0.994,AZD6738
293A,OR1K1,-0.2,0.423,1.03,AZD6738
293A,OR1L1,-1.14,0.127,1.02,AZD6738
293A,OR1L3,-0.76,0.224,1.03,AZD6738
293A,OR1L4,-1.02,0.154,1.02,AZD6738
293A,OR1L6,-0.79,0.214,1.03,AZD6738
293A,OR1L8,0.57,0.715,1,AZD6738
293A,OR1M1,0.89,0.814,0.993,AZD6738
293A,OR1N2,0.72,0.764,0.997,AZD6738
293A,OR2A12,-0.62,0.268,1.04,AZD6738
293A,OR2AE1,1.05,0.852,0.994,AZD6738
293A,OR2AG1,0.6,0.726,1,AZD6738
293A,OR2AG2,-0.69,0.246,1.03,AZD6738
293A,OR2AK2,-0.52,0.3,1.04,AZD6738
293A,OR2AP1,-0.51,0.304,1.05,AZD6738
293A,OR2AT4,-1,0.158,1.02,AZD6738
293A,OR2B11,0.67,0.748,0.998,AZD6738
293A,OR2B2,0.09,0.534,1.01,AZD6738
293A,OR2C1,0.26,0.602,1.01,AZD6738
293A,OR2C3,0.45,0.675,1.01,AZD6738
293A,OR2D2,0.07,0.527,1.02,AZD6738
293A,OR2D3,-1.28,0.0998,1.01,AZD6738
293A,OR2F2,-0.92,0.179,1.04,AZD6738
293A,OR2G2,-1.23,0.11,1,AZD6738
293A,OR2G3,-0.03,0.488,1.02,AZD6738
293A,OR2G6,-0.58,0.28,1.04,AZD6738
293A,OR2H1,-2.5,0.00624,0.639,AZD6738
293A,OR2K2,0.07,0.53,1.01,AZD6738
293A,OR2L13,-0.43,0.333,1.04,AZD6738
293A,OR2M4,0.65,0.742,1,AZD6738
293A,OR2S2,0.35,0.638,1.01,AZD6738
293A,OR2T1,0.87,0.807,0.992,AZD6738
293A,OR2T10,-0.11,0.458,1.02,AZD6738
293A,OR2T11,0.61,0.727,1,AZD6738
293A,OR2T4,0.33,0.63,1.01,AZD6738
293A,OR2T6,-0.08,0.468,1.02,AZD6738
293A,OR2V1,0.26,0.603,1.01,AZD6738
293A,OR2V2,0.1,0.541,1.01,AZD6738
293A,OR2W3,-0.44,0.328,1.04,AZD6738
293A,OR2Y1,-1.77,0.0384,0.926,AZD6738
293A,OR2Z1,1.03,0.85,0.994,AZD6738
293A,OR3A1,0.62,0.733,1,AZD6738
293A,OR4B1,0.34,0.635,1.01,AZD6738
293A,OR4C11,-1.27,0.101,1.01,AZD6738
293A,OR4C15,-1.2,0.115,1.01,AZD6738
293A,OR4C3,-2.06,0.0195,0.835,AZD6738
293A,OR4C6,-1.22,0.112,1,AZD6738
293A,OR4D1,-0.68,0.25,1.04,AZD6738
293A,OR4D11,0.33,0.629,1.01,AZD6738
293A,OR4D2,0.14,0.554,1.01,AZD6738
293A,OR4D5,1.07,0.857,0.993,AZD6738
293A,OR4D6,-1.43,0.0761,0.998,AZD6738
293A,OR4E2,0.79,0.786,0.994,AZD6738
293A,OR4F15,-0.03,0.488,1.02,AZD6738
293A,OR4F6,0.59,0.723,1,AZD6738
293A,OR4K1,2,0.977,0.996,AZD6738
293A,OR4K13,0.51,0.694,1.01,AZD6738
293A,OR4K14,1.35,0.912,0.993,AZD6738
293A,OR4K17,-0.18,0.43,1.03,AZD6738
293A,OR4K2,-0.84,0.2,1.03,AZD6738
293A,OR4K5,-0.34,0.366,1.04,AZD6738
293A,OR4L1,0.09,0.536,1.01,AZD6738
293A,OR4N5,-1.17,0.122,1.01,AZD6738
293A,OR4S1,-1.55,0.061,0.959,AZD6738
293A,OR4X1,0.12,0.547,1.01,AZD6738
293A,OR4X2,-0.02,0.494,1.02,AZD6738
293A,OR51A7,0.39,0.653,1.01,AZD6738
293A,OR51B2,1.44,0.925,0.991,AZD6738
293A,OR51B4,-1.17,0.12,1.02,AZD6738
293A,OR51B5,-1.08,0.14,1.01,AZD6738
293A,OR51D1,0.22,0.589,1.01,AZD6738
293A,OR51E1,0.54,0.705,1,AZD6738
293A,OR51E2,-0.88,0.19,1.03,AZD6738
293A,OR51F1,-1.05,0.147,1.02,AZD6738
293A,OR51F2,-0.12,0.451,1.02,AZD6738
293A,OR51G1,-0.24,0.404,1.04,AZD6738
293A,OR51G2,1.52,0.936,0.993,AZD6738
293A,OR51I1,-0.78,0.217,1.03,AZD6738
293A,OR51I2,0.01,0.503,1.02,AZD6738
293A,OR51J1,-0.27,0.395,1.04,AZD6738
293A,OR51L1,-0.13,0.448,1.03,AZD6738
293A,OR51M1,-0.8,0.211,1.03,AZD6738
293A,OR51Q1,-1.5,0.0671,0.979,AZD6738
293A,OR51S1,-1.17,0.122,1.01,AZD6738
293A,OR51T1,-0.37,0.357,1.04,AZD6738
293A,OR52A1,0.08,0.532,1.01,AZD6738
293A,OR52A5,1.18,0.881,0.993,AZD6738
293A,OR52B2,-0.28,0.39,1.04,AZD6738
293A,OR52B4,-1.32,0.0939,1.01,AZD6738
293A,OR52B6,-0.07,0.472,1.02,AZD6738
293A,OR52D1,-0.57,0.283,1.04,AZD6738
293A,OR52E2,-0.74,0.229,1.03,AZD6738
293A,OR52E4,-0.59,0.279,1.04,AZD6738
293A,OR52H1,0.29,0.614,1.01,AZD6738
293A,OR52J3,0.2,0.578,1.01,AZD6738
293A,OR52K1,-0.32,0.375,1.04,AZD6738
293A,OR52M1,-0.53,0.298,1.05,AZD6738
293A,OR52N2,0.58,0.719,1,AZD6738
293A,OR52N5,0.71,0.762,0.997,AZD6738
293A,OR52R1,1.19,0.883,0.993,AZD6738
293A,OR52W1,-0.83,0.202,1.03,AZD6738
293A,OR56A3,-1.58,0.0567,0.962,AZD6738
293A,OR56A4,1.02,0.846,0.994,AZD6738
293A,OR56B1,0.63,0.737,1,AZD6738
293A,OR56B4,0.17,0.568,1.01,AZD6738
293A,OR5A1,-0.34,0.369,1.04,AZD6738
293A,OR5A2,-1.7,0.0447,0.963,AZD6738
293A,OR5AP2,-1.32,0.0928,1,AZD6738
293A,OR5AR1,0.06,0.526,1.01,AZD6738
293A,OR5AU1,-0.89,0.187,1.03,AZD6738
293A,OR5B12,-0.75,0.227,1.03,AZD6738
293A,OR5B17,0.66,0.746,0.998,AZD6738
293A,OR5B2,0.22,0.588,1.01,AZD6738
293A,OR5B21,0.93,0.823,0.994,AZD6738
293A,OR5C1,0.18,0.57,1.01,AZD6738
293A,OR5D14,0.58,0.72,1,AZD6738
293A,OR5D16,-1.24,0.107,1.01,AZD6738
293A,OR5I1,0.04,0.517,1.02,AZD6738
293A,OR5J2,-1.64,0.0507,0.982,AZD6738
293A,OR5M11,-0.22,0.411,1.03,AZD6738
293A,OR5M8,-0.46,0.323,1.04,AZD6738
293A,OR5M9,0.63,0.736,1,AZD6738
293A,OR5P3,-0.41,0.34,1.04,AZD6738
293A,OR5R1,0.05,0.52,1.02,AZD6738
293A,OR5V1,0.24,0.593,1.01,AZD6738
293A,OR5W2,0.85,0.802,0.993,AZD6738
293A,OR6A2,-0.66,0.256,1.03,AZD6738
293A,OR6B1,0.27,0.607,1.01,AZD6738
293A,OR6B3,0.18,0.571,1.01,AZD6738
293A,OR6C1,0.52,0.698,1.01,AZD6738
293A,OR6C2,0.19,0.574,1.01,AZD6738
293A,OR6C4,1.35,0.912,0.992,AZD6738
293A,OR6C65,0,0.501,1.02,AZD6738
293A,OR6C76,-2.26,0.0118,0.722,AZD6738
293A,OR6F1,-0.54,0.294,1.04,AZD6738
293A,OR6J1,-0.13,0.45,1.03,AZD6738
293A,OR6K2,-1.64,0.0507,0.981,AZD6738
293A,OR6K3,-2.88,0.00199,0.494,AZD6738
293A,OR6K6,-0.72,0.236,1.03,AZD6738
293A,OR6M1,0.81,0.79,0.993,AZD6738
293A,OR6N1,-1.33,0.092,1.01,AZD6738
293A,OR6N2,0.12,0.547,1.01,AZD6738
293A,OR6P1,-0.69,0.246,1.03,AZD6738
293A,OR6Q1,-2.27,0.0116,0.722,AZD6738
293A,OR6S1,-0.24,0.404,1.04,AZD6738
293A,OR6T1,-1.98,0.0238,0.856,AZD6738
293A,OR6V1,-0.95,0.171,1.03,AZD6738
293A,OR6X1,0.84,0.799,0.993,AZD6738
293A,OR6Y1,-0.25,0.4,1.04,AZD6738
293A,OR7C1,1.58,0.943,0.994,AZD6738
293A,OR7C2,0.88,0.811,0.993,AZD6738
293A,OR7D2,0.6,0.725,1,AZD6738
293A,OR7G3,0.31,0.62,1.01,AZD6738
293A,OR8A1,0.39,0.653,1.01,AZD6738
293A,OR8B4,-0.63,0.265,1.04,AZD6738
293A,OR8B8,1.54,0.938,0.993,AZD6738
293A,OR8D1,-2.22,0.0134,0.753,AZD6738
293A,OR8D4,-0.7,0.241,1.03,AZD6738
293A,OR8J3,-0.41,0.342,1.04,AZD6738
293A,OR8K1,0.4,0.656,1.01,AZD6738
293A,OR8S1,0.86,0.804,0.993,AZD6738
293A,OR9A2,-0.35,0.364,1.04,AZD6738
293A,OR9G1,-0.84,0.2,1.03,AZD6738
293A,OR9G4,0.23,0.592,1.01,AZD6738
293A,OR9I1,-1.46,0.0718,0.986,AZD6738
293A,OR9K2,0.56,0.712,1,AZD6738
293A,OR9Q1,-1.48,0.0692,0.983,AZD6738
293A,OR9Q2,0.62,0.731,1,AZD6738
293A,ORAI1,0.75,0.774,0.994,AZD6738
293A,ORAI2,-0.49,0.311,1.05,AZD6738
293A,ORAI3,0.43,0.668,1.01,AZD6738
293A,ORAOV1,-2.64,0.00421,0.561,AZD6738
293A,ORC1,-0.76,0.223,1.03,AZD6738
293A,ORC2,0.51,0.695,1.01,AZD6738
293A,ORC3,-0.16,0.438,1.03,AZD6738
293A,ORC4,-0.46,0.322,1.04,AZD6738
293A,ORC5,0.75,0.773,0.994,AZD6738
293A,ORC6,-1.23,0.11,1.01,AZD6738
293A,ORMDL1,0.14,0.554,1.01,AZD6738
293A,ORMDL2,-1.01,0.156,1.02,AZD6738
293A,ORMDL3,0.75,0.772,0.995,AZD6738
293A,OS9,-1.98,0.024,0.856,AZD6738
293A,OSBP,-0.6,0.275,1.04,AZD6738
293A,OSBP2,-1.2,0.115,1.01,AZD6738
293A,OSBPL10,0.87,0.807,0.992,AZD6738
293A,OSBPL11,-0.17,0.432,1.03,AZD6738
293A,OSBPL1A,0.33,0.631,1.01,AZD6738
293A,OSBPL2,0.47,0.681,1.01,AZD6738
293A,OSBPL3,-1.37,0.0853,1.01,AZD6738
293A,OSBPL5,1.12,0.868,0.992,AZD6738
293A,OSBPL6,1.02,0.846,0.994,AZD6738
293A,OSBPL7,0.7,0.759,0.997,AZD6738
293A,OSBPL8,1.51,0.935,0.993,AZD6738
293A,OSBPL9,-1.6,0.0543,0.965,AZD6738
293A,OSCAR,0.03,0.511,1.02,AZD6738
293A,OSCP1,-0.87,0.191,1.03,AZD6738
293A,OSGEPL1,-0.19,0.425,1.03,AZD6738
293A,OSGIN1,-0.02,0.492,1.02,AZD6738
293A,OSM,-1.07,0.142,1.01,AZD6738
293A,OSMR,-1.47,0.0707,0.984,AZD6738
293A,OSR1,-0.19,0.423,1.03,AZD6738
293A,OSR2,0.04,0.515,1.02,AZD6738
293A,OSTF1,-1.21,0.113,1.01,AZD6738
293A,OSTM1,-0.08,0.467,1.02,AZD6738
293A,OTC,0.47,0.681,1.01,AZD6738
293A,OTOA,-0.47,0.319,1.04,AZD6738
293A,OTOF,0.71,0.762,0.997,AZD6738
293A,OTOG,0.42,0.663,1.01,AZD6738
293A,OTOL1,0.51,0.694,1.01,AZD6738
293A,OTOP1,-0.17,0.431,1.03,AZD6738
293A,OTOP2,0.29,0.615,1.01,AZD6738
293A,OTOP3,-0.18,0.429,1.03,AZD6738
293A,OTOR,1.52,0.935,0.993,AZD6738
293A,OTOS,0.35,0.636,1.01,AZD6738
293A,OTP,-1.63,0.0511,0.978,AZD6738
293A,OTUB1,-1.19,0.117,1.01,AZD6738
293A,OTUB2,0.56,0.712,1,AZD6738
293A,OTUD1,0.51,0.696,1.01,AZD6738
293A,OTUD3,-0.76,0.223,1.03,AZD6738
293A,OTUD4,-0.02,0.49,1.02,AZD6738
293A,OTUD5,-0.89,0.187,1.03,AZD6738
293A,OTUD6A,0.69,0.755,0.997,AZD6738
293A,OTUD6B,2.41,0.992,0.999,AZD6738
293A,OTUD7A,-0.66,0.254,1.04,AZD6738
293A,OTUD7B,-1.06,0.144,1.01,AZD6738
293A,OTX1,-1.58,0.0565,0.964,AZD6738
293A,OTX2,0.22,0.587,1.01,AZD6738
293A,OVCA2,0.73,0.768,0.996,AZD6738
293A,OVCH1,0.89,0.814,0.993,AZD6738
293A,OVGP1,-0.07,0.472,1.02,AZD6738
293A,OVOL1,-1.13,0.129,1.01,AZD6738
293A,OVOL2,0.64,0.741,1,AZD6738
293A,OVOL3,-1.84,0.0331,0.913,AZD6738
293A,OXA1L,1.52,0.936,0.993,AZD6738
293A,OXCT1,0.31,0.623,1.01,AZD6738
293A,OXER1,-1.4,0.0815,1,AZD6738
293A,OXGR1,-0.95,0.171,1.03,AZD6738
293A,OXLD1,0.79,0.784,0.994,AZD6738
293A,OXNAD1,0.88,0.811,0.992,AZD6738
293A,OXR1,0.64,0.739,1,AZD6738
293A,OXSM,-1.77,0.0386,0.924,AZD6738
293A,OXSR1,-0.04,0.485,1.02,AZD6738
293A,OXT,1.18,0.881,0.993,AZD6738
293A,OXTR,-1.34,0.0904,1.01,AZD6738
293A,P2RX1,0.26,0.603,1.01,AZD6738
293A,P2RX2,0.08,0.533,1.01,AZD6738
293A,P2RX3,-1.58,0.0571,0.957,AZD6738
293A,P2RX4,0.65,0.742,1,AZD6738
293A,P2RX5,-0.72,0.237,1.03,AZD6738
293A,P2RX6,0.19,0.574,1.01,AZD6738
293A,P2RX7,-0.4,0.346,1.04,AZD6738
293A,P2RY1,-0.22,0.415,1.03,AZD6738
293A,P2RY10,-0.7,0.24,1.03,AZD6738
293A,P2RY12,1.18,0.881,0.993,AZD6738
293A,P2RY13,-0.75,0.225,1.03,AZD6738
293A,P2RY14,-0.04,0.485,1.02,AZD6738
293A,P2RY2,0.65,0.741,1,AZD6738
293A,P2RY4,-0.53,0.3,1.05,AZD6738
293A,P2RY6,0.42,0.664,1.01,AZD6738
293A,P4HA1,-0.14,0.446,1.03,AZD6738
293A,P4HA2,-0.51,0.304,1.04,AZD6738
293A,P4HA3,-1.11,0.133,1.01,AZD6738
293A,P4HB,1.44,0.926,0.992,AZD6738
293A,P4HTM,0.15,0.561,1.01,AZD6738
293A,PAAF1,-0.07,0.47,1.02,AZD6738
293A,PABPC1L,2.7,0.997,1,AZD6738
293A,PABPC3,-2.05,0.0201,0.834,AZD6738
293A,PABPC4,-2.75,0.00302,0.558,AZD6738
293A,PABPC4L,1.35,0.912,0.993,AZD6738
293A,PABPC5,0.16,0.565,1.01,AZD6738
293A,PABPN1,-0.82,0.207,1.03,AZD6738
293A,PABPN1L,-0.04,0.482,1.02,AZD6738
293A,PACRG,0.74,0.771,0.995,AZD6738
293A,PACRGL,0.58,0.72,1,AZD6738
293A,PACS1,0.41,0.657,1.01,AZD6738
293A,PACS2,1.69,0.955,0.994,AZD6738
293A,PACSIN1,0.61,0.729,1,AZD6738
293A,PACSIN2,-0.21,0.415,1.03,AZD6738
293A,PACSIN3,-2.64,0.00421,0.565,AZD6738
293A,PADI1,-0.36,0.361,1.04,AZD6738
293A,PADI2,1.6,0.945,0.994,AZD6738
293A,PADI3,0.1,0.538,1.01,AZD6738
293A,PADI4,-1.79,0.0371,0.926,AZD6738
293A,PAEP,-1.17,0.121,1.02,AZD6738
293A,PAF1,-0.03,0.486,1.02,AZD6738
293A,PAFAH1B1,0.72,0.766,0.997,AZD6738
293A,PAFAH1B3,0.61,0.728,1,AZD6738
293A,PAFAH2,-1.33,0.0917,1.01,AZD6738
293A,PAG1,0.48,0.684,1.01,AZD6738
293A,PAGE3,-0.89,0.186,1.03,AZD6738
293A,PAGE5,0.73,0.766,0.996,AZD6738
293A,PAGR1,0.84,0.801,0.993,AZD6738
293A,PAH,0.82,0.795,0.993,AZD6738
293A,PAIP1,1.63,0.949,0.995,AZD6738
293A,PAIP2B,1,0.84,0.994,AZD6738
293A,PAK1,-0.59,0.278,1.04,AZD6738
293A,PAK1IP1,0.39,0.651,1.01,AZD6738
293A,PAK2,1.13,8.70E-01,9.93E-01,AZD6738
293A,PAK3,1.42,0.922,0.991,AZD6738
293A,PAK4,-2.45,0.00722,0.675,AZD6738
293A,PAK6,-0.47,0.32,1.04,AZD6738
293A,PAK7,1.25,0.895,0.992,AZD6738
293A,PALB2,-3.47,0.000257,0.197,AZD6738
293A,PALD1,-0.37,0.355,1.04,AZD6738
293A,PALLD,-0.55,0.292,1.05,AZD6738
293A,PALM,-1.63,0.0513,0.977,AZD6738
293A,PALM2,0.81,0.79,0.993,AZD6738
293A,PALM3,-1.42,0.0784,0.998,AZD6738
293A,PALMD,-0.04,0.485,1.02,AZD6738
293A,PAM,0.78,0.783,0.994,AZD6738
293A,PAMR1,-0.9,0.183,1.03,AZD6738
293A,PAN2,0.3,0.616,1.01,AZD6738
293A,PAN3,0.44,0.671,1.01,AZD6738
293A,PANK1,1.13,0.871,0.993,AZD6738
293A,PANK2,0.79,0.786,0.993,AZD6738
293A,PANK3,0.4,0.656,1.01,AZD6738
293A,PANK4,-2.05,0.0201,0.832,AZD6738
293A,PANX1,0.65,0.744,0.999,AZD6738
293A,PANX2,-1.03,0.151,1.02,AZD6738
293A,PANX3,-0.17,0.433,1.03,AZD6738
293A,PAOX,-0.56,0.287,1.04,AZD6738
293A,PAPD4,-0.05,0.481,1.02,AZD6738
293A,PAPD5,-0.48,0.316,1.04,AZD6738
293A,PAPD7,-1.03,0.152,1.02,AZD6738
293A,PAPLN,-2.03,0.0213,0.83,AZD6738
293A,PAPOLA,1.71,0.956,0.994,AZD6738
293A,PAPOLB,0.32,0.627,1.01,AZD6738
293A,PAPOLG,0.67,0.75,0.998,AZD6738
293A,PAPPA,0.91,0.82,0.993,AZD6738
293A,PAPPA2,-0.75,0.225,1.03,AZD6738
293A,PAPSS1,0.32,0.625,1.01,AZD6738
293A,PAPSS2,-2.65,0.00397,0.568,AZD6738
293A,PAQR3,-1.02,0.154,1.02,AZD6738
293A,PAQR4,-1.98,0.0239,0.857,AZD6738
293A,PAQR5,0.32,0.627,1.01,AZD6738
293A,PAQR6,-1.94,0.026,0.853,AZD6738
293A,PAQR7,1.85,0.968,0.995,AZD6738
293A,PAQR8,1.13,0.87,0.993,AZD6738
293A,PAQR9,-0.18,0.428,1.03,AZD6738
293A,PARD3,-0.36,0.359,1.04,AZD6738
293A,PARD3B,-0.06,0.475,1.02,AZD6738
293A,PARD6A,-0.88,0.19,1.03,AZD6738
293A,PARD6B,-0.13,0.45,1.02,AZD6738
293A,PARD6G,-0.97,0.167,1.03,AZD6738
293A,PARK2,-0.89,0.188,1.03,AZD6738
293A,PARK7,0.35,0.638,1.01,AZD6738
293A,PARL,0.35,0.637,1.01,AZD6738
293A,PARM1,0.11,5.43E-01,1.01,AZD6738
293A,PARN,-1.23,0.11,1.01,AZD6738
293A,PARP1,-1.95,0.0257,0.848,AZD6738
293A,PARP10,-1.38,0.0837,1,AZD6738
293A,PARP11,-0.19,0.424,1.03,AZD6738
293A,PARP12,0.38,0.648,1.01,AZD6738
293A,PARP14,-1.21,0.113,1.01,AZD6738
293A,PARP15,-1.07,0.142,1.01,AZD6738
293A,PARP16,0.82,0.794,0.993,AZD6738
293A,PARP2,0.26,0.604,1.01,AZD6738
293A,PARP3,-0.05,0.48,1.02,AZD6738
293A,PARP4,-1.8,0.0358,0.917,AZD6738
293A,PARP6,0.46,0.677,1.01,AZD6738
293A,PARP8,0.51,0.694,1.01,AZD6738
293A,PARP9,3.27,0.999,1,AZD6738
293A,PARPBP,-1.44,0.0755,0.997,AZD6738
293A,PARS2,-1,0.16,1.02,AZD6738
293A,PARVA,0.88,0.81,0.992,AZD6738
293A,PARVB,0.6,0.726,1,AZD6738
293A,PARVG,-0.9,0.184,1.03,AZD6738
293A,PASD1,-0.31,0.378,1.04,AZD6738
293A,PASK,-1.62,0.0528,0.97,AZD6738
293A,PATE1,-0.31,0.38,1.04,AZD6738
293A,PATE3,0.13,5.53E-01,1.01,AZD6738
293A,PATL1,-1.28,0.1,1.01,AZD6738
293A,PATL2,1.3,0.903,0.993,AZD6738
293A,PATZ1,0.79,0.786,0.994,AZD6738
293A,PAWR,-0.25,0.399,1.04,AZD6738
293A,PAX1,1.05,0.853,0.994,AZD6738
293A,PAX2,-0.02,0.492,1.02,AZD6738
293A,PAX3,-0.09,0.462,1.02,AZD6738
293A,PAX4,-0.49,0.312,1.04,AZD6738
293A,PAX5,-0.15,0.442,1.03,AZD6738
293A,PAX6,-0.78,0.217,1.03,AZD6738
293A,PAX7,-0.21,0.416,1.03,AZD6738
293A,PAX8,-1.04,0.149,1.02,AZD6738
293A,PAX9,0.87,0.807,0.992,AZD6738
293A,PAXBP1,-0.99,0.161,1.02,AZD6738
293A,PAXIP1,1.14,0.872,0.992,AZD6738
293A,PBDC1,-1.23,0.11,1.01,AZD6738
293A,PBK,-0.77,0.22,1.03,AZD6738
293A,PBLD,0.53,0.702,1,AZD6738
293A,PBRM1,1.76,0.96,0.995,AZD6738
293A,PBX1,0.1,0.54,1.01,AZD6738
293A,PBX3,0.49,0.687,1.01,AZD6738
293A,PBX4,0.31,0.622,1.01,AZD6738
293A,PBXIP1,-1.1,0.135,1.01,AZD6738
293A,PC,-1.16,0.123,1.02,AZD6738
293A,PCBD1,-0.23,0.41,1.04,AZD6738
293A,PCBP1,3.03,0.999,1,AZD6738
293A,PCBP3,0.39,0.651,1.01,AZD6738
293A,PCBP4,0.72,0.764,0.997,AZD6738
293A,PCCA,-1.5,0.0672,0.977,AZD6738
293A,PCCB,0.7,0.759,0.997,AZD6738
293A,PCDH1,1.1,0.863,0.992,AZD6738
293A,PCDH10,-0.36,0.358,1.04,AZD6738
293A,PCDH11X,-0.48,0.314,1.04,AZD6738
293A,PCDH12,-0.54,0.294,1.05,AZD6738
293A,PCDH15,-1.91,0.0281,0.883,AZD6738
293A,PCDH17,-0.23,0.408,1.04,AZD6738
293A,PCDH18,0.07,0.529,1.01,AZD6738
293A,PCDH19,-0.33,0.369,1.04,AZD6738
293A,PCDH20,-1.01,0.155,1.02,AZD6738
293A,PCDH7,0.33,0.628,1.01,AZD6738
293A,PCDH8,-0.43,0.333,1.04,AZD6738
293A,PCDH9,-0.8,0.213,1.03,AZD6738
293A,PCED1A,-0.2,0.421,1.03,AZD6738
293A,PCED1B,0.02,0.507,1.02,AZD6738
293A,PCF11,1.9,0.971,0.996,AZD6738
293A,PCGF1,0.19,0.575,1.01,AZD6738
293A,PCGF2,-0.22,0.412,1.03,AZD6738
293A,PCGF3,-0.21,0.418,1.03,AZD6738
293A,PCGF5,1.48,0.931,0.992,AZD6738
293A,PCGF6,0.98,0.837,0.994,AZD6738
293A,PCID2,-0.44,0.331,1.04,AZD6738
