Cell_line,GENE,normZ,p-value,FDR,Treatment
MCF10A,NOVA2,-0.43,0.334,1.04,AZD6738
MCF10A,NOX1,-2.05,0.0202,0.886,AZD6738
MCF10A,NOX3,-0.3,0.383,1.03,AZD6738
MCF10A,NOX4,-0.99,0.161,1.07,AZD6738
MCF10A,NOX5,1.04,0.852,0.99,AZD6738
MCF10A,NOXA1,-0.49,0.311,1.04,AZD6738
MCF10A,NOXRED1,-0.05,0.481,1.02,AZD6738
MCF10A,NPAP1,-0.49,0.312,1.04,AZD6738
MCF10A,NPAS1,-1.57,0.0581,1.03,AZD6738
MCF10A,NPAS2,1.6,0.945,0.994,AZD6738
MCF10A,NPAS3,0.37,0.644,1,AZD6738
MCF10A,NPAS4,-0.01,0.495,1.02,AZD6738
MCF10A,NPAT,-0.34,0.366,1.03,AZD6738
MCF10A,NPBWR1,0.6,0.727,0.993,AZD6738
MCF10A,NPBWR2,0.99,0.84,0.989,AZD6738
MCF10A,NPC1,0.84,0.799,0.993,AZD6738
MCF10A,NPC1L1,-0.52,0.301,1.05,AZD6738
MCF10A,NPC2,0.08,0.531,1.01,AZD6738
MCF10A,NPDC1,1.95,0.974,0.996,AZD6738
MCF10A,NPEPL1,0.97,0.835,0.99,AZD6738
MCF10A,NPEPPS,0.74,0.771,0.995,AZD6738
MCF10A,NPFFR1,-0.01,0.496,1.02,AZD6738
MCF10A,NPFFR2,1.17,0.878,0.991,AZD6738
MCF10A,NPHP1,-0.87,0.192,1.07,AZD6738
MCF10A,NPHP3,-0.01,0.495,1.02,AZD6738
MCF10A,NPHP4,0.78,0.782,0.995,AZD6738
MCF10A,NPHS1,1.56,0.94,0.994,AZD6738
MCF10A,NPHS2,0.05,0.521,1.01,AZD6738
MCF10A,NPL,0.24,0.594,1,AZD6738
MCF10A,NPLOC4,1.45,0.926,0.994,AZD6738
MCF10A,NPM2,0.02,0.507,1.01,AZD6738
MCF10A,NPM3,-1.32,0.093,1.08,AZD6738
MCF10A,NPNT,1.3,0.902,0.993,AZD6738
MCF10A,NPPA,-0.04,0.482,1.02,AZD6738
MCF10A,NPPB,0,0.499,1.02,AZD6738
MCF10A,NPPC,0.69,0.756,0.994,AZD6738
MCF10A,NPR1,-1.26,0.104,1.07,AZD6738
MCF10A,NPR2,1.25,0.895,0.993,AZD6738
MCF10A,NPR3,-0.95,0.17,1.07,AZD6738
MCF10A,NPRL2,0.47,0.68,0.994,AZD6738
MCF10A,NPSR1,0.83,0.797,0.994,AZD6738
MCF10A,NPTN,0.78,0.781,0.995,AZD6738
MCF10A,NPTX1,2.23,0.987,0.999,AZD6738
MCF10A,NPTX2,-0.06,0.476,1.02,AZD6738
MCF10A,NPVF,-0.45,0.327,1.04,AZD6738
MCF10A,NPW,-1.58,0.0572,1.02,AZD6738
MCF10A,NPY,-0.9,0.183,1.08,AZD6738
MCF10A,NPY1R,1.83,0.966,0.996,AZD6738
MCF10A,NPY2R,0.92,0.822,0.99,AZD6738
MCF10A,NPY4R,0.05,0.521,1.01,AZD6738
MCF10A,NQO1,-0.37,0.355,1.03,AZD6738
MCF10A,NQO2,-0.68,0.247,1.05,AZD6738
MCF10A,NR0B1,0.54,0.704,0.993,AZD6738
MCF10A,NR0B2,-1.24,0.108,1.07,AZD6738
MCF10A,NR1D1,0.91,0.818,0.99,AZD6738
MCF10A,NR1D2,0.5,0.69,0.993,AZD6738
MCF10A,NR1H2,-0.3,0.383,1.03,AZD6738
MCF10A,NR1H3,-1.11,0.134,1.07,AZD6738
MCF10A,NR1H4,0.61,0.729,0.993,AZD6738
MCF10A,NR1I2,1.03,0.848,0.989,AZD6738
MCF10A,NR1I3,-0.65,0.257,1.05,AZD6738
MCF10A,NR2C1,-1.09,0.138,1.07,AZD6738
MCF10A,NR2C2,0.42,0.663,0.999,AZD6738
MCF10A,NR2E1,1.06,0.856,0.99,AZD6738
MCF10A,NR2F1,0.79,0.785,0.994,AZD6738
MCF10A,NR2F2,0.65,0.742,0.992,AZD6738
MCF10A,NR2F6,-0.92,0.178,1.07,AZD6738
MCF10A,NR3C1,-0.07,0.473,1.02,AZD6738
MCF10A,NR3C2,0.67,0.749,0.993,AZD6738
MCF10A,NR4A1,-1.06,0.145,1.07,AZD6738
MCF10A,NR4A2,0.66,0.745,0.991,AZD6738
MCF10A,NR4A3,0.41,0.66,1,AZD6738
MCF10A,NR5A1,0.58,0.717,0.993,AZD6738
MCF10A,NR5A2,0.75,0.774,0.995,AZD6738
MCF10A,NR6A1,1.1,0.863,0.99,AZD6738
MCF10A,NRAP,-0.12,0.453,1.02,AZD6738
MCF10A,NRARP,0.69,0.753,0.993,AZD6738
MCF10A,NRAS,-0.23,0.408,1.02,AZD6738
MCF10A,NRBP1,-0.42,0.338,1.04,AZD6738
MCF10A,NRBP2,-0.05,0.481,1.02,AZD6738
MCF10A,NRCAM,0.17,0.568,1.01,AZD6738
MCF10A,NRD1,1.53,0.937,0.994,AZD6738
MCF10A,NRDE2,1.08,0.861,0.99,AZD6738
MCF10A,NRF1,-0.28,0.391,1.02,AZD6738
MCF10A,NRG1,-0.73,0.232,1.06,AZD6738
MCF10A,NRG2,-0.65,0.257,1.05,AZD6738
MCF10A,NRG3,0.33,0.631,1,AZD6738
MCF10A,NRG4,-1.07,0.141,1.07,AZD6738
MCF10A,NRGN,-1.97,0.0243,0.912,AZD6738
MCF10A,NRIP1,0.57,0.715,0.992,AZD6738
MCF10A,NRIP2,-0.21,0.415,1.02,AZD6738
MCF10A,NRIP3,-1.59,0.0563,1.02,AZD6738
MCF10A,NRK,0.46,0.678,0.994,AZD6738
MCF10A,NRL,0.07,0.528,1.01,AZD6738
MCF10A,NRM,-1.8,0.0356,0.965,AZD6738
MCF10A,NRN1,-1.14,0.127,1.06,AZD6738
MCF10A,NRN1L,1,0.841,0.989,AZD6738
MCF10A,NRP1,0.31,0.622,1,AZD6738
MCF10A,NRP2,0.57,0.714,0.992,AZD6738
MCF10A,NRSN1,-0.55,0.292,1.05,AZD6738
MCF10A,NRSN2,1.11,0.867,0.99,AZD6738
MCF10A,NRTN,2.4,0.992,1,AZD6738
MCF10A,NRXN1,1.13,0.871,0.991,AZD6738
MCF10A,NRXN2,-0.85,0.198,1.06,AZD6738
MCF10A,NRXN3,0.72,0.766,0.995,AZD6738
MCF10A,NSD1,2.11,0.982,0.998,AZD6738
MCF10A,NSDHL,-0.12,0.451,1.02,AZD6738
MCF10A,NSF,-0.6,0.273,1.05,AZD6738
MCF10A,NSFL1C,1.71,0.957,0.994,AZD6738
MCF10A,NSL1,-1.2,0.116,1.07,AZD6738
MCF10A,NSMAF,-1.01,0.155,1.08,AZD6738
MCF10A,NSMCE1,0.77,0.78,0.995,AZD6738
MCF10A,NSMCE4A,0.06,0.523,1.01,AZD6738
MCF10A,NSMF,0.59,0.723,0.993,AZD6738
MCF10A,NSUN2,2.49,0.994,1,AZD6738
MCF10A,NSUN3,0.84,0.8,0.993,AZD6738
MCF10A,NSUN4,1.1,0.865,0.99,AZD6738
MCF10A,NSUN5,-1.65,0.0498,0.999,AZD6738
MCF10A,NSUN6,-0.24,0.405,1.02,AZD6738
MCF10A,NSUN7,0.4,0.656,1,AZD6738
MCF10A,NT5C,-0.76,0.223,1.06,AZD6738
MCF10A,NT5C1A,-2.07,0.0194,0.875,AZD6738
MCF10A,NT5C2,1.25,0.894,0.992,AZD6738
MCF10A,NT5C3B,1.02,0.845,0.99,AZD6738
MCF10A,NT5DC2,0.95,0.83,0.99,AZD6738
MCF10A,NT5DC3,1.88,0.97,0.996,AZD6738
MCF10A,NT5DC4,-0.12,0.454,1.02,AZD6738
MCF10A,NT5E,1.13,0.872,0.99,AZD6738
MCF10A,NT5M,-0.35,0.362,1.03,AZD6738
MCF10A,NTAN1,-0.88,0.189,1.07,AZD6738
MCF10A,NTF3,0.28,0.61,1,AZD6738
MCF10A,NTF4,0.45,0.675,0.995,AZD6738
MCF10A,NTHL1,-0.57,0.285,1.05,AZD6738
MCF10A,NTM,0.29,0.613,1,AZD6738
MCF10A,NTMT1,-1.59,0.0562,1.02,AZD6738
MCF10A,NTN1,-1.76,0.0393,0.987,AZD6738
MCF10A,NTN3,-0.36,0.36,1.03,AZD6738
MCF10A,NTN4,-0.46,0.321,1.04,AZD6738
MCF10A,NTN5,-0.21,0.416,1.02,AZD6738
MCF10A,NTNG1,0.44,0.67,0.996,AZD6738
MCF10A,NTNG2,-0.19,0.424,1.02,AZD6738
MCF10A,NTPCR,1.1,0.864,0.99,AZD6738
MCF10A,NTRK1,0.74,0.772,0.995,AZD6738
MCF10A,NTRK2,0.07,0.527,1.01,AZD6738
MCF10A,NTRK3,0.32,0.624,1,AZD6738
MCF10A,NTSR1,0.1,0.54,1.01,AZD6738
MCF10A,NTSR2,-1.52,0.0649,1.05,AZD6738
MCF10A,NUAK1,-0.99,0.162,1.07,AZD6738
MCF10A,NUAK2,-0.53,0.299,1.05,AZD6738
MCF10A,NUB1,-0.55,0.291,1.05,AZD6738
MCF10A,NUBP1,0.27,0.607,1,AZD6738
MCF10A,NUBP2,-1.03,0.152,1.07,AZD6738
MCF10A,NUBPL,0.78,0.781,0.995,AZD6738
MCF10A,NUCB1,1.15,0.875,0.991,AZD6738
MCF10A,NUCB2,-0.33,0.371,1.03,AZD6738
MCF10A,NUCKS1,-1.1,0.136,1.07,AZD6738
MCF10A,NUDC,0.27,0.608,1,AZD6738
MCF10A,NUDCD1,0.52,0.698,0.994,AZD6738
MCF10A,NUDCD2,1.07,0.857,0.99,AZD6738
MCF10A,NUDCD3,-3.53,0.000205,0.108,AZD6738
MCF10A,NUDT1,1.68,0.953,0.995,AZD6738
MCF10A,NUDT12,-0.02,0.491,1.02,AZD6738
MCF10A,NUDT13,0.71,0.763,0.995,AZD6738
MCF10A,NUDT14,-0.71,0.239,1.06,AZD6738
MCF10A,NUDT16,-0.58,0.281,1.05,AZD6738
MCF10A,NUDT16L1,-1.07,0.142,1.07,AZD6738
MCF10A,NUDT17,-1.9,0.0286,0.944,AZD6738
MCF10A,NUDT19,0.45,0.672,0.995,AZD6738
MCF10A,NUDT2,-0.06,0.477,1.02,AZD6738
MCF10A,NUDT22,0.07,0.529,1.01,AZD6738
MCF10A,NUDT3,0.84,0.8,0.993,AZD6738
MCF10A,NUDT5,1.85,0.968,0.996,AZD6738
MCF10A,NUDT6,0.28,0.609,1,AZD6738
MCF10A,NUDT7,-0.09,0.465,1.02,AZD6738
MCF10A,NUDT8,-0.89,0.187,1.07,AZD6738
MCF10A,NUDT9,-0.36,0.36,1.03,AZD6738
MCF10A,NUF2,-0.79,0.214,1.06,AZD6738
MCF10A,NUFIP1,0.35,0.635,1,AZD6738
MCF10A,NUFIP2,1.29,0.901,0.993,AZD6738
MCF10A,NUGGC,-0.47,0.321,1.04,AZD6738
MCF10A,NUMA1,-0.96,0.169,1.08,AZD6738
MCF10A,NUMB,0.01,0.502,1.02,AZD6738
MCF10A,NUMBL,0.76,0.775,0.995,AZD6738
MCF10A,NUP107,-1.31,0.0946,1.07,AZD6738
MCF10A,NUP133,-1.25,0.106,1.07,AZD6738
MCF10A,NUP153,0.93,0.824,0.991,AZD6738
MCF10A,NUP155,-0.37,0.355,1.03,AZD6738
MCF10A,NUP160,0.62,0.731,0.992,AZD6738
MCF10A,NUP188,-2.37,0.00883,0.686,AZD6738
MCF10A,NUP205,0.78,0.781,0.995,AZD6738
MCF10A,NUP210,0.44,0.671,0.996,AZD6738
MCF10A,NUP210L,0.43,0.666,0.997,AZD6738
MCF10A,NUP214,-0.27,0.392,1.02,AZD6738
MCF10A,NUP35,-0.45,0.326,1.04,AZD6738
MCF10A,NUP37,0.72,0.765,0.995,AZD6738
MCF10A,NUP43,1.13,0.872,0.99,AZD6738
MCF10A,NUP54,1.57,0.942,0.994,AZD6738
MCF10A,NUP62,0.6,0.724,0.992,AZD6738
MCF10A,NUP85,-0.25,0.401,1.02,AZD6738
MCF10A,NUP88,-0.89,0.188,1.07,AZD6738
MCF10A,NUP98,-0.05,0.478,1.02,AZD6738
MCF10A,NUPL1,0.08,0.53,1.01,AZD6738
MCF10A,NUPL2,1.41,0.92,0.993,AZD6738
MCF10A,NUPR1,1.8,0.964,0.996,AZD6738
MCF10A,NUPR1L,-0.92,0.179,1.07,AZD6738
MCF10A,NUSAP1,0.17,0.567,1.01,AZD6738
MCF10A,NUTM1,-0.78,0.218,1.07,AZD6738
MCF10A,NVL,0.26,0.604,1,AZD6738
MCF10A,NWD1,-0.37,0.354,1.03,AZD6738
MCF10A,NXF1,0.56,0.714,0.992,AZD6738
MCF10A,NXF3,-0.51,0.304,1.05,AZD6738
MCF10A,NXN,-1.14,0.126,1.06,AZD6738
MCF10A,NXNL1,2.21,0.986,0.999,AZD6738
MCF10A,NXNL2,-0.71,0.239,1.06,AZD6738
MCF10A,NXPE1,-0.47,0.32,1.04,AZD6738
MCF10A,NXPE2,0.26,0.603,1,AZD6738
MCF10A,NXPE3,1.09,0.861,0.99,AZD6738
MCF10A,NXPE4,0.08,0.531,1.01,AZD6738
MCF10A,NXPH1,-1.24,0.107,1.06,AZD6738
MCF10A,NXPH2,0.36,0.64,1,AZD6738
MCF10A,NXPH3,0.8,0.787,0.995,AZD6738
MCF10A,NXPH4,-0.81,0.209,1.06,AZD6738
MCF10A,NXT1,0.6,0.724,0.992,AZD6738
MCF10A,NXT2,1.01,0.844,0.989,AZD6738
MCF10A,NYAP1,-1.81,0.0349,0.958,AZD6738
MCF10A,NYAP2,-1.1,0.135,1.07,AZD6738
MCF10A,NYNRIN,-2.03,0.0214,0.895,AZD6738
MCF10A,NYX,0.2,0.58,1,AZD6738
MCF10A,OAF,-0.08,0.466,1.02,AZD6738
MCF10A,OARD1,0.56,0.713,0.992,AZD6738
MCF10A,OAS1,1.02,0.847,0.989,AZD6738
MCF10A,OAS2,1.9,0.971,0.996,AZD6738
MCF10A,OAS3,-0.86,0.194,1.07,AZD6738
MCF10A,OASL,-2.33,0.00982,0.718,AZD6738
MCF10A,OAT,0.24,0.595,1,AZD6738
MCF10A,OAZ1,0.49,0.687,0.993,AZD6738
MCF10A,OAZ2,-0.35,0.364,1.03,AZD6738
MCF10A,OAZ3,-0.86,0.196,1.06,AZD6738
MCF10A,OBFC1,1.68,0.953,0.994,AZD6738
MCF10A,OBSCN,0.57,0.715,0.992,AZD6738
MCF10A,OBSL1,-0.29,0.385,1.03,AZD6738
MCF10A,OC90,-0.8,0.211,1.06,AZD6738
MCF10A,OCA2,-1.25,0.105,1.07,AZD6738
MCF10A,OCEL1,0.86,0.805,0.992,AZD6738
MCF10A,OCIAD1,0.43,0.667,0.997,AZD6738
MCF10A,OCLN,1.28,0.899,0.993,AZD6738
MCF10A,OCRL,0.63,0.737,0.992,AZD6738
MCF10A,OCSTAMP,0.88,0.81,0.99,AZD6738
MCF10A,ODAM,-0.29,0.388,1.02,AZD6738
MCF10A,ODC1,-1.61,0.0539,1.02,AZD6738
MCF10A,ODF1,-1.33,0.0919,1.07,AZD6738
MCF10A,ODF2,1.89,0.971,0.996,AZD6738
MCF10A,ODF2L,-0.8,0.212,1.06,AZD6738
MCF10A,ODF3,0.62,0.731,0.992,AZD6738
MCF10A,ODF3B,-0.83,0.205,1.06,AZD6738
MCF10A,ODF3L1,-0.16,0.438,1.02,AZD6738
MCF10A,ODF3L2,1.49,0.931,0.994,AZD6738
MCF10A,ODF4,0.14,0.555,1.01,AZD6738
MCF10A,OFD1,-1.04,0.149,1.07,AZD6738
MCF10A,OGDH,-0.33,0.371,1.03,AZD6738
MCF10A,OGDHL,0.35,0.636,1,AZD6738
MCF10A,OGFOD2,-0.43,0.334,1.04,AZD6738
MCF10A,OGFOD3,0.42,0.664,0.998,AZD6738
MCF10A,OGFR,-1.01,0.156,1.08,AZD6738
MCF10A,OGFRL1,-0.6,0.275,1.05,AZD6738
MCF10A,OGG1,-0.42,0.338,1.03,AZD6738
MCF10A,OGN,0.24,0.595,1,AZD6738
MCF10A,OGT,-0.15,0.441,1.02,AZD6738
MCF10A,OIP5,-1.97,0.0243,0.91,AZD6738
MCF10A,OIT3,-0.59,0.278,1.05,AZD6738
MCF10A,OLAH,-0.97,0.165,1.07,AZD6738
MCF10A,OLFM1,1.25,0.894,0.992,AZD6738
MCF10A,OLFM2,0.69,0.754,0.993,AZD6738
MCF10A,OLFM3,1.31,0.904,0.993,AZD6738
MCF10A,OLFM4,-0.33,0.371,1.03,AZD6738
MCF10A,OLFML1,-0.7,0.243,1.06,AZD6738
MCF10A,OLFML2A,-0.43,0.332,1.04,AZD6738
MCF10A,OLFML2B,1.32,0.906,0.993,AZD6738
MCF10A,OLFML3,-0.96,0.17,1.07,AZD6738
MCF10A,OLIG1,-0.56,0.288,1.05,AZD6738
MCF10A,OLIG2,0.87,0.807,0.991,AZD6738
MCF10A,OLIG3,-0.17,0.431,1.02,AZD6738
MCF10A,OLR1,0.33,0.628,1,AZD6738
MCF10A,OMA1,-1.18,0.119,1.08,AZD6738
MCF10A,OMG,0.06,0.522,1.01,AZD6738
MCF10A,OMP,-0.35,0.364,1.03,AZD6738
MCF10A,ONECUT1,-0.99,0.16,1.07,AZD6738
MCF10A,ONECUT2,0.2,0.579,1,AZD6738
MCF10A,ONECUT3,0.13,0.551,1.01,AZD6738
MCF10A,OOEP,-0.42,0.338,1.03,AZD6738
MCF10A,OPA1,0.87,0.807,0.991,AZD6738
MCF10A,OPA3,0.43,0.668,0.997,AZD6738
MCF10A,OPALIN,-1.37,0.0849,1.07,AZD6738
MCF10A,OPCML,0.32,0.627,1,AZD6738
MCF10A,OPHN1,0.07,0.528,1.01,AZD6738
MCF10A,OPN1SW,0.12,0.549,1.01,AZD6738
MCF10A,OPN3,-0.09,0.464,1.02,AZD6738
MCF10A,OPN4,-0.25,0.4,1.02,AZD6738
MCF10A,OPN5,-0.08,0.467,1.02,AZD6738
MCF10A,OPRD1,0.95,0.828,0.991,AZD6738
MCF10A,OPRK1,-0.67,0.251,1.05,AZD6738
MCF10A,OPRL1,1.25,0.894,0.992,AZD6738
MCF10A,OPRM1,0.13,0.552,1.01,AZD6738
MCF10A,OPTC,-0.45,0.326,1.04,AZD6738
MCF10A,OPTN,-0.12,0.454,1.02,AZD6738
MCF10A,OR10A3,0.75,0.774,0.995,AZD6738
MCF10A,OR10A4,-0.02,0.494,1.02,AZD6738
MCF10A,OR10A7,0.07,0.53,1.01,AZD6738
MCF10A,OR10AD1,-1.47,0.0705,1.05,AZD6738
MCF10A,OR10AG1,0.4,0.656,1,AZD6738
MCF10A,OR10C1,0.05,0.519,1.01,AZD6738
MCF10A,OR10G3,0.33,0.628,1,AZD6738
MCF10A,OR10J1,-0.44,0.33,1.04,AZD6738
MCF10A,OR10J3,0.43,0.666,0.998,AZD6738
MCF10A,OR10J5,-0.27,0.392,1.02,AZD6738
MCF10A,OR10K1,0.63,0.736,0.992,AZD6738
MCF10A,OR10K2,-0.38,0.353,1.03,AZD6738
MCF10A,OR10P1,0.08,0.532,1.01,AZD6738
MCF10A,OR10Q1,-0.54,0.296,1.04,AZD6738
MCF10A,OR10R2,0.23,0.591,1,AZD6738
MCF10A,OR10S1,0,0.499,1.02,AZD6738
MCF10A,OR10T2,0.6,0.725,0.993,AZD6738
MCF10A,OR10V1,-0.57,0.285,1.05,AZD6738
MCF10A,OR10W1,-0.69,0.246,1.05,AZD6738
MCF10A,OR10X1,0.73,0.766,0.995,AZD6738
MCF10A,OR10Z1,-1.31,0.0959,1.07,AZD6738
MCF10A,OR11A1,-0.47,0.318,1.04,AZD6738
MCF10A,OR11H4,-0.21,0.416,1.02,AZD6738
MCF10A,OR11H6,-0.73,0.233,1.06,AZD6738
MCF10A,OR11L1,0.96,0.832,0.99,AZD6738
MCF10A,OR12D2,-1,0.158,1.07,AZD6738
MCF10A,OR12D3,0.85,0.801,0.993,AZD6738
MCF10A,OR13A1,-0.28,0.39,1.02,AZD6738
MCF10A,OR13C3,0.1,0.54,1.01,AZD6738
MCF10A,OR13C4,0.05,0.518,1.01,AZD6738
MCF10A,OR13C8,-0.76,0.225,1.06,AZD6738
MCF10A,OR13F1,1.04,0.85,0.99,AZD6738
MCF10A,OR13G1,0.96,0.832,0.99,AZD6738
MCF10A,OR13H1,-0.04,0.484,1.02,AZD6738
MCF10A,OR13J1,-0.23,0.41,1.02,AZD6738
MCF10A,OR14A16,-0.96,0.168,1.08,AZD6738
MCF10A,OR14C36,-0.01,0.496,1.02,AZD6738
MCF10A,OR14I1,0.84,0.8,0.993,AZD6738
MCF10A,OR14J1,-0.04,0.486,1.02,AZD6738
MCF10A,OR14K1,0.36,0.642,1,AZD6738
MCF10A,OR1A1,-0.64,0.261,1.05,AZD6738
MCF10A,OR1B1,1.35,0.911,0.993,AZD6738
MCF10A,OR1C1,-1.51,0.0652,1.05,AZD6738
MCF10A,OR1D2,0.14,0.556,1,AZD6738
MCF10A,OR1F1,-0.44,0.328,1.04,AZD6738
MCF10A,OR1G1,-0.01,0.495,1.02,AZD6738
MCF10A,OR1I1,-0.57,0.285,1.05,AZD6738
MCF10A,OR1J1,-0.71,0.238,1.06,AZD6738
MCF10A,OR1J2,-0.15,0.441,1.02,AZD6738
MCF10A,OR1J4,-0.19,0.426,1.02,AZD6738
MCF10A,OR1K1,-0.1,0.462,1.02,AZD6738
MCF10A,OR1L1,1.01,0.844,0.989,AZD6738
MCF10A,OR1L3,0.04,0.514,1.01,AZD6738
MCF10A,OR1L4,-1.03,0.152,1.07,AZD6738
MCF10A,OR1L6,1.54,0.938,0.994,AZD6738
MCF10A,OR1L8,-0.54,0.295,1.05,AZD6738
MCF10A,OR1M1,0.65,0.743,0.992,AZD6738
MCF10A,OR1N2,0.87,0.809,0.99,AZD6738
MCF10A,OR2A12,1.02,0.846,0.989,AZD6738
MCF10A,OR2AE1,0.69,0.756,0.994,AZD6738
MCF10A,OR2AG1,1.08,0.86,0.99,AZD6738
MCF10A,OR2AG2,-0.65,0.259,1.05,AZD6738
MCF10A,OR2AK2,-0.07,0.473,1.02,AZD6738
MCF10A,OR2AP1,0.43,0.666,0.997,AZD6738
MCF10A,OR2AT4,-0.8,0.211,1.06,AZD6738
MCF10A,OR2B11,0.25,0.598,1,AZD6738
MCF10A,OR2B2,-0.47,0.317,1.04,AZD6738
MCF10A,OR2C1,-1.37,0.0855,1.07,AZD6738
MCF10A,OR2C3,1.05,0.854,0.989,AZD6738
MCF10A,OR2D2,-0.91,0.182,1.08,AZD6738
MCF10A,OR2D3,-0.32,0.376,1.02,AZD6738
MCF10A,OR2F2,-0.73,0.233,1.06,AZD6738
MCF10A,OR2G2,0.92,0.822,0.99,AZD6738
MCF10A,OR2G3,0.68,0.753,0.993,AZD6738
MCF10A,OR2G6,0.35,0.636,1,AZD6738
MCF10A,OR2H1,1.32,0.907,0.993,AZD6738
MCF10A,OR2K2,0.17,0.566,1.01,AZD6738
MCF10A,OR2L13,-0.47,0.321,1.04,AZD6738
MCF10A,OR2M4,-0.49,0.313,1.04,AZD6738
MCF10A,OR2S2,-0.32,0.375,1.02,AZD6738
MCF10A,OR2T1,-0.5,0.31,1.04,AZD6738
MCF10A,OR2T10,0.03,0.51,1.01,AZD6738
MCF10A,OR2T11,-0.96,0.169,1.07,AZD6738
MCF10A,OR2T4,1.02,0.847,0.989,AZD6738
MCF10A,OR2T6,-0.51,0.306,1.05,AZD6738
MCF10A,OR2V1,0.38,0.648,1,AZD6738
MCF10A,OR2V2,-0.77,0.219,1.07,AZD6738
MCF10A,OR2W3,0.46,0.676,0.995,AZD6738
MCF10A,OR2Y1,0.12,0.55,1.01,AZD6738
MCF10A,OR2Z1,-0.95,0.172,1.07,AZD6738
MCF10A,OR3A1,0.72,0.764,0.995,AZD6738
MCF10A,OR4B1,-0.9,0.185,1.07,AZD6738
MCF10A,OR4C11,-1.69,0.0457,0.989,AZD6738
MCF10A,OR4C15,-0.03,0.487,1.02,AZD6738
MCF10A,OR4C3,-1.32,0.0936,1.08,AZD6738
MCF10A,OR4C6,-0.55,0.29,1.05,AZD6738
MCF10A,OR4D1,0.22,0.586,1,AZD6738
MCF10A,OR4D11,-0.72,0.237,1.06,AZD6738
MCF10A,OR4D2,0.11,0.542,1.01,AZD6738
MCF10A,OR4D5,-1.22,0.111,1.07,AZD6738
MCF10A,OR4D6,-0.6,0.275,1.05,AZD6738
MCF10A,OR4E2,0.78,0.782,0.995,AZD6738
MCF10A,OR4F15,-0.83,0.202,1.06,AZD6738
MCF10A,OR4F6,0.21,0.584,1,AZD6738
MCF10A,OR4K1,0.69,0.755,0.994,AZD6738
MCF10A,OR4K13,-1.75,0.0396,0.983,AZD6738
MCF10A,OR4K14,0.92,0.822,0.991,AZD6738
MCF10A,OR4K17,-1.55,0.0606,1.05,AZD6738
MCF10A,OR4K2,0.82,0.794,0.994,AZD6738
MCF10A,OR4K5,-0.8,0.213,1.06,AZD6738
MCF10A,OR4L1,0.49,0.688,0.992,AZD6738
MCF10A,OR4N5,-0.63,0.264,1.05,AZD6738
MCF10A,OR4S1,-2.13,0.0167,0.853,AZD6738
MCF10A,OR4X1,-1.55,0.06,1.04,AZD6738
MCF10A,OR4X2,-2.26,0.0119,0.758,AZD6738
MCF10A,OR51A7,0.46,0.679,0.994,AZD6738
MCF10A,OR51B2,-0.13,0.449,1.02,AZD6738
MCF10A,OR51B4,0.78,0.782,0.995,AZD6738
MCF10A,OR51B5,0.89,0.813,0.99,AZD6738
MCF10A,OR51D1,0.86,0.805,0.991,AZD6738
MCF10A,OR51E1,-0.34,0.367,1.03,AZD6738
MCF10A,OR51E2,0.43,0.666,0.997,AZD6738
MCF10A,OR51F1,-0.58,0.281,1.05,AZD6738
MCF10A,OR51F2,-1.16,0.124,1.07,AZD6738
MCF10A,OR51G1,-0.76,0.223,1.06,AZD6738
MCF10A,OR51G2,0.05,0.52,1.01,AZD6738
MCF10A,OR51I1,1.04,0.851,0.99,AZD6738
MCF10A,OR51I2,0.53,0.702,0.992,AZD6738
MCF10A,OR51J1,-0.29,0.386,1.02,AZD6738
MCF10A,OR51L1,0.68,0.752,0.993,AZD6738
MCF10A,OR51M1,-0.97,0.165,1.08,AZD6738
MCF10A,OR51Q1,-0.68,0.249,1.06,AZD6738
MCF10A,OR51S1,1.19,0.883,0.991,AZD6738
MCF10A,OR51T1,0.83,0.797,0.994,AZD6738
MCF10A,OR52A1,1.14,0.872,0.99,AZD6738
MCF10A,OR52A5,-1.11,0.133,1.07,AZD6738
MCF10A,OR52B2,-1.1,0.136,1.07,AZD6738
MCF10A,OR52B4,1.24,0.893,0.992,AZD6738
MCF10A,OR52B6,1.49,0.932,0.994,AZD6738
MCF10A,OR52D1,0.85,0.801,0.993,AZD6738
MCF10A,OR52E2,-0.3,0.38,1.03,AZD6738
MCF10A,OR52E4,-0.06,0.475,1.02,AZD6738
MCF10A,OR52H1,-0.46,0.322,1.04,AZD6738
MCF10A,OR52J3,1.95,0.975,0.996,AZD6738
MCF10A,OR52K1,0.87,0.809,0.991,AZD6738
MCF10A,OR52M1,0.04,0.515,1.01,AZD6738
MCF10A,OR52N2,0.36,0.64,1,AZD6738
MCF10A,OR52N5,-0.6,0.275,1.05,AZD6738
MCF10A,OR52R1,0,0.5,1.02,AZD6738
MCF10A,OR52W1,1.95,0.974,0.996,AZD6738
MCF10A,OR56A3,-1.06,0.144,1.07,AZD6738
MCF10A,OR56A4,1.4,0.919,0.993,AZD6738
MCF10A,OR56B1,0.05,0.521,1.01,AZD6738
MCF10A,OR56B4,0.84,0.8,0.993,AZD6738
MCF10A,OR5A1,0.21,0.583,1,AZD6738
MCF10A,OR5A2,-0.47,0.319,1.04,AZD6738
MCF10A,OR5AP2,-0.47,0.318,1.04,AZD6738
