Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,SPTA1,1.54,0.938,0.996,VE821
HCT116,SPTAN1,-0.22,0.414,1.02,VE821
HCT116,SPTB,-1.07,0.142,0.994,VE821
HCT116,SPTBN1,-1.57,0.0578,0.972,VE821
HCT116,SPTBN2,-0.41,0.341,1.02,VE821
HCT116,SPTBN4,1.19,0.882,0.995,VE821
HCT116,SPTBN5,0.62,0.732,1,VE821
HCT116,SPTLC1,-0.08,0.47,1.02,VE821
HCT116,SPTLC2,1.69,0.955,0.997,VE821
HCT116,SPTLC3,-0.13,0.447,1.02,VE821
HCT116,SPTSSA,-0.49,0.313,1.02,VE821
HCT116,SPTY2D1,0.65,0.744,0.999,VE821
HCT116,SQLE,0.55,0.708,0.999,VE821
HCT116,SQRDL,2.18,0.985,0.999,VE821
HCT116,SQSTM1,0.24,0.594,1.01,VE821
HCT116,SRA1,-1.4,0.0815,0.988,VE821
HCT116,SRBD1,-2.3,0.0107,0.879,VE821
HCT116,SRC,-1.86,0.0313,0.943,VE821
HCT116,SRCAP,0.79,0.785,0.998,VE821
HCT116,SRCIN1,0.35,0.639,1.01,VE821
HCT116,SRCRB4D,-1.98,0.024,0.955,VE821
HCT116,SRD5A1,0.93,0.823,0.997,VE821
HCT116,SRD5A3,-0.19,0.427,1.02,VE821
HCT116,SREBF1,0.54,0.705,0.999,VE821
HCT116,SREBF2,-0.01,0.497,1.01,VE821
HCT116,SREK1,-0.75,0.225,1.02,VE821
HCT116,SRF,-2.63,0.00427,0.762,VE821
HCT116,SRGAP1,0.48,0.683,1,VE821
HCT116,SRGAP3,-1.13,0.13,0.998,VE821
HCT116,SRGN,-1.61,0.0535,0.977,VE821
HCT116,SRL,0.23,0.59,1.01,VE821
HCT116,SRM,-0.51,0.305,1.03,VE821
HCT116,SRMS,-0.06,0.477,1.01,VE821
HCT116,SRP19,-0.55,0.293,1.03,VE821
HCT116,SRP54,-0.42,0.337,1.02,VE821
HCT116,SRP68,-2.03,0.0212,0.946,VE821
HCT116,SRP72,-0.92,0.178,1,VE821
HCT116,SRPK1,-0.68,0.248,1.03,VE821
HCT116,SRPK2,-0.84,0.202,1.01,VE821
HCT116,SRPK3,-0.92,0.179,1,VE821
HCT116,SRPR,1.56,0.941,0.996,VE821
HCT116,SRPRB,-1.58,0.0574,0.971,VE821
HCT116,SRPX,1.06,0.855,0.996,VE821
HCT116,SRPX2,1.17,0.879,0.994,VE821
HCT116,SRR,-2.43,0.00753,0.84,VE821
HCT116,SRRD,-1.07,0.141,0.997,VE821
HCT116,SRRM1,0.64,0.739,1,VE821
HCT116,SRRM2,1.75,0.96,0.997,VE821
HCT116,SRRM3,-0.29,0.386,1.02,VE821
HCT116,SRRM4,-1.02,0.153,0.992,VE821
HCT116,SRRM5,1.76,0.961,0.997,VE821
HCT116,SRRT,1.09,8.62E-01,9.94E-01,VE821
HCT116,SRSF1,-0.25,0.4,1.02,VE821
HCT116,SRSF11,0.18,0.573,1.01,VE821
HCT116,SRSF12,0.03,0.511,1.01,VE821
HCT116,SRSF2,0.47,0.68,1,VE821
HCT116,SRSF4,0,0.498,1.01,VE821
HCT116,SRSF5,0.94,0.827,0.996,VE821
HCT116,SRSF6,-1.91,0.028,0.947,VE821
HCT116,SRSF7,-0.18,0.427,1.02,VE821
HCT116,SRXN1,0.88,0.81,0.997,VE821
HCT116,SRY,-0.44,0.331,1.03,VE821
HCT116,SS18,-0.78,0.217,1.02,VE821
HCT116,SS18L1,1.39,0.918,0.995,VE821
HCT116,SS18L2,-1.67,0.0473,0.956,VE821
HCT116,SSBP2,0.63,0.736,1,VE821
HCT116,SSBP3,-0.23,0.408,1.02,VE821
HCT116,SSBP4,1.87,0.969,0.998,VE821
HCT116,SSC5D,0.48,0.686,1,VE821
HCT116,SSFA2,0.02,0.506,1.01,VE821
HCT116,SSH1,1.16,0.877,0.993,VE821
HCT116,SSH2,0.75,0.773,0.998,VE821
HCT116,SSH3,-1.32,0.0926,0.997,VE821
HCT116,SSMEM1,0.17,0.567,1.01,VE821
HCT116,SSNA1,-0.33,0.372,1.02,VE821
HCT116,SSPN,0.25,0.601,1.01,VE821
HCT116,SSR1,0.95,0.829,0.997,VE821
HCT116,SSR2,1.19,0.883,0.995,VE821
HCT116,SSR3,1.85,0.968,0.998,VE821
HCT116,SSR4,-0.45,0.325,1.03,VE821
HCT116,SSRP1,-2.1,0.018,0.915,VE821
HCT116,SSSCA1,-1.89,0.0297,0.946,VE821
HCT116,SST,0.5,0.691,1,VE821
HCT116,SSTR1,0.39,0.652,1.01,VE821
HCT116,SSTR2,0.53,0.7,1,VE821
HCT116,SSTR3,0.67,0.748,0.999,VE821
HCT116,SSTR4,0.91,0.817,0.996,VE821
HCT116,SSTR5,0.89,0.813,0.998,VE821
HCT116,SSUH2,-2.04,0.0207,0.951,VE821
HCT116,SSX2IP,0.74,0.771,0.999,VE821
HCT116,ST14,-1.82,0.0344,0.954,VE821
HCT116,ST18,-0.29,0.387,1.02,VE821
HCT116,ST3GAL1,2.83,0.998,1,VE821
HCT116,ST3GAL2,0.78,0.782,0.998,VE821
HCT116,ST3GAL3,1.09,0.863,0.994,VE821
HCT116,ST3GAL4,-1.21,0.113,0.988,VE821
HCT116,ST3GAL5,0.51,0.694,1,VE821
HCT116,ST3GAL6,1.07,0.857,0.995,VE821
HCT116,ST5,-0.57,0.286,1.03,VE821
HCT116,ST6GAL1,-0.98,0.163,1.01,VE821
HCT116,ST6GAL2,0.01,0.503,1.01,VE821
HCT116,ST6GALNAC1,-0.31,0.377,1.02,VE821
HCT116,ST6GALNAC2,0.99,0.839,0.996,VE821
HCT116,ST6GALNAC3,0.89,0.814,0.998,VE821
HCT116,ST6GALNAC4,1.2,0.884,0.995,VE821
HCT116,ST6GALNAC5,0.94,0.827,0.996,VE821
HCT116,ST6GALNAC6,-1.08,0.139,1,VE821
HCT116,ST7,0.75,0.775,0.998,VE821
HCT116,ST7L,-0.37,0.357,1.02,VE821
HCT116,ST8SIA1,0.11,0.542,1.01,VE821
HCT116,ST8SIA2,-0.76,0.223,1.02,VE821
HCT116,ST8SIA3,0.05,0.52,1.01,VE821
HCT116,ST8SIA4,1.09,0.862,0.994,VE821
HCT116,ST8SIA5,-0.79,0.214,1.02,VE821
HCT116,ST8SIA6,-0.37,0.356,1.02,VE821
HCT116,STAB1,1.8,0.964,0.997,VE821
HCT116,STAB2,-1.23,0.11,0.993,VE821
HCT116,STAC,0.09,0.535,1.01,VE821
HCT116,STAC2,-0.93,0.175,1,VE821
HCT116,STAC3,-1.4,0.0811,0.988,VE821
HCT116,STAG1,0.05,0.52,1.01,VE821
HCT116,STAG2,0.18,0.57,1.01,VE821
HCT116,STAG3,0.4,0.657,1.01,VE821
HCT116,STAM,0.88,0.81,0.998,VE821
HCT116,STAMBP,2.09,0.982,0.998,VE821
HCT116,STAMBPL1,0.16,0.565,1.01,VE821
HCT116,STAP1,1.12,0.869,0.993,VE821
HCT116,STAP2,0.07,0.527,1.01,VE821
HCT116,STAR,-0.19,0.424,1.02,VE821
HCT116,STARD10,0.64,0.74,1,VE821
HCT116,STARD13,-0.63,0.266,1.03,VE821
HCT116,STARD3,-1.1,0.135,0.995,VE821
HCT116,STARD3NL,-0.13,0.447,1.02,VE821
HCT116,STARD4,0.01,0.503,1.01,VE821
HCT116,STARD5,1.33,0.908,0.994,VE821
HCT116,STARD7,0.67,0.749,0.999,VE821
HCT116,STARD8,0.6,0.726,1,VE821
HCT116,STARD9,0.11,0.546,1.01,VE821
HCT116,STAT1,1.57,0.941,0.996,VE821
HCT116,STAT2,-0.93,0.177,1,VE821
HCT116,STAT3,-0.11,0.458,1.02,VE821
HCT116,STAT4,1.12,0.87,0.993,VE821
HCT116,STAT5A,0.13,0.551,1.01,VE821
HCT116,STAT5B,0.02,0.508,1.01,VE821
HCT116,STAT6,-2.23,0.0127,0.897,VE821
HCT116,STAU1,-1.33,0.0917,0.996,VE821
HCT116,STAU2,-0.5,0.31,1.03,VE821
HCT116,STC1,1.18,0.88,0.995,VE821
HCT116,STC2,-0.21,0.416,1.02,VE821
HCT116,STEAP2,0.17,0.567,1.01,VE821
HCT116,STEAP3,-0.99,0.161,1,VE821
HCT116,STEAP4,1.05,0.854,0.996,VE821
HCT116,STH,1.13,0.871,0.993,VE821
HCT116,STIL,-0.74,2.29E-01,1.02E+00,VE821
HCT116,STIM1,-0.05,0.482,1.01,VE821
HCT116,STIP1,-0.3,0.381,1.02,VE821
HCT116,STK10,0.6,0.724,1,VE821
HCT116,STK11,-0.44,0.332,1.03,VE821
HCT116,STK11IP,-1.28,0.0999,1.01,VE821
HCT116,STK16,-1.17,0.122,0.995,VE821
HCT116,STK17A,-0.92,0.179,1,VE821
HCT116,STK17B,0.29,0.613,1.01,VE821
HCT116,STK19,1.23,0.89,0.995,VE821
HCT116,STK25,1.02,0.847,0.996,VE821
HCT116,STK3,0.62,0.731,1,VE821
HCT116,STK31,0.88,0.809,0.998,VE821
HCT116,STK32A,-0.25,0.401,1.02,VE821
HCT116,STK32B,-1.51,0.0654,0.985,VE821
HCT116,STK32C,-1.96,0.0249,0.954,VE821
HCT116,STK33,-0.87,0.192,1.01,VE821
HCT116,STK35,0.19,0.574,1.01,VE821
HCT116,STK36,0.44,0.669,1,VE821
HCT116,STK38,-1.07,0.143,0.993,VE821
HCT116,STK38L,0.33,0.628,1.01,VE821
HCT116,STK39,-0.93,0.176,1,VE821
HCT116,STK4,0.12,0.548,1.01,VE821
HCT116,STK40,-0.84,0.201,1.01,VE821
HCT116,STMN1,-0.45,0.327,1.03,VE821
HCT116,STMN2,1.23,0.89,0.995,VE821
HCT116,STMN3,-0.52,0.303,1.03,VE821
HCT116,STMN4,-1.02,0.153,0.991,VE821
HCT116,STOM,-1.5,0.0668,0.981,VE821
HCT116,STOML1,-0.18,0.428,1.02,VE821
HCT116,STOML2,1.34,0.91,0.994,VE821
HCT116,STOML3,0.78,0.782,0.998,VE821
HCT116,STON2,0.94,0.826,0.997,VE821
HCT116,STOX1,-1.82,0.034,0.957,VE821
HCT116,STOX2,-2.04,0.0204,0.944,VE821
HCT116,STPG1,-1.53,0.0634,0.976,VE821
HCT116,STPG2,0.83,0.797,0.999,VE821
HCT116,STRA13,1.42,0.922,0.995,VE821
HCT116,STRA6,0.37,0.644,1.01,VE821
HCT116,STRA8,1.19,0.883,0.995,VE821
HCT116,STRADA,-1.97,0.0242,0.957,VE821
HCT116,STRBP,-0.82,0.206,1.02,VE821
HCT116,STRIP1,-1.12,0.131,0.995,VE821
HCT116,STRIP2,1,0.842,0.996,VE821
HCT116,STRN,-1.46,0.072,0.99,VE821
HCT116,STRN3,0.15,0.559,1.01,VE821
HCT116,STRN4,-0.08,0.467,1.02,VE821
HCT116,STS,1.06,0.857,0.995,VE821
HCT116,STT3A,-0.3,0.384,1.02,VE821
HCT116,STT3B,-0.53,0.297,1.03,VE821
HCT116,STUB1,-0.41,0.342,1.02,VE821
HCT116,STX10,-1.48,0.0701,0.988,VE821
HCT116,STX11,-0.57,0.285,1.03,VE821
HCT116,STX12,-2.89,0.00191,0.697,VE821
HCT116,STX16,-0.2,0.422,1.02,VE821
HCT116,STX17,-0.96,0.167,1.01,VE821
HCT116,STX18,0.9,0.817,0.997,VE821
HCT116,STX1A,-1.17,0.121,0.994,VE821
HCT116,STX1B,-0.07,0.473,1.01,VE821
HCT116,STX2,1.57,0.941,0.996,VE821
HCT116,STX3,0.47,0.681,1,VE821
HCT116,STX4,2.14,0.984,0.999,VE821
HCT116,STX5,1.54,0.938,0.995,VE821
HCT116,STX6,-0.03,0.49,1.01,VE821
HCT116,STX7,1.1,0.865,0.994,VE821
HCT116,STX8,-0.16,0.436,1.02,VE821
HCT116,STXBP1,2.04,0.979,0.998,VE821
HCT116,STXBP2,-2.57,0.00511,0.729,VE821
HCT116,STXBP3,-0.15,0.44,1.02,VE821
HCT116,STXBP4,0.52,0.699,1,VE821
HCT116,STXBP5,-0.01,0.497,1.01,VE821
HCT116,STXBP5L,-0.36,0.361,1.02,VE821
HCT116,STXBP6,1.81,0.965,0.997,VE821
HCT116,STYK1,0.3,0.618,1.01,VE821
HCT116,STYX,-0.68,0.247,1.03,VE821
HCT116,STYXL1,-0.08,0.467,1.02,VE821
HCT116,SUCLA2,0.19,0.576,1.01,VE821
HCT116,SUCLG1,1.76,0.961,0.997,VE821
HCT116,SUCLG2,0.24,0.595,1.01,VE821
HCT116,SUCNR1,-0.52,0.3,1.03,VE821
HCT116,SUCO,0.99,0.838,0.996,VE821
HCT116,SUFU,1.27,0.898,0.994,VE821
HCT116,SUGP1,-1.41,0.079,0.988,VE821
HCT116,SUGP2,-0.39,0.348,1.02,VE821
HCT116,SUGT1,1.26,0.895,0.994,VE821
HCT116,SULF1,0.97,0.833,0.996,VE821
HCT116,SULF2,0.75,0.773,0.998,VE821
HCT116,SULT1B1,0.2,0.58,1.01,VE821
HCT116,SULT1C2,0.08,0.534,1.01,VE821
HCT116,SULT1C3,0.92,0.821,0.997,VE821
HCT116,SULT1E1,0.44,0.668,1,VE821
HCT116,SULT2A1,-0.76,0.225,1.02,VE821
HCT116,SULT2B1,0.8,0.789,0.999,VE821
HCT116,SULT4A1,1.28,0.9,0.994,VE821
HCT116,SUMF1,-0.08,0.467,1.02,VE821
HCT116,SUMF2,-0.05,0.479,1.01,VE821
HCT116,SUMO3,0.41,0.661,1.01,VE821
HCT116,SUN1,-1.68,0.0469,0.954,VE821
HCT116,SUN2,-1.59,0.0556,0.976,VE821
HCT116,SUN3,-1.24,1.08E-01,0.996,VE821
HCT116,SUN5,0.62,0.733,1,VE821
HCT116,SUOX,-0.87,0.193,1.01,VE821
HCT116,SUPT20H,2.25,0.988,0.999,VE821
HCT116,SUPT3H,0.8,0.789,0.999,VE821
HCT116,SUPT4H1,-1.37,0.0861,0.988,VE821
HCT116,SUPT5H,-0.35,0.361,1.02,VE821
HCT116,SUPT6H,-1.55,0.0602,0.987,VE821
HCT116,SUPT7L,0.7,0.757,0.999,VE821
HCT116,SUPV3L1,0.63,0.736,1,VE821
HCT116,SURF1,-0.27,0.392,1.02,VE821
HCT116,SURF2,-0.45,0.325,1.03,VE821
HCT116,SURF4,-1.28,0.0997,1.01,VE821
HCT116,SURF6,-1.07,0.143,0.994,VE821
HCT116,SUSD1,-0.37,0.354,1.02,VE821
HCT116,SUSD2,-1.29,0.0984,1,VE821
HCT116,SUSD3,1.18,0.881,0.995,VE821
HCT116,SUSD4,-1.41,0.0796,0.987,VE821
HCT116,SUSD5,1,0.842,0.996,VE821
HCT116,SUV39H1,-2.47,0.00672,0.799,VE821
HCT116,SUV39H2,-0.6,0.273,1.03,VE821
HCT116,SUV420H1,-0.56,0.288,1.03,VE821
HCT116,SUV420H2,0.85,0.801,0.998,VE821
HCT116,SUZ12,1.11,0.867,0.994,VE821
HCT116,SV2A,0.56,0.713,1,VE821
HCT116,SV2B,-0.72,0.235,1.02,VE821
HCT116,SV2C,-1.75,0.0401,0.958,VE821
HCT116,SVEP1,0.33,0.63,1.01,VE821
HCT116,SVIL,0.55,0.708,0.999,VE821
HCT116,SVOPL,-0.6,0.273,1.03,VE821
HCT116,SWAP70,0.68,0.751,0.999,VE821
HCT116,SWSAP1,-0.78,0.219,1.02,VE821
HCT116,SWT1,0.81,0.79,0.999,VE821
HCT116,SYAP1,-0.15,0.442,1.02,VE821
HCT116,SYBU,0.05,0.52,1.01,VE821
HCT116,SYCE1,1.13,0.872,0.993,VE821
HCT116,SYCE1L,2.16,0.985,0.999,VE821
HCT116,SYCE2,0.59,0.723,1,VE821
HCT116,SYCE3,0.53,0.702,1,VE821
HCT116,SYCN,0,0.501,1.01,VE821
HCT116,SYCP1,-1.08,0.139,1,VE821
HCT116,SYCP2,0.06,0.522,1.01,VE821
HCT116,SYCP2L,1.04,0.85,0.996,VE821
HCT116,SYDE1,0.45,0.675,1,VE821
HCT116,SYDE2,0.17,0.569,1.01,VE821
HCT116,SYK,0.47,0.679,1,VE821
HCT116,SYMPK,-1.53,0.0632,0.98,VE821
HCT116,SYN1,-0.58,0.282,1.03,VE821
HCT116,SYN3,-2.21,0.0135,0.894,VE821
HCT116,SYNC,-0.43,0.332,1.03,VE821
HCT116,SYNCRIP,0.38,0.649,1.01,VE821
HCT116,SYNDIG1,0.15,0.561,1.01,VE821
HCT116,SYNDIG1L,-0.49,0.313,1.02,VE821
HCT116,SYNE1,2.41,0.992,0.999,VE821
HCT116,SYNE2,0.42,0.663,1.01,VE821
HCT116,SYNE3,0.11,0.545,1.01,VE821
HCT116,SYNE4,0.63,0.736,1,VE821
HCT116,SYNGAP1,0.97,0.835,0.996,VE821
HCT116,SYNGR1,-0.1,0.46,1.02,VE821
HCT116,SYNGR2,-0.29,0.386,1.02,VE821
HCT116,SYNGR3,2.13,0.983,0.999,VE821
HCT116,SYNGR4,0.29,0.615,1.01,VE821
HCT116,SYNJ1,-1.53,0.0629,0.982,VE821
HCT116,SYNJ2,-0.64,0.26,1.03,VE821
HCT116,SYNJ2BP,0.67,0.748,0.999,VE821
HCT116,SYNM,-0.11,0.455,1.02,VE821
HCT116,SYNPO,0.31,0.622,1.01,VE821
HCT116,SYNPO2,1.63,0.948,0.996,VE821
HCT116,SYNPO2L,-0.3,0.381,1.02,VE821
HCT116,SYNPR,-0.59,0.279,1.03,VE821
HCT116,SYNRG,0.92,0.821,0.997,VE821
HCT116,SYP,0.37,0.645,1.01,VE821
HCT116,SYPL1,-0.14,0.444,1.02,VE821
HCT116,SYPL2,0.77,0.779,0.998,VE821
HCT116,SYS1,-0.21,0.418,1.02,VE821
HCT116,SYT1,-0.96,0.168,1.01,VE821
HCT116,SYT10,-0.6,0.276,1.03,VE821
HCT116,SYT11,1.02,0.847,0.996,VE821
HCT116,SYT12,-0.05,0.482,1.01,VE821
HCT116,SYT13,-0.52,0.3,1.03,VE821
HCT116,SYT14,-0.34,0.368,1.02,VE821
HCT116,SYT15,-0.6,0.273,1.03,VE821
HCT116,SYT16,-0.94,0.173,1,VE821
HCT116,SYT17,-1.37,0.0849,0.99,VE821
HCT116,SYT2,-1.68,0.046,0.964,VE821
HCT116,SYT3,-0.06,0.475,1.01,VE821
HCT116,SYT4,0.41,0.658,1.01,VE821
HCT116,SYT5,-1.97,0.0247,0.958,VE821
HCT116,SYT6,1.66,0.952,0.996,VE821
HCT116,SYT7,-1.27,0.102,0.998,VE821
HCT116,SYT8,-0.76,0.223,1.02,VE821
HCT116,SYT9,-0.14,0.444,1.02,VE821
HCT116,SYTL1,-1.07,0.142,0.995,VE821
HCT116,SYTL2,0.19,0.576,1.01,VE821
HCT116,SYTL3,1.62,0.948,0.996,VE821
HCT116,SYTL4,-1.5,0.0669,0.98,VE821
HCT116,SYTL5,-0.82,0.206,1.02,VE821
HCT116,SYVN1,-0.02,0.493,1.01,VE821
HCT116,SZRD1,1.87,0.969,0.998,VE821
HCT116,SZT2,-2.17,0.0148,0.902,VE821
HCT116,T,1.82,0.965,0.997,VE821
HCT116,TAAR2,0.09,0.534,1.01,VE821
HCT116,TAAR5,-1.35,0.0893,0.984,VE821
HCT116,TAAR6,0.1,0.538,1.01,VE821
HCT116,TAB1,0.28,0.61,1.01,VE821
HCT116,TAB2,-0.18,0.428,1.02,VE821
HCT116,TAB3,1.04,0.852,0.996,VE821
HCT116,TAC1,0.95,0.83,0.997,VE821
HCT116,TAC3,0.77,0.78,0.998,VE821
HCT116,TAC4,-1.1,0.135,0.996,VE821
HCT116,TACC1,0.12,0.548,1.01,VE821
HCT116,TACC2,-0.75,0.226,1.02,VE821
HCT116,TACC3,2.71,0.997,1,VE821
HCT116,TACO1,0.79,0.784,0.998,VE821
HCT116,TACR1,0.98,0.837,0.996,VE821
HCT116,TACR2,-0.11,4.57E-01,1.02E+00,VE821
HCT116,TACR3,0.85,0.804,0.997,VE821
HCT116,TACSTD2,-0.1,0.462,1.02,VE821
HCT116,TADA1,-1.48,0.0695,0.988,VE821
HCT116,TADA2A,0.42,0.663,1.01,VE821
HCT116,TADA2B,0.41,0.66,1.01,VE821
HCT116,TADA3,-0.44,0.329,1.02,VE821
HCT116,TAF1,-0.52,0.302,1.03,VE821
HCT116,TAF10,-2.59,0.00478,0.747,VE821
HCT116,TAF11,1.22,0.889,0.995,VE821
HCT116,TAF15,-0.56,0.288,1.03,VE821
HCT116,TAF1A,-0.83,0.203,1.01,VE821
HCT116,TAF1B,-0.55,0.292,1.03,VE821
HCT116,TAF1C,-0.2,0.419,1.02,VE821
HCT116,TAF1L,-1.51,0.0649,0.984,VE821
HCT116,TAF2,-0.49,0.311,1.03,VE821
HCT116,TAF3,0.97,0.834,0.996,VE821
HCT116,TAF4,1.01,0.845,0.996,VE821
HCT116,TAF4B,0.53,0.703,1,VE821
HCT116,TAF5,0.1,0.539,1.01,VE821
HCT116,TAF5L,0.02,0.509,1.01,VE821
HCT116,TAF6,-1.07,0.142,0.995,VE821
HCT116,TAF6L,0.09,0.535,1.01,VE821
HCT116,TAF7,2.71,0.997,1,VE821
HCT116,TAF7L,1.55,0.939,0.996,VE821
HCT116,TAF8,0.26,0.602,1.01,VE821
HCT116,TAGAP,1.35,0.912,0.994,VE821
HCT116,TAGLN,-0.59,0.277,1.03,VE821
HCT116,TAGLN3,0.74,0.771,0.999,VE821
HCT116,TAL1,-1.5,0.0662,0.979,VE821
HCT116,TALDO1,-2.73,0.00318,0.715,VE821
HCT116,TAMM41,0.03,0.514,1.01,VE821
HCT116,TANC1,1.33,0.908,0.994,VE821
HCT116,TANC2,-1.01,0.156,0.996,VE821
HCT116,TANGO2,-0.12,0.454,1.02,VE821
HCT116,TANGO6,1.85,9.68E-01,0.998,VE821
HCT116,TANK,1.71,0.956,0.997,VE821
HCT116,TAOK1,2.56,0.995,1,VE821
HCT116,TAOK2,-0.23,0.41,1.02,VE821
HCT116,TAOK3,-0.3,0.381,1.02,VE821
HCT116,TAP1,-0.05,0.48,1.01,VE821
HCT116,TAP2,-1.61,0.0533,0.98,VE821
HCT116,TAPBP,0.37,0.645,1.01,VE821
HCT116,TAPBPL,-0.21,0.418,1.02,VE821
HCT116,TAPT1,-0.17,0.431,1.02,VE821
HCT116,TARBP1,-0.42,0.336,1.02,VE821
HCT116,TARBP2,0.07,0.526,1.01,VE821
HCT116,TARM1,-0.01,0.495,1.01,VE821
HCT116,TARS,-1.6,0.0545,0.979,VE821
HCT116,TARS2,1.75,0.96,0.997,VE821
HCT116,TARSL2,2.17,0.985,0.999,VE821
HCT116,TAS1R1,0.3,0.618,1.01,VE821
HCT116,TAS1R2,0.04,0.516,1.01,VE821
HCT116,TAS1R3,1,0.84,0.996,VE821
HCT116,TAS2R1,-0.34,0.368,1.02,VE821
HCT116,TAS2R13,-2.36,0.00919,0.867,VE821
HCT116,TAS2R3,0.1,0.538,1.01,VE821
HCT116,TAS2R31,0.01,0.504,1.01,VE821
HCT116,TAS2R38,-0.99,0.161,1,VE821
HCT116,TAS2R4,1.71,0.957,0.997,VE821
HCT116,TAS2R40,0.91,0.819,0.997,VE821
HCT116,TAS2R41,0.81,0.79,0.999,VE821
HCT116,TAS2R5,1.31,0.905,0.994,VE821
HCT116,TAS2R60,-0.56,0.287,1.03,VE821
HCT116,TAS2R7,1.16,0.876,0.993,VE821
HCT116,TAS2R8,0.25,0.6,1.01,VE821
HCT116,TASP1,-0.88,0.188,1,VE821
HCT116,TAT,1.77,0.962,0.997,VE821
HCT116,TATDN2,0.1,0.54,1.01,VE821
HCT116,TATDN3,0.52,0.698,1,VE821
HCT116,TAX1BP1,0.17,0.567,1.01,VE821
HCT116,TAX1BP3,-0.02,0.491,1.01,VE821
HCT116,TAZ,1.63,0.948,0.996,VE821
HCT116,TBATA,-2.11,0.0174,0.908,VE821
HCT116,TBC1D1,0.73,0.768,0.999,VE821
HCT116,TBC1D10A,0.94,0.825,0.996,VE821
HCT116,TBC1D10B,-1.98,0.0239,0.956,VE821
HCT116,TBC1D10C,-0.25,0.399,1.02,VE821
HCT116,TBC1D12,-0.44,0.33,1.03,VE821
HCT116,TBC1D13,1.26,0.895,0.994,VE821
HCT116,TBC1D14,-1.8,0.0359,0.947,VE821
HCT116,TBC1D15,0.81,0.792,0.999,VE821
HCT116,TBC1D16,-1.85,0.0322,0.952,VE821
HCT116,TBC1D17,0.09,0.534,1.01,VE821
HCT116,TBC1D19,0.26,0.602,1.01,VE821
HCT116,TBC1D2,0.48,0.685,1,VE821
HCT116,TBC1D20,0.2,0.58,1.01,VE821
HCT116,TBC1D21,0.54,0.707,1,VE821
HCT116,TBC1D22A,0.22,0.586,1.01,VE821
HCT116,TBC1D22B,-0.93,0.176,1,VE821
HCT116,TBC1D23,1.32,0.907,0.994,VE821
HCT116,TBC1D24,1.01,0.844,0.996,VE821
HCT116,TBC1D25,-1.24,0.108,0.997,VE821
HCT116,TBC1D2B,-0.42,0.337,1.02,VE821
HCT116,TBC1D30,-0.84,0.202,1.01,VE821
HCT116,TBC1D4,-1.12,0.13,0.996,VE821
HCT116,TBC1D5,0.75,0.772,0.999,VE821
HCT116,TBC1D7,-0.51,0.304,1.03,VE821
HCT116,TBC1D8,-0.74,0.229,1.02,VE821
HCT116,TBC1D8B,-0.35,0.364,1.02,VE821
HCT116,TBC1D9,0.55,0.709,0.999,VE821
HCT116,TBC1D9B,0.08,0.532,1.01,VE821
HCT116,TBCB,-0.2,0.422,1.02,VE821
HCT116,TBCC,0.97,0.835,0.996,VE821
HCT116,TBCCD1,2.15,0.984,0.999,VE821
HCT116,TBCD,-0.01,0.497,1.01,VE821
HCT116,TBCE,-0.6,0.275,1.03,VE821
HCT116,TBCEL,0.26,0.602,1.01,VE821
HCT116,TBCK,-0.89,0.187,1,VE821
HCT116,TBK1,-0.58,0.281,1.03,VE821
HCT116,TBKBP1,-1.44,0.0745,0.992,VE821
HCT116,TBL1X,-0.02,0.49,1.01,VE821
HCT116,TBL1XR1,-0.16,0.437,1.02,VE821
HCT116,TBL1Y,0,0.499,1.01,VE821
HCT116,TBL2,-0.06,0.477,1.01,VE821
HCT116,TBL3,-2.06,0.0196,0.925,VE821
HCT116,TBPL2,0.31,0.622,1.01,VE821
HCT116,TBR1,0.28,0.612,1.01,VE821
HCT116,TBRG1,0.22,0.588,1.01,VE821
HCT116,TBRG4,1.66,0.952,0.996,VE821
HCT116,TBX1,0.06,0.524,1.01,VE821
HCT116,TBX10,0.39,0.652,1.01,VE821
HCT116,TBX15,-0.79,0.216,1.02,VE821
HCT116,TBX18,1.26,0.896,0.994,VE821
HCT116,TBX19,-1.22,0.111,0.994,VE821
HCT116,TBX2,0.5,0.69,1,VE821
HCT116,TBX20,-0.3,0.383,1.02,VE821
HCT116,TBX21,1.01,0.845,0.996,VE821
HCT116,TBX22,0.2,0.58,1.01,VE821
HCT116,TBX3,-1.14,0.126,0.998,VE821
HCT116,TBX4,0.73,0.766,0.998,VE821
HCT116,TBX5,0.84,0.801,0.998,VE821
HCT116,TBX6,-1.52,0.0639,0.978,VE821
HCT116,TBXA2R,-0.21,0.416,1.02,VE821
HCT116,TBXAS1,0.44,0.671,1,VE821
HCT116,TC2N,0.39,0.65,1.01,VE821
HCT116,TCAIM,-0.94,0.173,1,VE821
HCT116,TCAP,0.54,0.704,0.999,VE821
HCT116,TCEA2,0.5,0.693,1,VE821
HCT116,TCEA3,-0.9,0.184,1,VE821
HCT116,TCEAL1,0.69,0.755,0.999,VE821
HCT116,TCEAL2,-0.71,0.24,1.03,VE821
HCT116,TCEAL4,1.15,0.875,0.994,VE821
HCT116,TCEAL8,-1.28,0.101,1,VE821
HCT116,TCEANC,0.5,0.69,1,VE821
HCT116,TCEANC2,-0.7,0.241,1.03,VE821
