Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1_hTER_P53,KIF17,0.28,0.609,1.01,VE821
RPE1_hTER_P53,KIF18A,-0.21,0.416,1.09,VE821
RPE1_hTER_P53,KIF18B,-0.66,0.256,1.2,VE821
RPE1_hTER_P53,KIF19,-0.13,0.447,1.08,VE821
RPE1_hTER_P53,KIF1A,0.29,0.614,1,VE821
RPE1_hTER_P53,KIF1B,-0.01,0.496,1.06,VE821
RPE1_hTER_P53,KIF1C,1.26,0.897,0.972,VE821
RPE1_hTER_P53,KIF20A,-0.99,0.16,1.27,VE821
RPE1_hTER_P53,KIF20B,-1.43,0.0762,1.26,VE821
RPE1_hTER_P53,KIF21A,0.58,0.719,0.981,VE821
RPE1_hTER_P53,KIF21B,0.58,0.718,0.98,VE821
RPE1_hTER_P53,KIF22,-0.24,0.406,1.1,VE821
RPE1_hTER_P53,KIF23,0.07,0.528,1.04,VE821
RPE1_hTER_P53,KIF24,0.34,0.632,0.999,VE821
RPE1_hTER_P53,KIF25,-1.23,0.109,1.27,VE821
RPE1_hTER_P53,KIF26A,0.28,0.611,1.01,VE821
RPE1_hTER_P53,KIF26B,-0.48,0.315,1.16,VE821
RPE1_hTER_P53,KIF27,0.67,0.748,0.975,VE821
RPE1_hTER_P53,KIF2A,-0.64,0.261,1.19,VE821
RPE1_hTER_P53,KIF2B,-0.16,0.436,1.08,VE821
RPE1_hTER_P53,KIF2C,1,0.842,0.968,VE821
RPE1_hTER_P53,KIF3A,-0.96,0.167,1.26,VE821
RPE1_hTER_P53,KIF3B,0.7,0.757,0.972,VE821
RPE1_hTER_P53,KIF3C,-0.16,0.436,1.08,VE821
RPE1_hTER_P53,KIF4B,0.46,0.679,0.989,VE821
RPE1_hTER_P53,KIF5A,0.06,0.524,1.04,VE821
RPE1_hTER_P53,KIF5B,1.25,0.894,0.972,VE821
RPE1_hTER_P53,KIF5C,0.25,0.6,1.01,VE821
RPE1_hTER_P53,KIF6,-0.39,0.347,1.14,VE821
RPE1_hTER_P53,KIF7,-0.78,0.219,1.23,VE821
RPE1_hTER_P53,KIF9,0.15,0.559,1.03,VE821
RPE1_hTER_P53,KIFAP3,0.14,0.557,1.03,VE821
RPE1_hTER_P53,KIFC1,1.07,0.857,0.969,VE821
RPE1_hTER_P53,KIFC2,0.87,0.807,0.968,VE821
RPE1_hTER_P53,KIFC3,1.25,0.894,0.972,VE821
RPE1_hTER_P53,KIN,-0.17,0.434,1.08,VE821
RPE1_hTER_P53,KIR2DL4,0.86,0.805,0.968,VE821
RPE1_hTER_P53,KIR3DL1,0.16,0.565,1.03,VE821
RPE1_hTER_P53,KIR3DL2,-0.19,0.423,1.08,VE821
RPE1_hTER_P53,KIR3DL3,-1.22,0.111,1.28,VE821
RPE1_hTER_P53,KIRREL,-1.68,0.0468,1.13,VE821
RPE1_hTER_P53,KIRREL2,-0.3,0.381,1.11,VE821
RPE1_hTER_P53,KIRREL3,0.34,0.633,0.999,VE821
RPE1_hTER_P53,KISS1,-0.2,0.422,1.09,VE821
RPE1_hTER_P53,KISS1R,0.16,0.562,1.03,VE821
RPE1_hTER_P53,KIT,1.37,0.915,0.975,VE821
RPE1_hTER_P53,KITLG,0.51,0.694,0.985,VE821
RPE1_hTER_P53,KL,1.08,0.86,0.969,VE821
RPE1_hTER_P53,KLB,-0.97,0.167,1.26,VE821
RPE1_hTER_P53,KLC1,0.23,0.592,1.01,VE821
RPE1_hTER_P53,KLC2,0,0.501,1.05,VE821
RPE1_hTER_P53,KLC3,1.3,0.903,0.973,VE821
RPE1_hTER_P53,KLC4,1.45,0.926,0.977,VE821
RPE1_hTER_P53,KLF1,0.41,0.66,0.992,VE821
RPE1_hTER_P53,KLF10,0.98,0.837,0.968,VE821
RPE1_hTER_P53,KLF11,0.52,0.7,0.984,VE821
RPE1_hTER_P53,KLF12,0.19,0.575,1.02,VE821
RPE1_hTER_P53,KLF13,-1.06,0.144,1.26,VE821
RPE1_hTER_P53,KLF14,0.22,0.588,1.02,VE821
RPE1_hTER_P53,KLF15,-1.95,0.0259,0.915,VE821
RPE1_hTER_P53,KLF16,2.06,0.98,0.991,VE821
RPE1_hTER_P53,KLF17,-1.55,0.0608,1.19,VE821
RPE1_hTER_P53,KLF2,1.18,0.881,0.971,VE821
RPE1_hTER_P53,KLF3,-1.41,0.0792,1.29,VE821
RPE1_hTER_P53,KLF4,0.91,0.82,0.967,VE821
RPE1_hTER_P53,KLF5,0.72,0.764,0.972,VE821
RPE1_hTER_P53,KLF6,-2.43,0.00762,0.509,VE821
RPE1_hTER_P53,KLF7,-0.5,0.31,1.17,VE821
RPE1_hTER_P53,KLF8,-1.45,0.0736,1.25,VE821
RPE1_hTER_P53,KLF9,0.7,0.757,0.972,VE821
RPE1_hTER_P53,KLHDC1,0.48,0.683,0.987,VE821
RPE1_hTER_P53,KLHDC10,0.62,0.734,0.975,VE821
RPE1_hTER_P53,KLHDC2,-1,0.159,1.26,VE821
RPE1_hTER_P53,KLHDC3,1.86,0.968,0.986,VE821
RPE1_hTER_P53,KLHDC4,-1.51,0.0652,1.22,VE821
RPE1_hTER_P53,KLHDC7A,-0.54,0.295,1.17,VE821
RPE1_hTER_P53,KLHDC7B,0.07,0.529,1.04,VE821
RPE1_hTER_P53,KLHDC8A,1.76,0.961,0.984,VE821
RPE1_hTER_P53,KLHDC8B,0.22,0.589,1.02,VE821
RPE1_hTER_P53,KLHDC9,-0.77,0.22,1.23,VE821
RPE1_hTER_P53,KLHL1,-0.16,0.438,1.08,VE821
RPE1_hTER_P53,KLHL10,-0.58,0.28,1.19,VE821
RPE1_hTER_P53,KLHL11,0.27,0.605,1.01,VE821
RPE1_hTER_P53,KLHL12,0.69,0.755,0.972,VE821
RPE1_hTER_P53,KLHL13,0.1,0.54,1.03,VE821
RPE1_hTER_P53,KLHL14,-0.74,0.228,1.23,VE821
RPE1_hTER_P53,KLHL15,-0.85,0.197,1.24,VE821
RPE1_hTER_P53,KLHL17,1.09,0.861,0.969,VE821
RPE1_hTER_P53,KLHL18,0.95,0.83,0.967,VE821
RPE1_hTER_P53,KLHL2,-0.21,0.418,1.09,VE821
RPE1_hTER_P53,KLHL20,0.69,0.756,0.972,VE821
RPE1_hTER_P53,KLHL21,1.51,0.934,0.978,VE821
RPE1_hTER_P53,KLHL22,0.82,0.795,0.969,VE821
RPE1_hTER_P53,KLHL23,1.06,0.856,0.969,VE821
RPE1_hTER_P53,KLHL24,-0.22,0.413,1.09,VE821
RPE1_hTER_P53,KLHL25,0.82,0.793,0.969,VE821
RPE1_hTER_P53,KLHL26,-0.16,0.436,1.08,VE821
RPE1_hTER_P53,KLHL28,-0.14,0.444,1.08,VE821
RPE1_hTER_P53,KLHL29,1.48,0.931,0.978,VE821
RPE1_hTER_P53,KLHL3,0.83,0.797,0.969,VE821
RPE1_hTER_P53,KLHL30,-1.11,0.133,1.26,VE821
RPE1_hTER_P53,KLHL31,0.53,0.703,0.983,VE821
RPE1_hTER_P53,KLHL32,0.49,0.686,0.987,VE821
RPE1_hTER_P53,KLHL33,-0.06,0.475,1.06,VE821
RPE1_hTER_P53,KLHL34,1.01,0.843,0.968,VE821
RPE1_hTER_P53,KLHL35,-0.03,0.489,1.06,VE821
RPE1_hTER_P53,KLHL36,-3.04,0.0012,0.142,VE821
RPE1_hTER_P53,KLHL38,1.2,0.886,0.971,VE821
RPE1_hTER_P53,KLHL4,0.08,0.533,1.03,VE821
RPE1_hTER_P53,KLHL40,-0.01,0.496,1.06,VE821
RPE1_hTER_P53,KLHL41,-0.01,0.496,1.06,VE821
RPE1_hTER_P53,KLHL42,-0.51,0.305,1.17,VE821
RPE1_hTER_P53,KLHL5,0.19,0.575,1.02,VE821
RPE1_hTER_P53,KLHL6,-0.1,0.46,1.07,VE821
RPE1_hTER_P53,KLHL7,0.59,0.724,0.979,VE821
RPE1_hTER_P53,KLHL8,-0.24,0.407,1.09,VE821
RPE1_hTER_P53,KLHL9,-0.06,0.475,1.06,VE821
RPE1_hTER_P53,KLK1,0.3,0.619,1,VE821
RPE1_hTER_P53,KLK10,-0.35,0.362,1.13,VE821
RPE1_hTER_P53,KLK11,-0.25,0.4,1.1,VE821
RPE1_hTER_P53,KLK12,-0.37,0.354,1.13,VE821
RPE1_hTER_P53,KLK13,-0.58,0.28,1.19,VE821
RPE1_hTER_P53,KLK14,1.48,0.931,0.978,VE821
RPE1_hTER_P53,KLK15,1.19,0.883,0.971,VE821
RPE1_hTER_P53,KLK2,1.19,0.883,0.971,VE821
RPE1_hTER_P53,KLK3,-0.15,0.439,1.08,VE821
RPE1_hTER_P53,KLK4,0.83,0.795,0.969,VE821
RPE1_hTER_P53,KLK5,0.61,0.73,0.977,VE821
RPE1_hTER_P53,KLK6,-0.15,0.441,1.08,VE821
RPE1_hTER_P53,KLK7,0.94,0.826,0.967,VE821
RPE1_hTER_P53,KLK8,-0.17,0.431,1.08,VE821
RPE1_hTER_P53,KLK9,-0.16,0.437,1.08,VE821
RPE1_hTER_P53,KLKB1,-0.59,0.277,1.19,VE821
RPE1_hTER_P53,KLLN,-0.3,0.381,1.11,VE821
RPE1_hTER_P53,KLRB1,0.29,0.613,1,VE821
RPE1_hTER_P53,KLRG2,-0.81,0.209,1.24,VE821
RPE1_hTER_P53,KLRK1,-0.38,0.352,1.14,VE821
RPE1_hTER_P53,KMO,-0.21,0.417,1.09,VE821
RPE1_hTER_P53,KNCN,0.65,0.741,0.975,VE821
RPE1_hTER_P53,KNDC1,-0.72,0.234,1.22,VE821
RPE1_hTER_P53,KNG1,1.09,0.863,0.969,VE821
RPE1_hTER_P53,KNOP1,0.12,0.548,1.03,VE821
RPE1_hTER_P53,KNSTRN,-0.95,0.172,1.25,VE821
RPE1_hTER_P53,KNTC1,-0.09,0.465,1.07,VE821
RPE1_hTER_P53,KPNA1,1.28,0.9,0.973,VE821
RPE1_hTER_P53,KPNA3,1.29,0.901,0.973,VE821
RPE1_hTER_P53,KPNA4,0.77,0.779,0.97,VE821
RPE1_hTER_P53,KPNA5,-0.44,0.328,1.15,VE821
RPE1_hTER_P53,KPNA6,-0.3,0.38,1.11,VE821
RPE1_hTER_P53,KPNA7,0.09,0.535,1.03,VE821
RPE1_hTER_P53,KPRP,-0.96,0.169,1.26,VE821
RPE1_hTER_P53,KPTN,1.44,0.925,0.976,VE821
RPE1_hTER_P53,KRBA1,-0.79,0.214,1.24,VE821
RPE1_hTER_P53,KRBA2,-0.4,0.345,1.14,VE821
RPE1_hTER_P53,KRBOX1,-1.49,0.0686,1.23,VE821
RPE1_hTER_P53,KREMEN1,-0.94,0.173,1.25,VE821
RPE1_hTER_P53,KREMEN2,-1.71,0.0441,1.1,VE821
RPE1_hTER_P53,KRI1,-1.16,0.123,1.28,VE821
RPE1_hTER_P53,KRIT1,-4,0.0000321,0.00658,VE821
RPE1_hTER_P53,KRT1,-1.71,0.044,1.1,VE821
RPE1_hTER_P53,KRT10,0.8,0.788,0.97,VE821
RPE1_hTER_P53,KRT12,-0.11,0.458,1.07,VE821
RPE1_hTER_P53,KRT13,1.19,0.883,0.971,VE821
RPE1_hTER_P53,KRT15,0.29,0.614,1,VE821
RPE1_hTER_P53,KRT16,-0.01,0.495,1.06,VE821
RPE1_hTER_P53,KRT19,-0.7,0.242,1.21,VE821
RPE1_hTER_P53,KRT2,-0.72,0.235,1.21,VE821
RPE1_hTER_P53,KRT20,1.05,0.852,0.969,VE821
RPE1_hTER_P53,KRT222,-0.2,0.419,1.09,VE821
RPE1_hTER_P53,KRT23,-1.02,0.154,1.27,VE821
RPE1_hTER_P53,KRT24,-1.6,0.0547,1.16,VE821
RPE1_hTER_P53,KRT25,-0.6,0.273,1.19,VE821
RPE1_hTER_P53,KRT26,0.23,0.589,1.02,VE821
RPE1_hTER_P53,KRT27,-0.48,0.314,1.17,VE821
RPE1_hTER_P53,KRT28,-0.4,0.345,1.14,VE821
RPE1_hTER_P53,KRT3,-0.3,0.381,1.11,VE821
RPE1_hTER_P53,KRT31,0.41,0.658,0.992,VE821
RPE1_hTER_P53,KRT32,-0.94,0.172,1.25,VE821
RPE1_hTER_P53,KRT33A,0.37,0.645,0.995,VE821
RPE1_hTER_P53,KRT33B,0.33,0.631,1,VE821
RPE1_hTER_P53,KRT34,0.02,0.506,1.05,VE821
RPE1_hTER_P53,KRT35,-0.22,0.411,1.09,VE821
RPE1_hTER_P53,KRT36,0.51,0.694,0.985,VE821
RPE1_hTER_P53,KRT37,-1.17,0.122,1.27,VE821
RPE1_hTER_P53,KRT38,-0.99,0.161,1.26,VE821
RPE1_hTER_P53,KRT39,-0.23,0.41,1.09,VE821
RPE1_hTER_P53,KRT4,-0.23,0.408,1.09,VE821
RPE1_hTER_P53,KRT40,0.7,0.759,0.972,VE821
RPE1_hTER_P53,KRT5,0.11,0.546,1.03,VE821
RPE1_hTER_P53,KRT7,0.9,0.817,0.967,VE821
RPE1_hTER_P53,KRT71,-0.16,0.437,1.08,VE821
RPE1_hTER_P53,KRT72,-0.77,0.222,1.23,VE821
RPE1_hTER_P53,KRT73,0.46,0.676,0.989,VE821
RPE1_hTER_P53,KRT74,0.4,0.656,0.992,VE821
RPE1_hTER_P53,KRT75,-0.21,0.417,1.09,VE821
RPE1_hTER_P53,KRT76,-0.75,0.226,1.23,VE821
RPE1_hTER_P53,KRT77,0.59,0.722,0.981,VE821
RPE1_hTER_P53,KRT78,0.47,0.681,0.987,VE821
RPE1_hTER_P53,KRT79,0.16,0.563,1.03,VE821
RPE1_hTER_P53,KRT80,0.14,0.554,1.03,VE821
RPE1_hTER_P53,KRT81,-1.62,0.0529,1.16,VE821
RPE1_hTER_P53,KRT82,1.48,0.93,0.978,VE821
RPE1_hTER_P53,KRT83,0.37,0.646,0.995,VE821
RPE1_hTER_P53,KRT84,-0.12,0.451,1.08,VE821
RPE1_hTER_P53,KRT85,-0.76,0.225,1.23,VE821
RPE1_hTER_P53,KRT9,-0.13,0.447,1.08,VE821
RPE1_hTER_P53,KRTCAP2,0.81,0.79,0.97,VE821
RPE1_hTER_P53,KRTCAP3,0.54,0.704,0.982,VE821
RPE1_hTER_P53,KRTDAP,0.56,0.714,0.981,VE821
RPE1_hTER_P53,KSR1,-0.7,0.242,1.21,VE821
RPE1_hTER_P53,KSR2,0.34,0.634,0.999,VE821
RPE1_hTER_P53,KTI12,-0.8,0.213,1.24,VE821
RPE1_hTER_P53,KTN1,0.07,0.529,1.04,VE821
RPE1_hTER_P53,KXD1,0.51,0.694,0.985,VE821
RPE1_hTER_P53,KY,-0.62,0.268,1.19,VE821
RPE1_hTER_P53,KYNU,-0.18,0.428,1.08,VE821
RPE1_hTER_P53,L1CAM,-0.57,0.286,1.18,VE821
RPE1_hTER_P53,L2HGDH,-0.79,0.214,1.24,VE821
RPE1_hTER_P53,L3HYPDH,0.23,0.591,1.01,VE821
RPE1_hTER_P53,L3MBTL1,-0.51,0.304,1.17,VE821
RPE1_hTER_P53,L3MBTL2,0.72,0.763,0.972,VE821
RPE1_hTER_P53,L3MBTL3,0.22,0.587,1.02,VE821
RPE1_hTER_P53,L3MBTL4,-0.24,0.406,1.1,VE821
RPE1_hTER_P53,LACC1,0.97,0.834,0.968,VE821
RPE1_hTER_P53,LACE1,0.89,0.812,0.968,VE821
RPE1_hTER_P53,LACRT,-1.02,0.153,1.27,VE821
RPE1_hTER_P53,LACTB,0.78,0.782,0.97,VE821
RPE1_hTER_P53,LACTB2,0.57,0.714,0.981,VE821
RPE1_hTER_P53,LACTBL1,-0.6,0.274,1.19,VE821
RPE1_hTER_P53,LAD1,0,0.501,1.05,VE821
RPE1_hTER_P53,LAG3,-1.22,0.111,1.28,VE821
RPE1_hTER_P53,LAIR1,0,0.501,1.05,VE821
RPE1_hTER_P53,LALBA,-0.08,0.469,1.07,VE821
RPE1_hTER_P53,LAMA1,0.39,0.654,0.993,VE821
RPE1_hTER_P53,LAMA2,0.83,0.797,0.968,VE821
RPE1_hTER_P53,LAMA3,-0.08,0.468,1.07,VE821
RPE1_hTER_P53,LAMA4,-1.27,0.102,1.29,VE821
RPE1_hTER_P53,LAMA5,0.43,0.666,0.99,VE821
RPE1_hTER_P53,LAMB1,0.33,0.631,1,VE821
RPE1_hTER_P53,LAMB2,1.39,0.918,0.976,VE821
RPE1_hTER_P53,LAMB3,0.45,0.673,0.989,VE821
RPE1_hTER_P53,LAMB4,0.28,0.612,1,VE821
RPE1_hTER_P53,LAMC1,1.04,0.852,0.968,VE821
RPE1_hTER_P53,LAMC2,-0.77,0.22,1.23,VE821
RPE1_hTER_P53,LAMC3,0.92,0.822,0.966,VE821
RPE1_hTER_P53,LAMP1,1.95,0.974,0.988,VE821
RPE1_hTER_P53,LAMP2,-0.43,0.334,1.15,VE821
RPE1_hTER_P53,LAMP3,2.04,0.979,0.991,VE821
RPE1_hTER_P53,LAMP5,1.29,0.902,0.973,VE821
RPE1_hTER_P53,LAMTOR1,0.66,0.745,0.975,VE821
RPE1_hTER_P53,LAMTOR2,1.77,0.961,0.984,VE821
RPE1_hTER_P53,LAMTOR4,1.08,0.859,0.969,VE821
RPE1_hTER_P53,LAMTOR5,-0.36,0.36,1.13,VE821
RPE1_hTER_P53,LANCL1,0.59,0.723,0.98,VE821
RPE1_hTER_P53,LANCL2,0.7,0.76,0.972,VE821
RPE1_hTER_P53,LANCL3,0.28,0.61,1.01,VE821
RPE1_hTER_P53,LAP3,0.52,0.698,0.984,VE821
RPE1_hTER_P53,LAPTM4A,0.04,0.517,1.04,VE821
RPE1_hTER_P53,LAPTM4B,-1.46,0.0725,1.25,VE821
RPE1_hTER_P53,LAPTM5,-0.19,0.425,1.09,VE821
RPE1_hTER_P53,LARGE,0.45,0.673,0.989,VE821
RPE1_hTER_P53,LARP1,0.07,0.529,1.04,VE821
RPE1_hTER_P53,LARP1B,0.02,0.509,1.05,VE821
RPE1_hTER_P53,LARP4B,0.06,0.525,1.04,VE821
RPE1_hTER_P53,LARP6,1.12,0.868,0.97,VE821
RPE1_hTER_P53,LARP7,1.13,0.871,0.969,VE821
RPE1_hTER_P53,LARS,0.02,0.509,1.05,VE821
RPE1_hTER_P53,LARS2,-1.05,0.146,1.26,VE821
RPE1_hTER_P53,LAS1L,-1.32,0.0932,1.3,VE821
RPE1_hTER_P53,LASP1,1.06,0.854,0.969,VE821
RPE1_hTER_P53,LAT,1.6,0.945,0.981,VE821
RPE1_hTER_P53,LAT2,-0.73,0.234,1.22,VE821
RPE1_hTER_P53,LATS1,-0.31,0.377,1.12,VE821
RPE1_hTER_P53,LATS2,0.54,0.705,0.982,VE821
RPE1_hTER_P53,LAX1,0.55,0.71,0.981,VE821
RPE1_hTER_P53,LAYN,-0.74,0.231,1.23,VE821
RPE1_hTER_P53,LBH,1.81,0.965,0.985,VE821
RPE1_hTER_P53,LBP,-0.16,0.435,1.08,VE821
RPE1_hTER_P53,LBR,-0.03,0.49,1.06,VE821
RPE1_hTER_P53,LBX1,-0.46,0.322,1.16,VE821
RPE1_hTER_P53,LBX2,-0.79,0.214,1.24,VE821
RPE1_hTER_P53,LCA5,-0.2,0.42,1.09,VE821
RPE1_hTER_P53,LCA5L,1.64,0.949,0.982,VE821
RPE1_hTER_P53,LCAT,0.62,0.734,0.976,VE821
RPE1_hTER_P53,LCK,-1.1,0.135,1.26,VE821
RPE1_hTER_P53,LCLAT1,-0.45,3.25E-01,1.15E+00,VE821
RPE1_hTER_P53,LCMT1,-3.19,0.000712,0.0893,VE821
RPE1_hTER_P53,LCMT2,1.54,0.939,0.978,VE821
RPE1_hTER_P53,LCN10,0.35,0.636,0.999,VE821
RPE1_hTER_P53,LCN12,1.21,0.887,0.972,VE821
RPE1_hTER_P53,LCN15,2.08,0.981,0.992,VE821
RPE1_hTER_P53,LCN2,0.79,0.785,0.97,VE821
RPE1_hTER_P53,LCN6,-1.52,0.0642,1.21,VE821
RPE1_hTER_P53,LCN8,-1.18,0.118,1.28,VE821
RPE1_hTER_P53,LCN9,-0.65,0.258,1.2,VE821
RPE1_hTER_P53,LCNL1,0.03,0.513,1.05,VE821
RPE1_hTER_P53,LCOR,-2.65,0.00406,0.325,VE821
RPE1_hTER_P53,LCORL,0.3,0.618,1,VE821
RPE1_hTER_P53,LCP1,0.11,0.544,1.03,VE821
RPE1_hTER_P53,LCP2,1.4,0.92,0.976,VE821
RPE1_hTER_P53,LCT,0.91,0.817,0.968,VE821
RPE1_hTER_P53,LCTL,0.19,0.577,1.02,VE821
RPE1_hTER_P53,LDB1,-0.27,0.392,1.11,VE821
RPE1_hTER_P53,LDB2,-0.09,0.463,1.07,VE821
RPE1_hTER_P53,LDB3,-0.33,0.37,1.12,VE821
RPE1_hTER_P53,LDHA,1.24,0.893,0.972,VE821
RPE1_hTER_P53,LDHC,-0.03,0.487,1.06,VE821
RPE1_hTER_P53,LDHD,0.46,0.677,0.988,VE821
RPE1_hTER_P53,LDLR,-1.38,0.0844,1.31,VE821
RPE1_hTER_P53,LDLRAD1,0.14,0.557,1.03,VE821
RPE1_hTER_P53,LDLRAD2,-0.73,0.234,1.22,VE821
RPE1_hTER_P53,LDLRAD3,0.57,0.717,0.981,VE821
RPE1_hTER_P53,LDLRAD4,0.31,0.622,1,VE821
RPE1_hTER_P53,LDLRAP1,0.88,0.811,0.968,VE821
RPE1_hTER_P53,LDOC1,-0.94,0.174,1.25,VE821
RPE1_hTER_P53,LDOC1L,-0.97,0.166,1.26,VE821
RPE1_hTER_P53,LECT1,0.29,0.615,1,VE821
RPE1_hTER_P53,LECT2,0.93,0.825,0.967,VE821
RPE1_hTER_P53,LEF1,0.91,0.819,0.967,VE821
RPE1_hTER_P53,LEFTY1,1.04,0.852,0.968,VE821
RPE1_hTER_P53,LEKR1,1.34,0.91,0.974,VE821
RPE1_hTER_P53,LELP1,0.4,0.655,0.993,VE821
RPE1_hTER_P53,LEMD1,-0.34,0.368,1.12,VE821
RPE1_hTER_P53,LEMD2,0.65,0.741,0.975,VE821
RPE1_hTER_P53,LEMD3,0.54,0.707,0.982,VE821
RPE1_hTER_P53,LENG1,0.4,0.654,0.993,VE821
RPE1_hTER_P53,LENG8,-0.94,0.175,1.25,VE821
RPE1_hTER_P53,LENG9,0.63,0.736,0.976,VE821
RPE1_hTER_P53,LEO1,-0.43,0.332,1.15,VE821
RPE1_hTER_P53,LEP,-0.27,0.392,1.11,VE821
RPE1_hTER_P53,LEPR,-1.2,0.115,1.27,VE821
RPE1_hTER_P53,LEPRE1,-0.31,0.378,1.11,VE821
RPE1_hTER_P53,LEPREL1,0.05,0.519,1.04,VE821
RPE1_hTER_P53,LEPREL4,0.77,0.778,0.97,VE821
RPE1_hTER_P53,LEPROT,-0.66,0.255,1.2,VE821
RPE1_hTER_P53,LEPROTL1,-0.37,0.356,1.13,VE821
RPE1_hTER_P53,LETM1,-0.07,0.472,1.07,VE821
RPE1_hTER_P53,LETM2,-0.43,0.332,1.15,VE821
RPE1_hTER_P53,LETMD1,-1.15,0.125,1.28,VE821
RPE1_hTER_P53,LEUTX,0.42,0.664,0.989,VE821
RPE1_hTER_P53,LFNG,-0.23,0.41,1.09,VE821
RPE1_hTER_P53,LGALS1,0.38,0.648,0.995,VE821
RPE1_hTER_P53,LGALS12,-0.2,0.42,1.09,VE821
RPE1_hTER_P53,LGALS14,0.48,0.685,0.987,VE821
RPE1_hTER_P53,LGALS16,0.22,0.589,1.02,VE821
RPE1_hTER_P53,LGALS2,-1.1,0.137,1.26,VE821
RPE1_hTER_P53,LGALS3,-0.87,0.193,1.25,VE821
RPE1_hTER_P53,LGALS3BP,0.25,0.598,1.01,VE821
RPE1_hTER_P53,LGALS4,0.14,0.556,1.03,VE821
RPE1_hTER_P53,LGALS8,-0.86,0.195,1.24,VE821
RPE1_hTER_P53,LGALSL,-0.5,0.309,1.17,VE821
RPE1_hTER_P53,LGI1,-0.17,0.433,1.08,VE821
RPE1_hTER_P53,LGI2,0.33,0.629,1,VE821
RPE1_hTER_P53,LGI3,0.22,0.586,1.02,VE821
RPE1_hTER_P53,LGI4,0.8,0.787,0.97,VE821
RPE1_hTER_P53,LGMN,0.39,0.652,0.993,VE821
RPE1_hTER_P53,LGR4,-0.51,0.305,1.17,VE821
RPE1_hTER_P53,LGR5,-0.43,0.335,1.15,VE821
RPE1_hTER_P53,LGR6,1.68,0.954,0.983,VE821
RPE1_hTER_P53,LGSN,-0.92,0.179,1.25,VE821
RPE1_hTER_P53,LHB,-0.24,0.403,1.1,VE821
RPE1_hTER_P53,LHCGR,-0.02,0.493,1.06,VE821
RPE1_hTER_P53,LHFP,-0.77,0.222,1.23,VE821
RPE1_hTER_P53,LHFPL1,-1.35,0.0888,1.3,VE821
RPE1_hTER_P53,LHFPL2,-1.25,0.105,1.27,VE821
RPE1_hTER_P53,LHFPL3,-0.4,0.344,1.14,VE821
RPE1_hTER_P53,LHFPL4,0.35,0.637,0.998,VE821
RPE1_hTER_P53,LHPP,-0.47,0.318,1.16,VE821
RPE1_hTER_P53,LHX1,0.56,0.713,0.981,VE821
RPE1_hTER_P53,LHX2,0.34,0.631,0.999,VE821
RPE1_hTER_P53,LHX3,0.81,0.792,0.969,VE821
RPE1_hTER_P53,LHX4,0.37,0.644,0.996,VE821
RPE1_hTER_P53,LHX5,0.64,0.739,0.976,VE821
RPE1_hTER_P53,LHX6,0.63,0.734,0.975,VE821
RPE1_hTER_P53,LHX8,0.31,0.621,1,VE821
RPE1_hTER_P53,LHX9,1.12,0.869,0.97,VE821
RPE1_hTER_P53,LIAS,-1.55,0.0603,1.19,VE821
RPE1_hTER_P53,LIF,-0.97,0.165,1.26,VE821
RPE1_hTER_P53,LIFR,-0.72,0.235,1.22,VE821
RPE1_hTER_P53,LIG1,-4.72,0.00000116,0.000404,VE821
RPE1_hTER_P53,LIG3,-0.63,0.264,1.19,VE821
RPE1_hTER_P53,LIG4,-2.13,0.0165,0.761,VE821
RPE1_hTER_P53,LILRA5,-0.12,0.453,1.08,VE821
RPE1_hTER_P53,LILRB4,-0.48,0.315,1.16,VE821
RPE1_hTER_P53,LILRB5,0.77,0.78,0.97,VE821
RPE1_hTER_P53,LIM2,0.62,0.734,0.975,VE821
RPE1_hTER_P53,LIMA1,0.34,0.632,0.999,VE821
RPE1_hTER_P53,LIMCH1,-1.62,0.0521,1.16,VE821
RPE1_hTER_P53,LIMD1,-0.83,0.203,1.24,VE821
RPE1_hTER_P53,LIMD2,1.04,0.85,0.968,VE821
RPE1_hTER_P53,LIME1,-0.03,0.489,1.06,VE821
RPE1_hTER_P53,LIMK1,-0.68,0.25,1.2,VE821
RPE1_hTER_P53,LIMK2,0.21,0.585,1.02,VE821
RPE1_hTER_P53,LIMS1,-1.92,0.0277,0.936,VE821
RPE1_hTER_P53,LIMS2,0.16,0.564,1.03,VE821
RPE1_hTER_P53,LIN28B,-0.54,0.295,1.17,VE821
RPE1_hTER_P53,LIN37,1.14,0.872,0.969,VE821
RPE1_hTER_P53,LIN52,0.93,0.823,0.967,VE821
RPE1_hTER_P53,LIN54,2.5,0.994,0.997,VE821
RPE1_hTER_P53,LIN7A,-1.23,0.109,1.27,VE821
RPE1_hTER_P53,LIN7B,-0.29,0.385,1.11,VE821
RPE1_hTER_P53,LIN7C,1.14,0.872,0.969,VE821
RPE1_hTER_P53,LIN9,1.53,0.937,0.978,VE821
RPE1_hTER_P53,LINGO1,0.38,0.648,0.995,VE821
RPE1_hTER_P53,LINGO2,0.79,0.786,0.971,VE821
RPE1_hTER_P53,LINGO3,-0.16,0.436,1.08,VE821
RPE1_hTER_P53,LINGO4,0.03,0.513,1.05,VE821
RPE1_hTER_P53,LINS,2.28,0.989,0.995,VE821
RPE1_hTER_P53,LIPA,-0.29,0.386,1.11,VE821
